horizon_seconds,price_range,band_low,band_high,n,total_available_contracts,coverage,wins,losses,p_success,avg_cost,ev_p_minus_c,gross_pnl,profit_per_available_contract,p_value_break_even,neighbor_count,neighbor_positive_count,neighbor_positive_share,neighbor_profit_per_available_mean,positive_component_size,positive_component_profit_per_available_mean,stable
120,0.60-0.90,0.60,0.90,101,560,0.180357,78,23,0.772277,0.792347,-0.020069,-2.027000,-0.003620,0.7406752889,26,10,0.384615,-0.001751,0,0.000000,0
120,0.60-1.00,0.60,1.00,538,560,0.960714,508,30,0.944238,0.948978,-0.004740,-2.550000,-0.004554,0.745737238,17,5,0.294118,-0.003089,0,0.000000,0
120,0.70-0.80,0.70,0.80,34,560,0.060714,27,7,0.794118,0.773941,0.020176,0.686000,0.001225,0.4846689325,15,5,0.333333,-0.001772,15,0.003672,0
120,0.70-0.90,0.70,0.90,80,560,0.142857,66,14,0.825000,0.824188,0.000812,0.065000,0.000116,0.5632995864,22,6,0.272727,-0.002663,15,0.003672,0
120,0.70-1.00,0.70,1.00,517,560,0.923214,496,21,0.959381,0.960267,-0.000886,-0.458000,-0.000818,0.6009851337,16,3,0.187500,-0.003831,0,0.000000,0
120,0.80-0.90,0.80,0.90,46,560,0.082143,39,7,0.847826,0.861326,-0.013500,-0.621000,-0.001109,0.6980397367,16,4,0.250000,-0.002505,0,0.000000,0
120,0.80-1.00,0.80,1.00,483,560,0.862500,469,14,0.971014,0.973383,-0.002369,-1.144000,-0.002043,0.6958660959,13,1,0.076923,-0.003284,0,0.000000,0
120,0.90-1.00,0.90,1.00,437,560,0.780357,430,7,0.983982,0.985178,-0.001197,-0.523000,-0.000934,0.6780213014,7,0,0.000000,-0.003801,0,0.000000,0
180,0.50-0.60,0.50,0.60,32,568,0.056338,19,13,0.593750,0.565406,0.028344,0.907000,0.001597,0.4453850888,8,2,0.250000,-0.003333,4,0.002179,0
180,0.50-0.70,0.50,0.70,72,568,0.126761,42,30,0.583333,0.618306,-0.034972,-2.518000,-0.004433,0.7706579056,14,3,0.214286,-0.003543,0,0.000000,0
180,0.50-0.80,0.50,0.80,122,568,0.214789,80,42,0.655738,0.676082,-0.020344,-2.482000,-0.004370,0.7234778746,17,0,0.000000,-0.005733,0,0.000000,0
180,0.50-0.90,0.50,0.90,188,568,0.330986,135,53,0.718085,0.743984,-0.025899,-4.869000,-0.008572,0.824425788,17,0,0.000000,-0.007195,0,0.000000,0
180,0.50-1.00,0.50,1.00,568,568,1.000000,507,61,0.892606,0.903629,-0.011023,-6.261000,-0.011023,0.8582980287,11,0,0.000000,-0.008264,0,0.000000,0
180,0.60-0.70,0.60,0.70,40,568,0.070423,23,17,0.575000,0.660625,-0.085625,-3.425000,-0.006030,0.9037674184,17,6,0.352941,-0.002708,0,0.000000,0
180,0.60-0.80,0.60,0.80,90,568,0.158451,61,29,0.677778,0.715433,-0.037656,-3.389000,-0.005967,0.8208438011,23,5,0.217391,-0.004238,0,0.000000,0
180,0.60-0.90,0.60,0.90,156,568,0.274648,116,40,0.743590,0.780615,-0.037026,-5.776000,-0.010169,0.8917851837,26,5,0.192308,-0.005264,0,0.000000,0
180,0.60-1.00,0.60,1.00,536,568,0.943662,488,48,0.910448,0.923821,-0.013373,-7.168000,-0.012620,0.9110536189,17,2,0.117647,-0.006318,0,0.000000,0
180,0.70-0.80,0.70,0.80,50,568,0.088028,38,12,0.760000,0.759280,0.000720,0.036000,0.000063,0.5720119417,17,4,0.235294,-0.004107,15,0.003672,0
180,0.70-0.90,0.70,0.90,116,568,0.204225,93,23,0.801724,0.821991,-0.020267,-2.351000,-0.004139,0.7623964417,23,5,0.217391,-0.004833,0,0.000000,0
180,0.70-1.00,0.70,1.00,496,568,0.873239,465,31,0.937500,0.945046,-0.007546,-3.743000,-0.006590,0.8141573695,17,2,0.117647,-0.005428,0,0.000000,0
180,0.80-0.90,0.80,0.90,66,568,0.116197,55,11,0.833333,0.869500,-0.036167,-2.387000,-0.004202,0.8549520057,17,5,0.294118,-0.002642,0,0.000000,0
180,0.80-1.00,0.80,1.00,446,568,0.785211,427,19,0.957399,0.965872,-0.008473,-3.779000,-0.006653,0.8739841491,14,2,0.142857,-0.003172,0,0.000000,0
180,0.90-1.00,0.90,1.00,380,568,0.669014,372,8,0.978947,0.982611,-0.003663,-1.392000,-0.002451,0.7823557628,8,0,0.000000,-0.003816,0,0.000000,0
240,0.50-0.60,0.50,0.60,40,576,0.069444,26,14,0.650000,0.569025,0.080975,3.239000,0.005623,0.1911559966,8,2,0.250000,-0.006693,4,0.002179,0
240,0.50-0.70,0.50,0.70,88,576,0.152778,52,36,0.590909,0.623318,-0.032409,-2.852000,-0.004951,0.7723329447,14,3,0.214286,-0.007293,0,0.000000,0
240,0.50-0.80,0.50,0.80,146,576,0.253472,97,49,0.664384,0.681274,-0.016890,-2.466000,-0.004281,0.7065000735,17,0,0.000000,-0.010084,0,0.000000,0
240,0.50-0.90,0.50,0.90,221,576,0.383681,162,59,0.733032,0.744733,-0.011701,-2.586000,-0.004490,0.6920817971,17,0,0.000000,-0.013059,0,0.000000,0
240,0.50-1.00,0.50,1.00,576,576,1.000000,504,72,0.875000,0.887073,-0.012073,-6.954000,-0.012073,0.8603141277,11,0,0.000000,-0.014117,0,0.000000,0
240,0.60-0.70,0.60,0.70,48,576,0.083333,26,22,0.541667,0.668563,-0.126896,-6.091000,-0.010575,0.9765208678,17,5,0.294118,-0.005766,0,0.000000,0
240,0.60-0.80,0.60,0.80,106,576,0.184028,71,35,0.669811,0.723632,-0.053821,-5.705000,-0.009905,0.9111897615,23,4,0.173913,-0.007373,0,0.000000,0
240,0.60-0.90,0.60,0.90,181,576,0.314236,136,45,0.751381,0.783564,-0.032182,-5.825000,-0.010113,0.8775054475,26,4,0.153846,-0.009444,0,0.000000,0
240,0.60-1.00,0.60,1.00,536,576,0.930556,478,58,0.891791,0.910808,-0.019017,-10.193000,-0.017696,0.9568347898,17,2,0.117647,-0.010429,0,0.000000,0
240,0.70-0.80,0.70,0.80,58,576,0.100694,45,13,0.775862,0.769207,0.006655,0.386000,0.000670,0.5253406356,17,4,0.235294,-0.006187,15,0.003672,0
240,0.70-0.90,0.70,0.90,133,576,0.230903,110,23,0.827068,0.825068,0.002000,0.266000,0.000462,0.5310521164,23,4,0.173913,-0.007809,15,0.003672,0
240,0.70-1.00,0.70,1.00,488,576,0.847222,452,36,0.926230,0.934635,-0.008406,-4.102000,-0.007122,0.8136327935,17,3,0.176471,-0.008051,0,0.000000,0
240,0.80-0.90,0.80,0.90,75,576,0.130208,65,10,0.866667,0.868267,-0.001600,-0.120000,-0.000208,0.5994696093,17,5,0.294118,-0.004510,0,0.000000,0
240,0.80-1.00,0.80,1.00,430,576,0.746528,407,23,0.946512,0.956949,-0.010437,-4.488000,-0.007792,0.886248725,14,3,0.214286,-0.004824,0,0.000000,0
240,0.90-1.00,0.90,1.00,355,576,0.616319,342,13,0.963380,0.975685,-0.012304,-4.368000,-0.007583,0.947760977,8,1,0.125000,-0.005015,0,0.000000,0
300,0.50-0.60,0.50,0.60,42,577,0.072790,24,18,0.571429,0.558929,0.012500,0.525000,0.000910,0.4993490255,8,2,0.250000,-0.005770,4,0.002179,0
300,0.50-0.70,0.50,0.70,102,577,0.176776,55,47,0.539216,0.621676,-0.082461,-8.411000,-0.014577,0.9655146676,14,3,0.214286,-0.006425,0,0.000000,0
300,0.50-0.80,0.50,0.80,174,577,0.301560,109,65,0.626437,0.682316,-0.055879,-9.723000,-0.016851,0.9534870586,17,1,0.058824,-0.008548,0,0.000000,0
300,0.50-0.90,0.50,0.90,273,577,0.473137,197,76,0.721612,0.749366,-0.027755,-7.577000,-0.013132,0.8782770774,17,0,0.000000,-0.012706,0,0.000000,0
300,0.50-1.00,0.50,1.00,577,577,1.000000,484,93,0.838821,0.865081,-0.026260,-15.152000,-0.026260,0.9796433229,11,0,0.000000,-0.013054,0,0.000000,0
300,0.60-0.70,0.60,0.70,60,577,0.103986,31,29,0.516667,0.665600,-0.148933,-8.936000,-0.015487,0.9942438049,17,4,0.235294,-0.005553,0,0.000000,0
300,0.60-0.80,0.60,0.80,132,577,0.228769,85,47,0.643939,0.721576,-0.077636,-10.248000,-0.017761,0.9805383901,23,4,0.173913,-0.006637,0,0.000000,0
300,0.60-0.90,0.60,0.90,231,577,0.400347,173,58,0.748918,0.783991,-0.035074,-8.102000,-0.014042,0.9184953002,26,3,0.115385,-0.009878,0,0.000000,0
300,0.60-1.00,0.60,1.00,535,577,0.927210,460,75,0.859813,0.889116,-0.029303,-15.677000,-0.027170,0.9897698609,17,2,0.117647,-0.010533,0,0.000000,0
300,0.70-0.80,0.70,0.80,72,577,0.124783,54,18,0.750000,0.768222,-0.018222,-1.312000,-0.002274,0.700305114,17,5,0.294118,-0.005267,0,0.000000,0
300,0.70-0.90,0.70,0.90,171,577,0.296360,142,29,0.830409,0.825532,0.004877,0.834000,0.001445,0.4812857353,23,3,0.130435,-0.008189,15,0.003672,0
300,0.70-1.00,0.70,1.00,475,577,0.823224,429,46,0.903158,0.917349,-0.014192,-6.741000,-0.011683,0.8943419786,17,3,0.176471,-0.008151,0,0.000000,0
300,0.80-0.90,0.80,0.90,99,577,0.171577,88,11,0.888889,0.867212,0.021677,2.146000,0.003719,0.3222576445,17,3,0.176471,-0.005983,15,0.003672,0
300,0.80-1.00,0.80,1.00,403,577,0.698440,375,28,0.930521,0.943993,-0.013471,-5.429000,-0.009409,0.9030898961,14,3,0.214286,-0.005944,0,0.000000,0
300,0.90-1.00,0.90,1.00,304,577,0.526863,287,17,0.944079,0.968997,-0.024918,-7.575000,-0.013128,0.9932183491,8,1,0.125000,-0.005390,0,0.000000,0
360,0.50-0.60,0.50,0.60,67,577,0.116118,36,31,0.537313,0.565164,-0.027851,-1.866000,-0.003234,0.7214415337,8,2,0.250000,-0.005246,0,0.000000,0
360,0.50-0.70,0.50,0.70,141,577,0.244367,85,56,0.602837,0.615511,-0.012674,-1.787000,-0.003097,0.6568625351,14,2,0.142857,-0.007400,0,0.000000,0
360,0.50-0.80,0.50,0.80,213,577,0.369151,138,75,0.647887,0.666465,-0.018577,-3.957000,-0.006858,0.7463781848,17,1,0.058824,-0.009268,0,0.000000,0
360,0.50-0.90,0.50,0.90,316,577,0.547660,227,89,0.718354,0.732769,-0.014415,-4.555000,-0.007894,0.7493345086,17,0,0.000000,-0.014221,0,0.000000,0
360,0.50-1.00,0.50,1.00,577,577,1.000000,473,104,0.819757,0.837537,-0.017780,-10.259000,-0.017780,0.9059951318,11,0,0.000000,-0.015489,0,0.000000,0
360,0.60-0.70,0.60,0.70,74,577,0.128250,49,25,0.662162,0.661095,0.001068,0.079000,0.000137,0.5463829099,17,1,0.058824,-0.006864,1,0.000137,0
360,0.60-0.80,0.60,0.80,146,577,0.253033,102,44,0.698630,0.712952,-0.014322,-2.091000,-0.003624,0.6871733318,23,2,0.086957,-0.007839,0,0.000000,0
360,0.60-0.90,0.60,0.90,249,577,0.431542,191,58,0.767068,0.777867,-0.010799,-2.689000,-0.004660,0.6943477616,26,1,0.038462,-0.011812,0,0.000000,0
360,0.60-1.00,0.60,1.00,510,577,0.883882,437,73,0.856863,0.873320,-0.016457,-8.393000,-0.014546,0.8950700187,17,1,0.058824,-0.013288,0,0.000000,0
360,0.70-0.80,0.70,0.80,72,577,0.124783,53,19,0.736111,0.766250,-0.030139,-2.170000,-0.003761,0.7752114102,17,3,0.176471,-0.005451,0,0.000000,0
360,0.70-0.90,0.70,0.90,175,577,0.303293,142,33,0.811429,0.827246,-0.015817,-2.768000,-0.004797,0.7495848674,23,2,0.086957,-0.009115,0,0.000000,0
360,0.70-1.00,0.70,1.00,436,577,0.755633,388,48,0.889908,0.909339,-0.019431,-8.472000,-0.014683,0.9371635741,17,2,0.117647,-0.009462,0,0.000000,0
360,0.80-0.90,0.80,0.90,103,577,0.178510,89,14,0.864078,0.869883,-0.005806,-0.598000,-0.001036,0.6385130649,17,2,0.117647,-0.007449,0,0.000000,0
360,0.80-1.00,0.80,1.00,364,577,0.630849,335,29,0.920330,0.937643,-0.017313,-6.302000,-0.010922,0.929858234,14,2,0.142857,-0.007636,0,0.000000,0
360,0.90-1.00,0.90,1.00,261,577,0.452340,246,15,0.942529,0.964383,-0.021854,-5.704000,-0.009886,0.9750885723,8,1,0.125000,-0.006958,0,0.000000,0
420,0.50-0.60,0.50,0.60,82,577,0.142114,46,36,0.560976,0.568537,-0.007561,-0.620000,-0.001075,0.600526688,8,1,0.125000,-0.004841,0,0.000000,0
420,0.50-0.70,0.50,0.70,166,577,0.287695,100,66,0.602410,0.619530,-0.017120,-2.842000,-0.004925,0.7062581981,14,1,0.071429,-0.005541,0,0.000000,0
420,0.50-0.80,0.50,0.80,244,577,0.422877,158,86,0.647541,0.668205,-0.020664,-5.042000,-0.008738,0.7793009113,17,1,0.058824,-0.006228,0,0.000000,0
420,0.50-0.90,0.50,0.90,363,577,0.629116,260,103,0.716253,0.734105,-0.017851,-6.480000,-0.011231,0.8060884463,17,0,0.000000,-0.010614,0,0.000000,0
420,0.50-1.00,0.50,1.00,577,577,1.000000,460,117,0.797227,0.818409,-0.021182,-12.222000,-0.021182,0.9298242824,11,0,0.000000,-0.011618,0,0.000000,0
420,0.60-0.70,0.60,0.70,84,577,0.145581,54,30,0.642857,0.669310,-0.026452,-2.222000,-0.003851,0.7389529471,17,2,0.117647,-0.005041,0,0.000000,0
420,0.60-0.80,0.60,0.80,162,577,0.280763,112,50,0.691358,0.718654,-0.027296,-4.422000,-0.007664,0.8080639291,23,3,0.130435,-0.005278,0,0.000000,0
