ticker,close_time_utc,close_date_utc,close_time_et,close_date_et,close_hour_et,close_hour_bucket_et,horizon_seconds,selected_timestamp_utc,selected_remaining_seconds,horizon_abs_error_seconds,yes_mid,more_likely_side,more_likely_mid,cost,price_bin,official_outcome,official_raw_result,official_status,official_settlement_ts,official_settlement_value_dollars,official_expiration_value,official_floor_strike,resolved,success,gross_pnl
KXETH15M-26JUN041130-30,2026-06-04T15:30:00Z,2026-06-04,2026-06-04T11:30:00-04:00,2026-06-04,11,08-11,840,2026-06-04T15:15:59.127000Z,840.873,0.873,0.345000,NO,0.655000,0.660000,0.60-0.70,NO,no,finalized,2026-06-04T15:30:08.145337Z,0.0000,1777.25,1786.29,1,1,0.340000
KXETH15M-26JUN041130-30,2026-06-04T15:30:00Z,2026-06-04,2026-06-04T11:30:00-04:00,2026-06-04,11,08-11,900,2026-06-04T15:15:22.968000Z,877.032,22.968,0.505000,YES,0.505000,0.530000,0.50-0.60,NO,no,finalized,2026-06-04T15:30:08.145337Z,0.0000,1777.25,1786.29,1,0,-0.530000
KXETH15M-26JUN041145-45,2026-06-04T15:45:00Z,2026-06-04,2026-06-04T11:45:00-04:00,2026-06-04,11,08-11,60,2026-06-04T15:43:59.929000Z,60.071,0.071,0.013500,NO,0.986500,0.988000,0.90-1.00,NO,no,finalized,2026-06-04T15:45:08.15357Z,0.0000,1774.07,1777.25,1,1,0.012000
KXETH15M-26JUN041145-45,2026-06-04T15:45:00Z,2026-06-04,2026-06-04T11:45:00-04:00,2026-06-04,11,08-11,120,2026-06-04T15:42:59.927000Z,120.073,0.073,0.007000,NO,0.993000,0.996000,0.90-1.00,NO,no,finalized,2026-06-04T15:45:08.15357Z,0.0000,1774.07,1777.25,1,1,0.004000
KXETH15M-26JUN041145-45,2026-06-04T15:45:00Z,2026-06-04,2026-06-04T11:45:00-04:00,2026-06-04,11,08-11,180,2026-06-04T15:42:05.931000Z,174.069,5.931,0.053000,NO,0.947000,0.950000,0.90-1.00,NO,no,finalized,2026-06-04T15:45:08.15357Z,0.0000,1774.07,1777.25,1,1,0.050000
KXETH15M-26JUN041145-45,2026-06-04T15:45:00Z,2026-06-04,2026-06-04T11:45:00-04:00,2026-06-04,11,08-11,240,2026-06-04T15:41:25.372000Z,214.628,25.372,0.260500,NO,0.739500,0.741000,0.70-0.80,NO,no,finalized,2026-06-04T15:45:08.15357Z,0.0000,1774.07,1777.25,1,1,0.259000
KXETH15M-26JUN041145-45,2026-06-04T15:45:00Z,2026-06-04,2026-06-04T11:45:00-04:00,2026-06-04,11,08-11,300,2026-06-04T15:40:10.009000Z,289.991,10.009,0.455000,NO,0.545000,0.560000,0.50-0.60,NO,no,finalized,2026-06-04T15:45:08.15357Z,0.0000,1774.07,1777.25,1,1,0.440000
KXETH15M-26JUN041145-45,2026-06-04T15:45:00Z,2026-06-04,2026-06-04T11:45:00-04:00,2026-06-04,11,08-11,360,2026-06-04T15:39:10.028000Z,349.972,10.028,0.355000,NO,0.645000,0.650000,0.60-0.70,NO,no,finalized,2026-06-04T15:45:08.15357Z,0.0000,1774.07,1777.25,1,1,0.350000
KXETH15M-26JUN041145-45,2026-06-04T15:45:00Z,2026-06-04,2026-06-04T11:45:00-04:00,2026-06-04,11,08-11,420,2026-06-04T15:38:05.533000Z,414.467,5.533,0.265000,NO,0.735000,0.750000,0.70-0.80,NO,no,finalized,2026-06-04T15:45:08.15357Z,0.0000,1774.07,1777.25,1,1,0.250000
KXETH15M-26JUN041145-45,2026-06-04T15:45:00Z,2026-06-04,2026-06-04T11:45:00-04:00,2026-06-04,11,08-11,480,2026-06-04T15:37:02.095000Z,477.905,2.095,0.535000,YES,0.535000,0.540000,0.50-0.60,NO,no,finalized,2026-06-04T15:45:08.15357Z,0.0000,1774.07,1777.25,1,0,-0.540000
KXETH15M-26JUN041145-45,2026-06-04T15:45:00Z,2026-06-04,2026-06-04T11:45:00-04:00,2026-06-04,11,08-11,540,2026-06-04T15:36:00.573000Z,539.427,0.573,0.570500,YES,0.570500,0.571000,0.50-0.60,NO,no,finalized,2026-06-04T15:45:08.15357Z,0.0000,1774.07,1777.25,1,0,-0.571000
KXETH15M-26JUN041145-45,2026-06-04T15:45:00Z,2026-06-04,2026-06-04T11:45:00-04:00,2026-06-04,11,08-11,600,2026-06-04T15:34:58.967000Z,601.033,1.033,0.445000,NO,0.555000,0.570000,0.50-0.60,NO,no,finalized,2026-06-04T15:45:08.15357Z,0.0000,1774.07,1777.25,1,1,0.430000
KXETH15M-26JUN041145-45,2026-06-04T15:45:00Z,2026-06-04,2026-06-04T11:45:00-04:00,2026-06-04,11,08-11,660,2026-06-04T15:34:04.975000Z,655.025,4.975,0.390000,NO,0.610000,0.620000,0.60-0.70,NO,no,finalized,2026-06-04T15:45:08.15357Z,0.0000,1774.07,1777.25,1,1,0.380000
KXETH15M-26JUN041145-45,2026-06-04T15:45:00Z,2026-06-04,2026-06-04T11:45:00-04:00,2026-06-04,11,08-11,720,2026-06-04T15:33:03.932000Z,716.068,3.932,0.295000,NO,0.705000,0.710000,0.70-0.80,NO,no,finalized,2026-06-04T15:45:08.15357Z,0.0000,1774.07,1777.25,1,1,0.290000
