horizon_seconds,price_range,band_low,band_high,n,total_available_contracts,coverage,wins,losses,p_success,avg_cost,ev_p_minus_c,gross_pnl,profit_per_available_contract,p_value_break_even,neighbor_count,neighbor_positive_count,neighbor_positive_share,neighbor_profit_per_available_mean,positive_component_size,positive_component_profit_per_available_mean,stable
180,0.50-0.80,0.50,0.80,137,575,0.238261,81,56,0.591241,0.687810,-0.096569,-13.230000,-0.023009,0.9943817197,17,8,0.470588,-0.003200,0,0.000000,0
180,0.50-0.90,0.50,0.90,197,575,0.342609,133,64,0.675127,0.744594,-0.069467,-13.685000,-0.023800,0.9908102004,17,8,0.470588,-0.004641,0,0.000000,0
180,0.50-1.00,0.50,1.00,575,575,1.000000,507,68,0.881739,0.900943,-0.019203,-11.042000,-0.019203,0.9619904424,11,4,0.363636,-0.005285,0,0.000000,0
180,0.60-0.70,0.60,0.70,41,575,0.071304,26,15,0.634146,0.677902,-0.043756,-1.794000,-0.003120,0.7813727901,17,9,0.529412,-0.002889,0,0.000000,0
180,0.60-0.80,0.60,0.80,94,575,0.163478,61,33,0.648936,0.738064,-0.089128,-8.378000,-0.014570,0.9800934566,23,11,0.478261,-0.003611,0,0.000000,0
180,0.60-0.90,0.60,0.90,154,575,0.267826,113,41,0.733766,0.791123,-0.057357,-8.833000,-0.015362,0.9680832121,26,12,0.461538,-0.004623,0,0.000000,0
180,0.60-1.00,0.60,1.00,532,575,0.925217,487,45,0.915414,0.927049,-0.011635,-6.190000,-0.010765,0.8850949617,17,6,0.352941,-0.005465,0,0.000000,0
180,0.70-0.80,0.70,0.80,53,575,0.092174,35,18,0.660377,0.784604,-0.124226,-6.584000,-0.011450,0.9883621598,17,8,0.470588,-0.002506,0,0.000000,0
180,0.70-0.90,0.70,0.90,113,575,0.196522,87,26,0.769912,0.832204,-0.062292,-7.039000,-0.012242,0.9686054985,23,11,0.478261,-0.003184,0,0.000000,0
180,0.70-1.00,0.70,1.00,491,575,0.853913,461,30,0.938900,0.947853,-0.008953,-4.396000,-0.007645,0.8526416564,17,7,0.411765,-0.003685,0,0.000000,0
180,0.80-0.90,0.80,0.90,60,575,0.104348,52,8,0.866667,0.874250,-0.007583,-0.455000,-0.000791,0.6607218213,17,9,0.529412,-0.002607,0,0.000000,0
180,0.80-1.00,0.80,1.00,438,575,0.761739,426,12,0.972603,0.967607,0.004995,2.188000,0.003805,0.3302644333,14,6,0.428571,-0.003029,22,0.002446,0
180,0.90-1.00,0.90,1.00,378,575,0.657391,374,4,0.989418,0.982426,0.006992,2.643000,0.004597,0.2021720735,8,4,0.500000,-0.002107,22,0.002446,0
240,0.50-0.60,0.50,0.60,38,575,0.066087,21,17,0.552632,0.570579,-0.017947,-0.682000,-0.001186,0.653141351,8,2,0.250000,-0.007476,0,0.000000,0
240,0.50-0.70,0.50,0.70,98,575,0.170435,62,36,0.632653,0.633796,-0.001143,-0.112000,-0.000195,0.554968505,14,4,0.285714,-0.009028,0,0.000000,0
240,0.50-0.80,0.50,0.80,163,575,0.283478,115,48,0.705521,0.692239,0.013282,2.165000,0.003765,0.3903013265,17,2,0.117647,-0.012515,5,0.002908,0
240,0.50-0.90,0.50,0.90,245,575,0.426087,183,62,0.746939,0.753310,-0.006371,-1.561000,-0.002715,0.6280866963,17,2,0.117647,-0.014503,0,0.000000,0
240,0.50-1.00,0.50,1.00,575,575,1.000000,502,73,0.873043,0.881701,-0.008657,-4.978000,-0.008657,0.7831882291,11,0,0.000000,-0.015910,0,0.000000,0
240,0.60-0.70,0.60,0.70,60,575,0.104348,41,19,0.683333,0.673833,0.009500,0.570000,0.000991,0.4986604839,17,5,0.294118,-0.007894,5,0.002908,0
240,0.60-0.80,0.60,0.80,125,575,0.217391,94,31,0.752000,0.729224,0.022776,2.847000,0.004951,0.3205919706,23,4,0.173913,-0.010430,5,0.002908,0
240,0.60-0.90,0.60,0.90,207,575,0.360000,162,45,0.782609,0.786855,-0.004246,-0.879000,-0.001529,0.6002498542,26,4,0.153846,-0.011301,0,0.000000,0
240,0.60-1.00,0.60,1.00,537,575,0.933913,481,56,0.895717,0.903717,-0.008000,-4.296000,-0.007471,0.7771121391,17,0,0.000000,-0.012687,0,0.000000,0
240,0.70-0.80,0.70,0.80,65,575,0.113043,53,12,0.815385,0.780354,0.035031,2.277000,0.003960,0.3032806258,17,3,0.176471,-0.007892,5,0.002908,0
240,0.70-0.90,0.70,0.90,147,575,0.255652,121,26,0.823129,0.832986,-0.009857,-1.449000,-0.002520,0.6756750618,23,4,0.173913,-0.007891,0,0.000000,0
240,0.70-1.00,0.70,1.00,477,575,0.829565,440,37,0.922432,0.932633,-0.010201,-4.866000,-0.008463,0.8483352077,17,1,0.058824,-0.008262,0,0.000000,0
240,0.80-0.90,0.80,0.90,82,575,0.142609,68,14,0.829268,0.874707,-0.045439,-3.726000,-0.006480,0.9168952799,17,5,0.294118,-0.003922,0,0.000000,0
240,0.80-1.00,0.80,1.00,412,575,0.716522,387,25,0.939320,0.956658,-0.017337,-7.143000,-0.012423,0.9663508507,14,3,0.214286,-0.003865,0,0.000000,0
240,0.90-1.00,0.90,1.00,330,575,0.573913,319,11,0.966667,0.977021,-0.010355,-3.417000,-0.005943,0.9205447752,8,3,0.375000,-0.002638,0,0.000000,0
300,0.50-0.60,0.50,0.60,68,576,0.118056,40,28,0.588235,0.579926,0.008309,0.565000,0.000981,0.496202756,8,1,0.125000,-0.010293,1,0.000981,0
300,0.50-0.70,0.50,0.70,125,576,0.217014,67,58,0.536000,0.622376,-0.086376,-10.797000,-0.018745,0.9813736336,14,4,0.285714,-0.008831,0,0.000000,0
300,0.50-0.80,0.50,0.80,198,576,0.343750,124,74,0.626263,0.678258,-0.051995,-10.295000,-0.017873,0.9517114284,17,3,0.176471,-0.011368,0,0.000000,0
300,0.50-0.90,0.50,0.90,300,576,0.520833,210,90,0.700000,0.744787,-0.044787,-13.436000,-0.023326,0.971102481,17,2,0.117647,-0.012244,0,0.000000,0
300,0.50-1.00,0.50,1.00,576,576,1.000000,478,98,0.829861,0.852639,-0.022778,-13.120000,-0.022778,0.9582009139,11,0,0.000000,-0.013425,0,0.000000,0
300,0.60-0.70,0.60,0.70,57,576,0.098958,27,30,0.473684,0.673018,-0.199333,-11.362000,-0.019726,0.9994439629,17,6,0.352941,-0.006982,0,0.000000,0
300,0.60-0.80,0.60,0.80,130,576,0.225694,84,46,0.646154,0.729692,-0.083538,-10.860000,-0.018854,0.9867255371,23,6,0.260870,-0.008455,0,0.000000,0
300,0.60-0.90,0.60,0.90,232,576,0.402778,170,62,0.732759,0.793108,-0.060349,-14.001000,-0.024307,0.9905758723,26,6,0.230769,-0.008443,0,0.000000,0
300,0.60-1.00,0.60,1.00,508,576,0.881944,438,70,0.862205,0.889144,-0.026939,-13.685000,-0.023759,0.9815683095,17,2,0.117647,-0.009588,0,0.000000,0
300,0.70-0.80,0.70,0.80,73,576,0.126736,57,16,0.780822,0.773945,0.006877,0.502000,0.000872,0.5099093764,17,5,0.294118,-0.005886,5,0.002908,0
300,0.70-0.90,0.70,0.90,175,576,0.303819,143,32,0.817143,0.832223,-0.015080,-2.639000,-0.004582,0.7440405586,23,7,0.304348,-0.005612,0,0.000000,0
300,0.70-1.00,0.70,1.00,451,576,0.782986,411,40,0.911308,0.916459,-0.005151,-2.323000,-0.004033,0.6972286687,17,4,0.235294,-0.006429,0,0.000000,0
300,0.80-0.90,0.80,0.90,102,576,0.177083,86,16,0.843137,0.873931,-0.030794,-3.141000,-0.005453,0.8613365338,17,8,0.470588,-0.002067,0,0.000000,0
300,0.80-1.00,0.80,1.00,378,576,0.656250,354,24,0.936508,0.943981,-0.007474,-2.825000,-0.004905,0.7806512896,14,6,0.428571,-0.002832,0,0.000000,0
300,0.90-1.00,0.90,1.00,276,576,0.479167,268,8,0.971014,0.969870,0.001145,0.316000,0.000549,0.5475483578,8,3,0.375000,-0.003600,15,0.003650,0
360,0.50-0.60,0.50,0.60,73,576,0.126736,35,38,0.479452,0.575904,-0.096452,-7.041000,-0.012224,0.9627884368,8,1,0.125000,-0.015454,0,0.000000,0
360,0.50-0.70,0.50,0.70,147,576,0.255208,80,67,0.544218,0.629401,-0.085184,-12.522000,-0.021740,0.9869018847,14,1,0.071429,-0.015929,0,0.000000,0
360,0.50-0.80,0.50,0.80,231,576,0.401042,144,87,0.623377,0.679762,-0.056385,-13.025000,-0.022613,0.9727474979,17,0,0.000000,-0.018892,0,0.000000,0
360,0.50-0.90,0.50,0.90,348,576,0.604167,247,101,0.709770,0.744147,-0.034376,-11.963000,-0.020769,0.942574115,17,0,0.000000,-0.018182,0,0.000000,0
360,0.50-1.00,0.50,1.00,576,576,1.000000,468,108,0.812500,0.831913,-0.019413,-11.182000,-0.019413,0.9190370327,11,0,0.000000,-0.018323,0,0.000000,0
360,0.60-0.70,0.60,0.70,74,576,0.128472,45,29,0.608108,0.682176,-0.074068,-5.481000,-0.009516,0.9311174561,17,3,0.176471,-0.013499,0,0.000000,0
360,0.60-0.80,0.60,0.80,158,576,0.274306,109,49,0.689873,0.727747,-0.037873,-5.984000,-0.010389,0.8778566581,23,4,0.173913,-0.014118,0,0.000000,0
360,0.60-0.90,0.60,0.90,275,576,0.477431,212,63,0.770909,0.788807,-0.017898,-4.922000,-0.008545,0.7949104,26,6,0.230769,-0.011756,0,0.000000,0
360,0.60-1.00,0.60,1.00,503,576,0.873264,433,70,0.860835,0.869068,-0.008233,-4.141000,-0.007189,0.7441699283,17,4,0.235294,-0.011993,0,0.000000,0
360,0.70-0.80,0.70,0.80,84,576,0.145833,64,20,0.761905,0.767893,-0.005988,-0.503000,-0.000873,0.6106882746,17,6,0.352941,-0.008349,0,0.000000,0
360,0.70-0.90,0.70,0.90,201,576,0.348958,167,34,0.830846,0.828065,0.002781,0.559000,0.000970,0.5034234404,23,9,0.391304,-0.005593,15,0.003650,0
360,0.70-1.00,0.70,1.00,429,576,0.744792,388,41,0.904429,0.901305,0.003124,1.340000,0.002326,0.4512792159,17,7,0.411765,-0.005238,15,0.003650,0
360,0.80-0.90,0.80,0.90,117,576,0.203125,103,14,0.880342,0.871265,0.009077,1.062000,0.001844,0.4513609494,17,12,0.705882,0.000955,15,0.003650,1
360,0.80-1.00,0.80,1.00,345,576,0.598958,324,21,0.939130,0.933788,0.005342,1.843000,0.003200,0.3936215332,14,10,0.714286,0.000652,15,0.003650,1
360,0.90-1.00,0.90,1.00,228,576,0.395833,221,7,0.969298,0.965873,0.003425,0.781000,0.001356,0.4812684001,8,6,0.750000,0.000134,15,0.003650,1
420,0.50-0.60,0.50,0.60,81,576,0.140625,44,37,0.543210,0.573272,-0.030062,-2.435000,-0.004227,0.7466345604,8,0,0.000000,-0.014345,0,0.000000,0
420,0.50-0.70,0.50,0.70,167,576,0.289931,89,78,0.532934,0.627587,-0.094653,-15.807000,-0.027443,0.9953919839,14,0,0.000000,-0.014159,0,0.000000,0
420,0.50-0.80,0.50,0.80,264,576,0.458333,167,97,0.632576,0.679905,-0.047330,-12.495000,-0.021693,0.9584540122,17,0,0.000000,-0.015711,0,0.000000,0
420,0.50-0.90,0.50,0.90,387,576,0.671875,275,112,0.710594,0.741695,-0.031101,-12.036000,-0.020896,0.9334702286,17,0,0.000000,-0.014822,0,0.000000,0
420,0.50-1.00,0.50,1.00,576,576,1.000000,458,118,0.795139,0.813911,-0.018773,-10.813000,-0.018773,0.9024244974,11,0,0.000000,-0.013401,0,0.000000,0
420,0.60-0.70,0.60,0.70,86,576,0.149306,45,41,0.523256,0.678744,-0.155488,-13.372000,-0.023215,0.9991084975,17,1,0.058824,-0.012063,0,0.000000,0
420,0.60-0.80,0.60,0.80,183,576,0.317708,123,60,0.672131,0.727104,-0.054973,-10.060000,-0.017465,0.9595715355,23,4,0.173913,-0.011459,0,0.000000,0
