horizon_seconds,price_range,band_low,band_high,n,total_available_contracts,coverage,wins,losses,p_success,avg_cost,ev_p_minus_c,gross_pnl,profit_per_available_contract,p_value_break_even,neighbor_count,neighbor_positive_count,neighbor_positive_share,neighbor_profit_per_available_mean,positive_component_size,positive_component_profit_per_available_mean,stable
180,0.50-0.90,0.50,0.90,194,574,0.337979,142,52,0.731959,0.739119,-0.007160,-1.389000,-0.002420,0.6296439756,17,9,0.529412,-0.000539,0,0.000000,0
180,0.50-1.00,0.50,1.00,574,574,1.000000,519,55,0.904181,0.898711,0.005470,3.140000,0.005470,0.3455861292,11,4,0.363636,-0.001337,82,0.003325,0
180,0.60-0.70,0.60,0.70,44,574,0.076655,29,15,0.659091,0.666455,-0.007364,-0.324000,-0.000564,0.6102807054,17,13,0.764706,0.000398,0,0.000000,0
180,0.60-0.80,0.60,0.80,85,574,0.148084,62,23,0.729412,0.713259,0.016153,1.373000,0.002392,0.4227488785,23,10,0.434783,-0.001757,82,0.003325,0
180,0.60-0.90,0.60,0.90,153,574,0.266551,117,36,0.764706,0.783111,-0.018405,-2.816000,-0.004906,0.7506368649,26,13,0.500000,-0.000965,0,0.000000,0
180,0.60-1.00,0.60,1.00,533,574,0.928571,494,39,0.926829,0.923615,0.003214,1.713000,0.002984,0.4216269912,17,6,0.352941,-0.001485,82,0.003325,0
180,0.70-0.80,0.70,0.80,41,574,0.071429,33,8,0.804878,0.763488,0.041390,1.697000,0.002956,0.3394886071,17,4,0.235294,-0.003007,82,0.003325,0
180,0.70-0.90,0.70,0.90,109,574,0.189895,88,21,0.807339,0.830202,-0.022862,-2.492000,-0.004341,0.7835942206,23,11,0.478261,-0.001322,0,0.000000,0
180,0.70-1.00,0.70,1.00,489,574,0.851916,465,24,0.950920,0.946755,0.004166,2.037000,0.003549,0.3807804246,17,6,0.352941,-0.001705,82,0.003325,0
180,0.80-0.90,0.80,0.90,68,574,0.118467,55,13,0.808824,0.870426,-0.061603,-4.189000,-0.007298,0.949068109,17,10,0.588235,0.000294,0,0.000000,0
180,0.80-1.00,0.80,1.00,448,574,0.780488,432,16,0.964286,0.963527,0.000759,0.340000,0.000592,0.5307443053,14,7,0.500000,0.000178,82,0.003325,0
180,0.90-1.00,0.90,1.00,380,574,0.662021,377,3,0.992105,0.980187,0.011918,4.529000,0.007890,0.05407992315,8,5,0.625000,0.001027,82,0.003325,0
240,0.50-0.60,0.50,0.60,45,575,0.078261,26,19,0.577778,0.568533,0.009244,0.416000,0.000723,0.5128343042,8,5,0.625000,-0.000834,82,0.003325,0
240,0.50-0.70,0.50,0.70,87,575,0.151304,56,31,0.643678,0.617805,0.025874,2.251000,0.003915,0.3513650911,14,7,0.500000,-0.002286,82,0.003325,0
240,0.50-0.80,0.50,0.80,156,575,0.271304,103,53,0.660256,0.687135,-0.026878,-4.193000,-0.007292,0.7967849346,17,5,0.294118,-0.003722,0,0.000000,0
240,0.50-0.90,0.50,0.90,238,575,0.413913,175,63,0.735294,0.753147,-0.017853,-4.249000,-0.007390,0.7727542372,17,4,0.235294,-0.003589,0,0.000000,0
240,0.50-1.00,0.50,1.00,575,575,1.000000,506,69,0.880000,0.881927,-0.001927,-1.108000,-0.001927,0.5947913089,11,2,0.181818,-0.004030,0,0.000000,0
240,0.60-0.70,0.60,0.70,42,575,0.073043,30,12,0.714286,0.670595,0.043690,1.835000,0.003191,0.3361415976,17,9,0.529412,-0.002218,82,0.003325,0
240,0.60-0.80,0.60,0.80,111,575,0.193043,77,34,0.693694,0.735216,-0.041523,-4.609000,-0.008016,0.8657362725,23,8,0.347826,-0.003647,0,0.000000,0
240,0.60-0.90,0.60,0.90,193,575,0.335652,149,44,0.772021,0.796192,-0.024171,-4.665000,-0.008113,0.828232419,26,9,0.346154,-0.003098,0,0.000000,0
240,0.60-1.00,0.60,1.00,530,575,0.921739,480,50,0.905660,0.908536,-0.002875,-1.524000,-0.002650,0.633345878,17,5,0.294118,-0.003379,0,0.000000,0
240,0.70-0.80,0.70,0.80,69,575,0.120000,47,22,0.681159,0.774551,-0.093391,-6.444000,-0.011207,0.9741000075,17,5,0.294118,-0.003466,0,0.000000,0
240,0.70-0.90,0.70,0.90,151,575,0.262609,119,32,0.788079,0.831126,-0.043046,-6.500000,-0.011304,0.9350508233,23,10,0.434783,-0.002138,0,0.000000,0
240,0.70-1.00,0.70,1.00,488,575,0.848696,450,38,0.922131,0.929014,-0.006883,-3.359000,-0.005842,0.7653168842,17,7,0.411765,-0.002085,0,0.000000,0
240,0.80-0.90,0.80,0.90,82,575,0.142609,72,10,0.878049,0.878732,-0.000683,-0.056000,-0.000097,0.5907961375,17,11,0.647059,-0.000303,0,0.000000,0
240,0.80-1.00,0.80,1.00,419,575,0.728696,403,16,0.961814,0.954451,0.007363,3.085000,0.005365,0.2743235843,14,8,0.571429,-0.000299,82,0.003325,0
240,0.90-1.00,0.90,1.00,337,575,0.586087,331,6,0.982196,0.972875,0.009320,3.141000,0.005463,0.1874864404,8,5,0.625000,0.001192,82,0.003325,0
300,0.50-0.60,0.50,0.60,52,577,0.090121,30,22,0.576923,0.575308,0.001615,0.084000,0.000146,0.5492619098,8,3,0.375000,-0.004197,82,0.003325,0
300,0.50-0.70,0.50,0.70,112,577,0.194107,65,47,0.580357,0.625741,-0.045384,-5.083000,-0.008809,0.8636371804,14,4,0.285714,-0.005294,0,0.000000,0
300,0.50-0.80,0.50,0.80,178,577,0.308492,117,61,0.657303,0.679938,-0.022635,-4.029000,-0.006983,0.7717262385,17,2,0.117647,-0.007160,0,0.000000,0
300,0.50-0.90,0.50,0.90,300,577,0.519931,223,77,0.743333,0.758853,-0.015520,-4.656000,-0.008069,0.766918059,17,0,0.000000,-0.006836,0,0.000000,0
300,0.50-1.00,0.50,1.00,577,577,1.000000,492,85,0.852686,0.858125,-0.005438,-3.138000,-0.005438,0.6840676666,11,0,0.000000,-0.006305,0,0.000000,0
300,0.60-0.70,0.60,0.70,60,577,0.103986,35,25,0.583333,0.669450,-0.086117,-5.167000,-0.008955,0.9383663947,17,5,0.294118,-0.004955,0,0.000000,0
300,0.60-0.80,0.60,0.80,126,577,0.218371,87,39,0.690476,0.723119,-0.032643,-4.113000,-0.007128,0.8235458041,23,4,0.173913,-0.006194,0,0.000000,0
300,0.60-0.90,0.60,0.90,248,577,0.429809,193,55,0.778226,0.797339,-0.019113,-4.740000,-0.008215,0.8031694325,26,4,0.153846,-0.005183,0,0.000000,0
300,0.60-1.00,0.60,1.00,525,577,0.909879,462,63,0.880000,0.886137,-0.006137,-3.222000,-0.005584,0.7096889401,17,3,0.176471,-0.004567,0,0.000000,0
300,0.70-0.80,0.70,0.80,66,577,0.114385,52,14,0.787879,0.771909,0.015970,1.054000,0.001827,0.4456477624,17,3,0.176471,-0.004749,82,0.003325,0
300,0.70-0.90,0.70,0.90,188,577,0.325823,158,30,0.840426,0.838154,0.002271,0.427000,0.000740,0.5144542672,23,7,0.304348,-0.002730,82,0.003325,0
300,0.70-1.00,0.70,1.00,465,577,0.805893,427,38,0.918280,0.914097,0.004183,1.945000,0.003371,0.4095215008,17,6,0.352941,-0.001920,82,0.003325,0
300,0.80-0.90,0.80,0.90,122,577,0.211438,106,16,0.868852,0.873992,-0.005139,-0.627000,-0.001087,0.6326435472,17,11,0.647059,0.000431,0,0.000000,0
300,0.80-1.00,0.80,1.00,399,577,0.691508,375,24,0.939850,0.937617,0.002233,0.891000,0.001544,0.4783139227,14,9,0.642857,0.001069,82,0.003325,0
300,0.90-1.00,0.90,1.00,277,577,0.480069,269,8,0.971119,0.965639,0.005480,1.518000,0.002631,0.3846621881,8,6,0.750000,0.002787,82,0.003325,1
360,0.50-0.60,0.50,0.60,65,577,0.112652,34,31,0.523077,0.570369,-0.047292,-3.074000,-0.005328,0.8154241324,8,4,0.500000,-0.003423,0,0.000000,0
360,0.50-0.70,0.50,0.70,138,577,0.239168,79,59,0.572464,0.621891,-0.049428,-6.821000,-0.011821,0.901525512,14,6,0.428571,-0.003307,0,0.000000,0
360,0.50-0.80,0.50,0.80,218,577,0.377816,140,78,0.642202,0.675821,-0.033619,-7.329000,-0.012702,0.8749968422,17,6,0.352941,-0.004278,0,0.000000,0
360,0.50-0.90,0.50,0.90,350,577,0.606586,256,94,0.731429,0.751020,-0.019591,-6.857000,-0.011884,0.8282797664,17,6,0.352941,-0.002711,0,0.000000,0
360,0.50-1.00,0.50,1.00,577,577,1.000000,477,100,0.826690,0.833837,-0.007147,-4.124000,-0.007147,0.7137762632,11,4,0.363636,-0.002311,0,0.000000,0
360,0.60-0.70,0.60,0.70,73,577,0.126516,45,28,0.616438,0.667767,-0.051329,-3.747000,-0.006494,0.854641745,17,8,0.470588,-0.002885,0,0.000000,0
360,0.60-0.80,0.60,0.80,153,577,0.265165,106,47,0.692810,0.720621,-0.027810,-4.255000,-0.007374,0.80720743,23,9,0.391304,-0.003256,0,0.000000,0
360,0.60-0.90,0.60,0.90,285,577,0.493934,222,63,0.778947,0.792221,-0.013274,-3.783000,-0.006556,0.7418980567,26,12,0.461538,-0.001329,0,0.000000,0
360,0.60-1.00,0.60,1.00,512,577,0.887348,443,69,0.865234,0.867285,-0.002051,-1.050000,-0.001820,0.5893846559,17,8,0.470588,-0.000968,0,0.000000,0
360,0.70-0.80,0.70,0.80,80,577,0.138648,61,19,0.762500,0.768850,-0.006350,-0.508000,-0.000880,0.6139860774,17,7,0.411765,-0.002205,0,0.000000,0
360,0.70-0.90,0.70,0.90,212,577,0.367418,177,35,0.834906,0.835075,-0.000170,-0.036000,-0.000062,0.5478249062,23,13,0.565217,0.000012,0,0.000000,0
360,0.70-1.00,0.70,1.00,439,577,0.760832,398,41,0.906606,0.900462,0.006144,2.697000,0.004674,0.3647817164,17,9,0.529412,0.000270,82,0.003325,0
360,0.80-0.90,0.80,0.90,132,577,0.228769,116,16,0.878788,0.875212,0.003576,0.472000,0.000818,0.5160409245,17,12,0.705882,0.002255,82,0.003325,1
360,0.80-1.00,0.80,1.00,359,577,0.622184,337,22,0.938719,0.929791,0.008928,3.205000,0.005555,0.2911857506,14,10,0.714286,0.002216,82,0.003325,1
360,0.90-1.00,0.90,1.00,227,577,0.393414,221,6,0.973568,0.961529,0.012040,2.733000,0.004737,0.2249335471,8,6,0.750000,0.002193,82,0.003325,1
420,0.50-0.60,0.50,0.60,64,577,0.110919,38,26,0.593750,0.566328,0.027422,1.755000,0.003042,0.3775827519,8,2,0.250000,-0.006502,82,0.003325,0
420,0.50-0.70,0.50,0.70,160,577,0.277296,103,57,0.643750,0.628337,0.015413,2.466000,0.004274,0.3753620745,14,4,0.285714,-0.006478,82,0.003325,0
420,0.50-0.80,0.50,0.80,246,577,0.426343,170,76,0.691057,0.677195,0.013862,3.410000,0.005910,0.3457746234,17,5,0.294118,-0.006829,82,0.003325,0
420,0.50-0.90,0.50,0.90,383,577,0.663778,288,95,0.751958,0.745687,0.006272,2.402000,0.004163,0.4116810466,17,5,0.294118,-0.005141,82,0.003325,0
420,0.50-1.00,0.50,1.00,577,577,1.000000,477,100,0.826690,0.816738,0.009951,5.742000,0.009951,0.2750103258,11,3,0.272727,-0.005068,82,0.003325,0
420,0.60-0.70,0.60,0.70,96,577,0.166378,65,31,0.677083,0.669677,0.007406,0.711000,0.001232,0.4866154066,17,5,0.294118,-0.005243,82,0.003325,0
420,0.60-0.80,0.60,0.80,182,577,0.315425,132,50,0.725275,0.716181,0.009093,1.655000,0.002868,0.4285231681,23,6,0.260870,-0.005062,82,0.003325,0
420,0.60-0.90,0.60,0.90,319,577,0.552860,250,69,0.783699,0.781671,0.002028,0.647000,0.001121,0.4965785692,26,9,0.346154,-0.002856,82,0.003325,0
