slug,close_date,horizon,label,up_mid,logit_mid,hf_ret_60s,obi_l1,up_ask,down_ask,up_bid,up_ask_plus_down_ask,up_bid_plus_down_bid,maker_yes_fills,maker_no_fills
btc-updown-5m-1781387400,2026-06-13,120,0,0.665,0.6856565088307879,0.0007384207130550439,-0.7196765498652291,0.67,0.34,0.66,1.01,0.99,True,True
btc-updown-5m-1781387400,2026-06-13,240,0,0.365,-0.5537276453102001,-0.0002357755241803045,0.8564040481272632,0.37,0.64,0.36,1.01,0.99,True,True
btc-updown-5m-1781387700,2026-06-13,180,0,0.525,0.10008345855698263,1.5509153889273354e-06,0.42573709588174846,0.53,0.48,0.52,1.01,0.99,True,True
btc-updown-5m-1781387700,2026-06-13,120,0,0.565,0.26147970005775656,0.00011941326230283312,0.4425027704373029,0.57,0.44,0.56,1.01,0.99,True,True
btc-updown-5m-1781387700,2026-06-13,240,0,0.575,0.3022808718729335,1.7060228033567092e-05,-0.057641459545214185,0.58,0.43,0.57,1.01,0.99,True,True
btc-updown-5m-1781388000,2026-06-13,180,0,0.235,-1.180290319682377,-0.0002142624257114572,0.28595140336207875,0.24,0.77,0.23,1.01,0.99,False,True
btc-updown-5m-1781388000,2026-06-13,120,0,0.075,-2.512305623976115,0.0,0.5552431824571269,0.08,0.93,0.07,1.01,0.99,True,True
btc-updown-5m-1781388000,2026-06-13,240,0,0.265,-1.0201406732266145,-0.00045011206998190457,0.5046409379579874,0.27,0.74,0.26,1.01,0.99,False,True
btc-updown-5m-1781388300,2026-06-13,180,0,0.255,-1.0721206732211332,-0.00028271361765033347,0.7254422695490154,0.26,0.75,0.25,1.01,0.99,True,True
btc-updown-5m-1781388300,2026-06-13,120,0,0.445,-0.22089383158019413,0.0005948484437936144,-0.8274714711754122,0.45,0.56,0.44,1.01,0.99,True,True
btc-updown-5m-1781388300,2026-06-13,240,0,0.265,-1.0201406732266145,-0.0004021854719292647,-0.5231693363844393,0.27,0.74,0.26,1.01,0.99,True,True
btc-updown-5m-1781388600,2026-06-13,180,1,0.345,-0.6410908186038922,-0.00029979767764854793,-0.608416245310716,0.35,0.66,0.34,1.01,0.99,True,True
btc-updown-5m-1781388600,2026-06-13,120,1,0.365,-0.5537276453102001,0.00017554011641598315,0.785764709493263,0.37,0.64,0.36,1.01,0.99,True,True
btc-updown-5m-1781388600,2026-06-13,240,1,0.4649999999999999,-0.14022934130865064,-3.88259347975224e-05,0.7166964340703332,0.47,0.54,0.46,1.01,0.99,True,True
btc-updown-5m-1781388900,2026-06-13,180,1,0.31,-0.8001193001121131,-0.00014756192773714792,0.9790674551258569,0.32,0.7,0.3,1.02,0.98,True,True
btc-updown-5m-1781388900,2026-06-13,120,1,0.155,-1.6959115104379272,0.0,0.6746536017760085,0.16,0.85,0.15,1.01,0.99,True,True
btc-updown-5m-1781388900,2026-06-13,240,1,0.325,-0.7308875085427924,0.00015376550790376282,0.9631212960754455,0.33,0.68,0.32,1.01,0.99,True,True
btc-updown-5m-1781389200,2026-06-13,180,1,0.615,0.4683789335187336,3.103854987768836e-06,-0.6899936357474376,0.62,0.39,0.61,1.01,0.99,True,False
btc-updown-5m-1781389200,2026-06-13,120,1,0.59,0.3639653772014115,2.9486279182853344e-05,-0.41442715700141447,0.6,0.42,0.58,1.02,0.98,True,True
btc-updown-5m-1781389200,2026-06-13,240,1,0.785,1.2950456896547458,0.0005557453028875183,-0.7908326269805046,0.79,0.22,0.78,1.01,0.99,True,False
btc-updown-5m-1781389500,2026-06-13,180,1,0.935,2.666159259393051,0.000893513708797691,-0.05259958973839487,0.94,0.07,0.93,1.01,0.99,True,False
btc-updown-5m-1781389500,2026-06-13,120,1,0.975,3.6635616461296454,0.00011473277354252818,-0.66975348897874,0.98,0.03,0.97,1.01,0.99,True,False
btc-updown-5m-1781389500,2026-06-13,240,1,0.735,1.0201406732266143,0.0003228540324263034,0.0005093551563720523,0.74,0.27,0.73,1.01,0.99,True,False
btc-updown-5m-1781389800,2026-06-13,180,0,0.425,-0.3022808718729335,0.0,-0.6542534034430599,0.43,0.58,0.42,1.01,0.99,True,True
btc-updown-5m-1781389800,2026-06-13,120,0,0.505,0.020000666706669435,1.5503551474990676e-06,-0.5404708246219012,0.51,0.5,0.5,1.01,0.99,True,True
btc-updown-5m-1781389800,2026-06-13,240,0,0.475,-0.10008345855698265,0.0,-0.8810241300029019,0.48,0.53,0.47,1.01,0.99,True,True
btc-updown-5m-1781390100,2026-06-13,180,0,0.535,0.1402293413086503,-0.0003766300336447184,-0.9707102848955135,0.54,0.47,0.53,1.01,0.99,False,True
btc-updown-5m-1781390100,2026-06-13,120,0,0.295,-0.871222446472449,-0.0002682222539772857,0.6479815826105578,0.3,0.71,0.29,1.01,0.99,True,True
btc-updown-5m-1781390100,2026-06-13,240,0,0.795,1.355332135515924,0.0006913721376504642,-0.3228644657817223,0.8,0.21,0.79,1.01,0.99,False,True
btc-updown-5m-1781390400,2026-06-13,180,1,0.425,-0.3022808718729335,-1.5508191814430917e-06,-0.434510349626022,0.43,0.58,0.42,1.01,0.99,True,True
btc-updown-5m-1781390400,2026-06-13,120,1,0.505,0.020000666706669435,0.00012250730600830723,0.6770092603178233,0.51,0.5,0.5,1.01,0.99,True,True
btc-updown-5m-1781390400,2026-06-13,240,1,0.515,0.06001800972625295,0.0,0.7773096599458321,0.52,0.49,0.51,1.01,0.99,True,True
btc-updown-5m-1781390700,2026-06-13,180,0,0.365,-0.5537276453102001,2.1708994037118205e-05,-0.838226967564507,0.37,0.64,0.36,1.01,0.99,True,True
btc-updown-5m-1781390700,2026-06-13,120,0,0.185,-1.4828322881625378,-0.00021400923112789862,0.9779706010539245,0.19,0.82,0.18,1.01,0.99,True,True
btc-updown-5m-1781390700,2026-06-13,240,0,0.575,0.3022808718729335,0.0,0.746009348267043,0.58,0.43,0.57,1.01,0.99,True,True
btc-updown-5m-1781391000,2026-06-13,180,0,0.405,-0.3846743384390906,7.443949390786637e-05,0.5986389297038126,0.41,0.6,0.4,1.01,0.99,True,True
btc-updown-5m-1781391000,2026-06-13,120,0,0.415,-0.34333332700115815,-0.00018455807311726984,-0.18792278501897378,0.42,0.59,0.41,1.01,0.99,True,True
btc-updown-5m-1781391000,2026-06-13,240,0,0.485,-0.06001800972625304,-1.5508793097720653e-06,0.10030682980415931,0.49,0.52,0.48,1.01,0.99,True,True
btc-updown-5m-1781391300,2026-06-13,180,0,0.495,-0.020000666706669543,0.0,0.6354499936735173,0.5,0.51,0.49,1.01,0.99,True,True
btc-updown-5m-1781391300,2026-06-13,120,0,0.575,0.3022808718729335,0.00010706712886457051,0.7856769472033457,0.58,0.43,0.57,1.01,0.99,True,True
btc-updown-5m-1781391300,2026-06-13,240,0,0.385,-0.46837893351873355,2.6379389939390598e-05,-0.7849117802223567,0.39,0.62,0.38,1.01,0.99,True,True
btc-updown-5m-1781391600,2026-06-13,180,0,0.675,0.7308875085427926,-5.1213964973056145e-05,0.0014931873327940948,0.68,0.33,0.67,1.01,0.99,True,True
btc-updown-5m-1781391600,2026-06-13,120,0,0.505,0.020000666706669435,0.00023742445785152223,0.9245013259541104,0.51,0.5,0.5,1.01,0.99,False,True
btc-updown-5m-1781391600,2026-06-13,240,0,0.605,0.42634269312971956,0.0,-0.9566452870017049,0.61,0.4,0.6,1.01,0.99,True,True
btc-updown-5m-1781391900,2026-06-13,180,0,0.515,0.06001800972625295,-6.20982052067153e-06,0.8241415414859292,0.52,0.49,0.51,1.01,0.99,True,True
btc-updown-5m-1781391900,2026-06-13,120,0,0.705,0.8712224464724486,0.0,0.38931685431304497,0.71,0.3,0.7,1.01,0.99,True,True
btc-updown-5m-1781391900,2026-06-13,240,0,0.415,-0.34333332700115815,-0.0003228575403637235,-0.7513159030114764,0.42,0.59,0.41,1.01,0.99,True,True
btc-updown-5m-1781392200,2026-06-13,180,1,0.565,0.26147970005775656,0.0,0.17944250871080145,0.57,0.44,0.56,1.01,0.99,True,True
btc-updown-5m-1781392200,2026-06-13,120,1,0.535,0.1402293413086503,0.0,0.7327277180326409,0.54,0.47,0.53,1.01,0.99,True,True
btc-updown-5m-1781392200,2026-06-13,240,1,0.655,0.6410908186038923,6.2098494423063394e-06,0.24473777544757827,0.66,0.35,0.65,1.01,0.99,True,True
btc-updown-5m-1781392500,2026-06-13,180,1,0.765,1.180290319682377,0.00023896605399209735,-0.4607912398445778,0.77,0.24,0.76,1.01,0.99,True,False
btc-updown-5m-1781392500,2026-06-13,120,1,0.955,3.0550488507104094,0.0008839882400387355,0.2128177899931288,0.96,0.05,0.95,1.01,0.99,True,False
btc-updown-5m-1781392500,2026-06-13,240,1,0.765,1.180290319682377,0.00035079386874036086,0.7687020882897172,0.77,0.24,0.76,1.01,0.99,True,False
btc-updown-5m-1781392800,2026-06-13,180,0,0.265,-1.0201406732266145,-0.0001812830662566306,0.5998441639395357,0.27,0.74,0.26,1.01,0.99,True,True
btc-updown-5m-1781392800,2026-06-13,120,0,0.225,-1.2367626271489267,0.0,0.12625600698995196,0.23,0.78,0.22,1.01,0.99,True,True
btc-updown-5m-1781392800,2026-06-13,240,0,0.345,-0.6410908186038922,-6.351876943042402e-05,-0.9561124399289022,0.35,0.66,0.34,1.01,0.99,True,True
btc-updown-5m-1781393100,2026-06-13,180,0,0.135,-1.85745472849345,-0.000887421633132281,0.3949630523299653,0.14,0.87,0.13,1.01,0.99,True,True
btc-updown-5m-1781393100,2026-06-13,120,0,0.245,-1.1254595387042978,-5.743027461791596e-05,0.686242774566474,0.25,0.76,0.24,1.01,0.99,False,True
btc-updown-5m-1781393100,2026-06-13,240,0,0.545,0.1804883757122938,-0.00023258518537229932,-0.6089135128528944,0.55,0.46,0.54,1.01,0.99,True,True
btc-updown-5m-1781393400,2026-06-13,180,1,0.445,-0.22089383158019413,-1.5521021284060124e-06,-0.5686136523574948,0.45,0.56,0.44,1.01,0.99,True,True
btc-updown-5m-1781393400,2026-06-13,120,1,0.355,-0.5971325273203567,0.0,-0.5968728394405147,0.36,0.65,0.35,1.01,0.99,True,True
btc-updown-5m-1781393400,2026-06-13,240,1,0.47,-0.12014431184206334,1.5521021284579363e-06,-0.7603693131761639,0.48,0.54,0.46,1.02,0.98,True,True
btc-updown-5m-1781393700,2026-06-13,180,0,0.535,0.1402293413086503,-1.551902205350706e-06,-0.8078910106769738,0.54,0.47,0.53,1.01,0.99,True,True
btc-updown-5m-1781393700,2026-06-13,120,0,0.555,0.22089383158019443,1.5519022053570582e-06,0.8823941810533695,0.56,0.45,0.55,1.01,0.99,True,True
btc-updown-5m-1781393700,2026-06-13,240,0,0.425,-0.3022808718729335,0.00013036818165716244,0.9159684513133,0.45,0.6,0.4,1.05,0.95,True,True
btc-updown-5m-1781394000,2026-06-13,180,1,0.735,1.0201406732266143,-1.551902205350706e-06,0.29458903236381523,0.74,0.27,0.73,1.01,0.99,True,False
btc-updown-5m-1781394000,2026-06-13,120,1,0.645,0.5971325273203568,-3.103811635823147e-06,0.15747581759557813,0.65,0.36,0.64,1.01,0.99,True,False
btc-updown-5m-1781394000,2026-06-13,240,1,0.695,0.8236000689573804,-0.00017379780841271777,-0.723387168733827,0.7,0.31,0.69,1.01,0.99,True,False
btc-updown-5m-1781394300,2026-06-13,180,0,0.415,-0.34333332700115815,-0.00015677472513103347,0.9762622546110571,0.42,0.59,0.41,1.01,0.99,True,True
btc-updown-5m-1781394300,2026-06-13,120,0,0.255,-1.0721206732211332,-0.0001630096870175383,0.591679278316864,0.26,0.75,0.25,1.01,0.99,True,True
btc-updown-5m-1781394300,2026-06-13,240,0,0.415,-0.34333332700115815,-3.880183051997097e-05,0.1837261640991643,0.42,0.59,0.41,1.01,0.99,True,True
btc-updown-5m-1781394600,2026-06-13,180,1,0.355,-0.5971325273203567,-9.63093332254399e-05,0.6699506517855564,0.36,0.65,0.35,1.01,0.99,True,True
btc-updown-5m-1781394600,2026-06-13,120,1,0.325,-0.7308875085427924,1.3980962589351755e-05,-0.21501243499886954,0.33,0.68,0.32,1.01,0.99,True,True
btc-updown-5m-1781394600,2026-06-13,240,1,0.395,-0.4263426931297195,1.553302748862e-06,0.7271904417089067,0.4,0.61,0.39,1.01,0.99,True,True
btc-updown-5m-1781394900,2026-06-14,180,1,0.735,1.0201406732266143,0.00014594686938807936,-0.5422165460479638,0.74,0.27,0.73,1.01,0.99,True,False
btc-updown-5m-1781394900,2026-06-14,120,1,0.825,1.5505974124111666,0.00024992335555181123,-0.7025910161576924,0.83,0.18,0.82,1.01,0.99,True,False
btc-updown-5m-1781394900,2026-06-14,240,1,0.435,-0.2614797000577567,0.00014286224532328786,-0.4732713008575077,0.44,0.57,0.43,1.01,0.99,True,True
btc-updown-5m-1781395200,2026-06-14,180,0,0.205,-1.3553321355159238,-0.00042855945676093806,0.6654641484520526,0.21,0.8,0.2,1.01,0.99,True,True
btc-updown-5m-1781395200,2026-06-14,120,0,0.305,-0.8236000689573807,0.00042234976156385156,-0.949562552134862,0.31,0.7,0.3,1.01,0.99,False,True
btc-updown-5m-1781395200,2026-06-14,240,0,0.235,-1.180290319682377,0.00019872937471856174,-0.8889896205295195,0.24,0.77,0.23,1.01,0.99,True,True
btc-updown-5m-1781395500,2026-06-14,180,0,0.79,1.3249254147435987,0.00015054572854933537,0.1784710611504393,0.8,0.22,0.78,1.02,0.98,True,True
btc-updown-5m-1781395500,2026-06-14,120,0,0.755,1.1254595387042978,4.655594628898129e-05,0.30606495508425025,0.76,0.25,0.75,1.01,0.99,True,True
btc-updown-5m-1781395500,2026-06-14,240,0,0.765,1.180290319682377,0.0006412371593841026,0.892375783549957,0.77,0.24,0.76,1.01,0.99,True,True
btc-updown-5m-1781395800,2026-06-14,180,1,0.615,0.4683789335187336,0.0,0.8289043915994385,0.62,0.39,0.61,1.01,0.99,True,False
btc-updown-5m-1781395800,2026-06-14,120,1,0.615,0.4683789335187336,0.0,0.9717023675310035,0.62,0.39,0.61,1.01,0.99,True,False
btc-updown-5m-1781395800,2026-06-14,240,1,0.525,0.10008345855698263,0.0,-0.17432825197224036,0.53,0.48,0.52,1.01,0.99,True,False
btc-updown-5m-1781396100,2026-06-14,180,0,0.775,1.2367626271489272,0.00044402767984524954,0.5925335551089241,0.78,0.23,0.77,1.01,0.99,True,True
btc-updown-5m-1781396100,2026-06-14,120,0,0.575,0.3022808718729335,3.1043945811291886e-06,0.3324473879133807,0.58,0.43,0.57,1.01,0.99,False,True
btc-updown-5m-1781396100,2026-06-14,240,0,0.585,0.34333332700115804,0.0,0.8856873886292573,0.59,0.42,0.58,1.01,0.99,True,True
btc-updown-5m-1781396400,2026-06-14,180,1,0.775,1.2367626271489272,0.00036806986598952564,-0.3315528043331753,0.78,0.23,0.77,1.01,0.99,True,False
btc-updown-5m-1781396400,2026-06-14,120,1,0.835,1.6214862509502748,0.00019097051116269312,0.8719933385060843,0.84,0.17,0.83,1.01,0.99,True,False
btc-updown-5m-1781396400,2026-06-14,240,1,0.585,0.34333332700115804,0.0,-0.6117591531252107,0.59,0.42,0.58,1.01,0.99,True,False
btc-updown-5m-1781396700,2026-06-14,180,0,0.545,0.1804883757122938,0.0002545054460832846,0.3961729747955829,0.55,0.46,0.54,1.01,0.99,True,True
btc-updown-5m-1781396700,2026-06-14,120,0,0.915,2.376272808785205,0.0006871514586163796,0.4054942851413675,0.92,0.09,0.91,1.01,0.99,True,True
btc-updown-5m-1781396700,2026-06-14,240,0,0.435,-0.2614797000577567,-0.00016295301945328409,0.6601738255596232,0.44,0.57,0.43,1.01,0.99,True,True
btc-updown-5m-1781397000,2026-06-14,180,1,0.705,0.8712224464724486,0.0006716349288570222,-0.7578662508026786,0.71,0.3,0.7,1.01,0.99,True,False
btc-updown-5m-1781397000,2026-06-14,120,1,0.915,2.376272808785205,0.0001364434165068108,-0.9762304346336951,0.92,0.09,0.91,1.01,0.99,True,False
btc-updown-5m-1781397000,2026-06-14,240,1,0.745,1.0721206732211332,-0.00012102066985739669,-0.4041498589469799,0.75,0.26,0.74,1.01,0.99,True,False
btc-updown-5m-1781397300,2026-06-14,180,1,0.595,0.38467433843909055,0.0001828910114165852,-0.8453457056768792,0.6,0.41,0.59,1.01,0.99,True,False
btc-updown-5m-1781397300,2026-06-14,120,1,0.625,0.5108256237659907,0.0,-0.9694668911050198,0.63,0.38,0.62,1.01,0.99,True,False
btc-updown-5m-1781397300,2026-06-14,240,1,0.575,0.3022808718729335,0.0,-0.9345245858875699,0.58,0.43,0.57,1.01,0.99,True,False
btc-updown-5m-1781397600,2026-06-14,180,0,0.485,-0.06001800972625304,0.0,-0.8605170169239353,0.49,0.52,0.48,1.01,0.99,True,True
btc-updown-5m-1781397600,2026-06-14,120,0,0.405,-0.3846743384390906,-0.00012242510194777125,0.7765505793724263,0.41,0.6,0.4,1.01,0.99,True,True
btc-updown-5m-1781397600,2026-06-14,240,0,0.405,-0.3846743384390906,-0.0001921542198484625,0.4423155471389848,0.41,0.6,0.4,1.01,0.99,True,True
btc-updown-5m-1781397900,2026-06-14,180,1,0.715,0.919793362425357,9.761168992953626e-05,0.19092122830440583,0.72,0.29,0.71,1.01,0.99,True,False
btc-updown-5m-1781397900,2026-06-14,120,1,0.505,0.020000666706669435,0.0,-0.7945238209012281,0.51,0.5,0.5,1.01,0.99,True,False
btc-updown-5m-1781397900,2026-06-14,240,1,0.585,0.34333332700115804,0.0,-0.6326044249782616,0.59,0.42,0.58,1.01,0.99,True,False
btc-updown-5m-1781398200,2026-06-14,180,0,0.26,-1.0459685551826876,-0.00019529191553540565,0.3152061580129005,0.27,0.75,0.25,1.02,0.98,True,True
btc-updown-5m-1781398200,2026-06-14,120,0,0.155,-1.6959115104379272,-0.00019533006191743132,0.4362120339534768,0.16,0.85,0.15,1.01,0.99,True,True
btc-updown-5m-1781398200,2026-06-14,240,0,0.305,-0.8236000689573807,-0.00030216232234782034,0.2475026621368085,0.31,0.7,0.3,1.01,0.99,True,True
btc-updown-5m-1781398500,2026-06-14,180,1,0.425,-0.3022808718729335,0.00023408112800671785,0.8351983723296033,0.43,0.58,0.42,1.01,0.99,True,True
btc-updown-5m-1781398500,2026-06-14,120,1,0.405,-0.3846743384390906,-0.0002108255844654443,0.7933103344832759,0.41,0.6,0.4,1.01,0.99,True,True
btc-updown-5m-1781398500,2026-06-14,240,1,0.555,0.22089383158019443,0.0,-0.32448111383266726,0.56,0.45,0.55,1.01,0.99,True,True
btc-updown-5m-1781398800,2026-06-14,180,0,0.475,-0.10008345855698265,0.0001781905605553097,-0.8648083623693379,0.48,0.53,0.47,1.01,0.99,True,True
btc-updown-5m-1781398800,2026-06-14,120,0,0.285,-0.9197933624253573,-0.0003610625816459723,-0.8370952313109317,0.29,0.72,0.28,1.01,0.99,False,True
btc-updown-5m-1781398800,2026-06-14,240,0,0.635,0.5537276453102001,-5.1136191960792944e-05,-0.9640041755156402,0.64,0.37,0.63,1.01,0.99,False,True
btc-updown-5m-1781399100,2026-06-14,180,1,0.925,2.5123056239761152,0.0007949945210758307,-0.7276149133170315,0.93,0.08,0.92,1.01,0.99,True,False
btc-updown-5m-1781399100,2026-06-14,120,1,0.945,2.843851742261271,1.5486744507458694e-06,-0.04445502141837227,0.95,0.06,0.94,1.01,0.99,True,False
btc-updown-5m-1781399100,2026-06-14,240,1,0.505,0.020000666706669435,0.0,-0.4684165337912425,0.51,0.5,0.5,1.01,0.99,True,False
btc-updown-5m-1781399400,2026-06-14,180,1,0.825,1.5505974124111666,0.0005012740820952211,0.9077302704052408,0.83,0.18,0.82,1.01,0.99,True,False
btc-updown-5m-1781399400,2026-06-14,120,1,0.745,1.0721206732211332,-0.0004254479837989749,-0.8886463854616721,0.75,0.26,0.74,1.01,0.99,True,False
btc-updown-5m-1781399400,2026-06-14,240,1,0.695,0.8236000689573804,0.0003467068303472097,0.4493388582438175,0.7,0.31,0.69,1.01,0.99,True,False
btc-updown-5m-1781399700,2026-06-14,180,1,0.875,1.9459101490553132,0.0007983068892698368,-0.03216080402010044,0.88,0.13,0.87,1.01,0.99,True,False
btc-updown-5m-1781399700,2026-06-14,120,1,0.675,0.7308875085427926,-0.0006110498102891128,-0.8871670484660648,0.68,0.33,0.67,1.01,0.99,True,False
btc-updown-5m-1781399700,2026-06-14,240,1,0.575,0.3022808718729335,0.0,0.4393558523173605,0.58,0.43,0.57,1.01,0.99,True,False
btc-updown-5m-1781400000,2026-06-14,180,0,0.64,0.5753641449035619,0.0003573740932537745,0.07544227563585525,0.66,0.38,0.62,1.04,0.96,False,True
btc-updown-5m-1781400000,2026-06-14,120,0,0.515,0.06001800972625295,6.187171209920703e-06,-0.07820615992391541,0.52,0.49,0.51,1.01,0.99,False,True
btc-updown-5m-1781400000,2026-06-14,240,0,0.375,-0.5108256237659907,5.415873307019237e-05,0.9333840883136658,0.38,0.63,0.37,1.01,0.99,True,True
btc-updown-5m-1781400300,2026-06-14,180,0,0.475,-0.10008345855698265,-1.5472199938043876e-06,-0.9526166157734022,0.49,0.54,0.46,1.03,0.97,True,True
btc-updown-5m-1781400300,2026-06-14,120,0,0.335,-0.6856565088307877,-0.00017794626843341732,0.6295662100456622,0.34,0.67,0.33,1.01,0.99,True,True
btc-updown-5m-1781400300,2026-06-14,240,0,0.445,-0.22089383158019413,0.00012687999026730093,0.23507841148474679,0.45,0.56,0.44,1.01,0.99,True,True
btc-updown-5m-1781400600,2026-06-14,180,0,0.1149999999999999,-2.0406555166446805,-0.0001888898700263161,0.18080998118625602,0.12,0.89,0.11,1.01,0.99,True,True
btc-updown-5m-1781400600,2026-06-14,120,0,0.0849999999999999,-2.376272808785206,0.0,-0.42004670892712453,0.09,0.92,0.08,1.01,0.99,True,True
btc-updown-5m-1781400600,2026-06-14,240,0,0.095,-2.2540580520993854,-0.0003467213200238851,0.18659748968180714,0.1,0.91,0.09,1.01,0.99,True,True
btc-updown-5m-1781400900,2026-06-14,180,0,0.565,0.26147970005775656,1.5485305605135918e-06,0.05263157894736842,0.57,0.44,0.56,1.01,0.99,True,True
btc-updown-5m-1781400900,2026-06-14,120,0,0.695,0.8236000689573804,0.0,0.9451216885634288,0.7,0.31,0.69,1.01,0.99,True,True
btc-updown-5m-1781400900,2026-06-14,240,0,0.625,0.5108256237659907,7.27836413668992e-05,0.7795213332116899,0.63,0.38,0.62,1.01,0.99,True,True
btc-updown-5m-1781401200,2026-06-14,180,0,0.435,-0.2614797000577567,0.0003051441597476236,-0.6686760756528198,0.44,0.57,0.43,1.01,0.99,True,True
btc-updown-5m-1781401200,2026-06-14,120,0,0.495,-0.020000666706669543,0.00024157095567427282,-0.5898626426775004,0.5,0.51,0.49,1.01,0.99,True,True
btc-updown-5m-1781401200,2026-06-14,240,0,0.405,-0.3846743384390906,9.1406474585598e-05,0.1835196583343801,0.41,0.6,0.4,1.01,0.99,True,True
btc-updown-5m-1781401500,2026-06-14,180,1,0.775,1.2367626271489272,0.000421230650138455,-0.741123155753534,0.78,0.23,0.77,1.01,0.99,True,False
btc-updown-5m-1781401500,2026-06-14,120,1,0.945,2.843851742261271,-6.193283074841462e-06,0.8364852398523984,0.95,0.06,0.94,1.01,0.99,True,False
btc-updown-5m-1781401500,2026-06-14,240,1,0.7,0.8472978603872034,0.0,-0.8756280004465782,0.75,0.35,0.65,1.1,0.9,True,False
btc-updown-5m-1781401800,2026-06-14,180,0,0.395,-0.4263426931297195,3.404882291991577e-05,-0.8528215556685307,0.4,0.61,0.39,1.01,0.99,True,True
btc-updown-5m-1781401800,2026-06-14,120,0,0.525,0.10008345855698263,0.00011454204092399988,-0.02573203194321207,0.53,0.48,0.52,1.01,0.99,True,True
btc-updown-5m-1781401800,2026-06-14,240,0,0.485,-0.06001800972625304,-1.5476989198893332e-06,0.19621013300120108,0.49,0.52,0.48,1.01,0.99,True,True
btc-updown-5m-1781402100,2026-06-14,180,0,0.195,-1.4178427188548164,-0.00038082559112818427,0.5492429920551642,0.2,0.81,0.19,1.01,0.99,False,True
btc-updown-5m-1781402100,2026-06-14,120,0,0.095,-2.2540580520993854,-0.00010994005181349744,-0.770463889696416,0.1,0.91,0.09,1.01,0.99,False,True
btc-updown-5m-1781402100,2026-06-14,240,0,0.405,-0.3846743384390906,-1.5477755755787559e-06,-0.6827382088982242,0.41,0.6,0.4,1.01,0.99,False,True
btc-updown-5m-1781402400,2026-06-14,180,1,0.535,0.1402293413086503,1.5489599121801008e-06,-0.33596464595351344,0.54,0.47,0.53,1.01,0.99,True,False
btc-updown-5m-1781402400,2026-06-14,120,1,0.705,0.8712224464724486,-0.00029899372568308036,0.45472551414518203,0.71,0.3,0.7,1.01,0.99,True,False
btc-updown-5m-1781402400,2026-06-14,240,1,0.605,0.42634269312971956,-0.00022612275464297838,-0.706618962432916,0.61,0.4,0.6,1.01,0.99,True,False
btc-updown-5m-1781402700,2026-06-14,180,0,0.675,0.7308875085427926,0.0001223318306626133,-0.4075876049811758,0.68,0.33,0.67,1.01,0.99,True,True
btc-updown-5m-1781402700,2026-06-14,120,0,0.675,0.7308875085427926,1.0838807576388952e-05,-0.5258595885484102,0.68,0.33,0.67,1.01,0.99,True,True
btc-updown-5m-1781402700,2026-06-14,240,0,0.575,0.3022808718729335,0.0,0.259601488942413,0.58,0.43,0.57,1.01,0.99,True,True
btc-updown-5m-1781403000,2026-06-14,180,1,0.825,1.5505974124111666,0.00016724427924164704,0.9621058519191776,0.83,0.18,0.82,1.01,0.99,True,False
btc-updown-5m-1781403000,2026-06-14,120,1,0.865,1.8574547284934497,0.00022449695359015988,0.6870756474193355,0.87,0.14,0.86,1.01,0.99,True,False
btc-updown-5m-1781403000,2026-06-14,240,1,0.595,0.38467433843909055,-0.0002245344983460747,-0.7515018555348245,0.6,0.41,0.59,1.01,0.99,True,False
btc-updown-5m-1781403300,2026-06-14,180,1,0.375,-0.5108256237659907,-0.00012694657888268133,-0.39608275572358753,0.38,0.63,0.37,1.01,0.99,True,True
btc-updown-5m-1781403300,2026-06-14,120,1,0.335,-0.6856565088307877,1.5482260812103148e-06,0.4690585454039771,0.34,0.67,0.33,1.01,0.99,True,True
btc-updown-5m-1781403300,2026-06-14,240,1,0.355,-0.5971325273203567,-6.0371376865032815e-05,-0.7371274603226761,0.36,0.65,0.35,1.01,0.99,True,True
btc-updown-5m-1781403600,2026-06-14,180,0,0.075,-2.512305623976115,-0.0003034948382720823,0.5541729412697155,0.08,0.93,0.07,1.01,0.99,False,True
btc-updown-5m-1781403600,2026-06-14,120,0,0.045,-3.0550488507104103,1.5486768492679772e-06,-0.11941566162731448,0.05,0.96,0.04,1.01,0.99,False,True
btc-updown-5m-1781403600,2026-06-14,240,0,0.125,-1.9459101490553135,1.2385741534534193e-05,0.03234120385766545,0.13,0.88,0.12,1.01,0.99,False,True
btc-updown-5m-1781403900,2026-06-14,180,0,0.255,-1.0721206732211332,-0.00023088658225406072,-0.08892850717218143,0.26,0.75,0.25,1.01,0.99,True,True
btc-updown-5m-1781403900,2026-06-14,120,0,0.125,-1.9459101490553135,-8.524006319125627e-05,-0.05320051815785946,0.13,0.88,0.12,1.01,0.99,False,True
btc-updown-5m-1781403900,2026-06-14,240,0,0.335,-0.6856565088307877,-0.00028195022990662634,-0.14936077330838787,0.34,0.67,0.33,1.01,0.99,True,True
btc-updown-5m-1781404200,2026-06-14,180,1,0.425,-0.3022808718729335,0.0,-0.8290636737815164,0.43,0.58,0.42,1.01,0.99,True,True
btc-updown-5m-1781404200,2026-06-14,120,1,0.665,0.6856565088307879,0.00023251380074162709,0.761167691842291,0.67,0.34,0.66,1.01,0.99,True,False
btc-updown-5m-1781404200,2026-06-14,240,1,0.605,0.42634269312971956,0.00019531764757020322,0.814348683447396,0.61,0.4,0.6,1.01,0.99,True,False
