UP,FLAT,DOWN,ALL,v3.2,v3p1_on_UP,v3p1_on_FLAT,v3p1_on_DOWN
-0.0241925357289629,-0.1192551018644251,-0.047975311930145495,0.07294803754728041,0.03831481538780389,0.01152662909556269,0.06713314483614637,-0.005711736384428646
0.030859760472984957,0.01850893560619606,0.07661545534365426,0.114400321046836,0.12730756873110022,0.022045039683012857,0.01651240332907313,0.07584287803475001
0.005281213288580938,-0.054479691886098,0.07533463983673062,0.0005974126282463737,0.013206444910947659,-0.0453632284879809,0.04447162390337063,0.001489017212856639
-0.048071466791577346,-0.07834407825444022,0.38674110477895224,0.03197810270120094,0.02670573184481948,0.015375016471095009,0.028022068194935877,-0.011418981964829948
-0.012221273184945524,-0.038691257732943074,0.041669855950061084,0.05170613717674983,0.049101106029144574,0.03230055783014545,-0.042672057301785304,0.06207763664838968
-0.013030153211660567,0.027059199521828746,0.15036385421957363,0.027171274699208475,0.016742922519358293,0.01083471899452595,-0.016410687604848432,0.03274724330953095
0.004773087328308289,-0.08359623961975884,-0.043609032441094916,0.1399289516629037,0.15340919193209798,7.462967800973922e-05,0.028025810790633852,0.11182851119426011
0.09193155883863746,0.02921174026970835,0.34265405030568624,0.037094470395453764,-0.026158092726861516,0.016964218981004094,0.00856784904427601,0.011562402370173662
0.08887190549292162,0.17281800713022108,-0.06302076357247263,0.03511008580640448,0.015949304150746198,-0.0016101444334465993,0.030215728032606828,0.006504502207244251
-0.11698763528032831,-0.017855183055842265,-0.08979704287772891,0.10868241459137826,0.07471076159034085,0.04354912364548419,0.022841523285061175,0.0422917676608329
0.03244150187015278,0.017842430968900622,0.10736482227575016,0.11143686040776693,0.12704389245442083,0.00010975927236898294,0.0393126420847327,0.07201445905066525
-0.006979458452714638,-0.08136366137891025,-0.1036810619413534,0.016991865379981753,-0.0031912403143462874,-0.019134209895267002,0.018559499083237216,0.01756657619201154
-0.03413030688461141,0.022130250050433682,0.09949395289422222,0.04609668608044357,0.031359917222110754,0.01625780115605844,0.02073741041268834,0.009101474511696793
0.010157525679663772,-0.02955322403125203,0.12110769058979425,0.004148606264100574,0.06525751314445978,-0.03168939106958021,0.01135216649533724,0.024485830838343537
-0.07391750639452636,0.027181010228696553,0.04922735958601539,0.06514387518822938,0.044776578137285895,-0.04332431634554826,0.04304191778327005,0.06542627375050758
-0.09071579469731225,0.056122316472410505,0.04590081678923696,-0.023262039800413966,-0.046884931265223966,-0.039164045841484876,-0.003926371242597442,0.019828377283668354
-0.20760730261694565,-0.04446093025263001,-0.049330820836993215,0.17496338764139258,0.11223905494446451,0.038045058222529377,0.03608878928024886,0.10082954013861435
0.03444883192682373,0.19691896909135567,0.3029682628555025,0.07301138506741514,0.05718180832212199,0.014740459656869945,0.03266001573311517,0.02561090967743002
-0.08085016017538411,0.11819329444796903,0.16531741664626695,0.08324770761435496,0.01672418109204589,0.05122392754890846,0.031107241388474254,0.0009165386769722432
-0.01310581991408879,-0.016643125230704273,0.14325033078079663,0.038763723176651964,0.052208247388467646,-0.011410012516080535,-0.028651251465997014,0.07882498715872951
-0.005826284980109657,0.04361559296184564,0.10022285932876501,0.07911458266209946,0.09353243415365123,0.007537054657407625,0.007533433260516604,0.06404409474417525
-0.011876973514848036,0.18141709209653153,0.17405556271127579,0.08488621973304065,0.06633612235255043,-0.015266583955730854,0.0729531176803248,0.027199686008446723
-0.10388207969152237,0.04417223276509111,-0.04412598058909754,0.03060675051988463,-0.01668658142053705,-0.00011360480566053815,0.011509103736679809,0.01921125158886536
-0.013405176936532108,0.12993768580857717,0.1623174417345094,0.08077910926051957,0.009146102315869488,0.013962874807439461,0.03788433922279768,0.028931895230282424
-0.06649951892449411,-0.09648881716303928,0.2043375259524216,0.017033758130066357,0.014815813031646695,0.03168987296939864,-0.03873530652098357,0.024079191681651294
