label,t_seconds,t_minutes,band_low,band_high,band_center,band_width,n_contracts,n_traded,trade_rate,total_net_pnl_after_fee,ev_per_available_contract_after_fee,ev_per_traded_contract_after_fee,se_ev_all,ci95_low_ev_all,ci95_high_ev_all,success_rate_traded,avg_mid_p_traded,avg_cost_traded,avg_fee_traded,local_mean_ev_all,local_std_ev_all,local_min_ev_all,local_positive_fraction,stability_score,bootstrap_raw_winner_frequency,bootstrap_prob_ev_positive,bootstrap_mean_ev_all
"T=420s [0.55,0.90)",420,7.0,0.55,0.9,0.7250000000000001,0.35,186,106,0.5698924731182796,4.8437209999999995,0.02604151075268817,0.04569548113207548,0.021337114630962797,-0.015779233923998912,0.06786225542937525,0.8207547169811321,0.7575471698113208,0.7631132075471698,0.011946028301886793,0.014775935372759851,0.016030335443785463,-0.015663913978494627,0.8,-0.031809569367784375,0.0,0.891,0.02615882361290322
"T=420s [0.55,0.95)",420,7.0,0.55,0.95,0.75,0.3999999999999999,186,133,0.7150537634408602,3.766261749999999,0.0202487190860215,0.028317757518796987,0.023180656968147455,-0.02518536857154751,0.0656828067435905,0.8345864661654135,0.7910263157894737,0.7957518796992482,0.010516828947368422,0.014246738673835125,0.014996160904347586,-0.017869920376344085,0.8222222222222222,-0.040181529475895095,0.0,0.836,0.020594708950053768
"T=420s [0.55,1.00)",420,7.0,0.55,1.0,0.775,0.44999999999999996,186,170,0.9139784946236559,4.646179689999999,0.02497946069892473,0.027330468764705886,0.02317126149957952,-0.020436211840251125,0.07039513323810058,0.8705882352941177,0.8306529411764707,0.8346529411764705,0.008604825352941178,0.01422657937634408,0.014190562190436188,-0.017869920376344085,0.8333333333333334,-0.03462677403068731,0.0,0.867,0.025301933800860238
"T=420s [0.60,0.65)",420,7.0,0.6,0.65,0.625,0.050000000000000044,186,12,0.06451612903225806,1.2639299999999998,0.00679532258064516,0.10532750000000002,0.008292185439783694,-0.009457360881330881,0.0230480060426212,0.75,0.6229166666666667,0.6283333333333333,0.01633916666666667,0.007458409498207885,0.01103037296605679,-0.006192290322580646,0.6333333333333333,-0.02048773384738767,0.0,0.792,0.006774205322580649
"T=420s [0.60,0.70)",420,7.0,0.6,0.7,0.6499999999999999,0.09999999999999998,186,20,0.10752688172043011,3.6729069999999995,0.019746811827956987,0.18364534999999998,0.009381384538913715,0.0013592981316861048,0.038134325524227866,0.85,0.6442500000000001,0.6504999999999999,0.015854650000000005,0.00848129314516129,0.011808136623384568,-0.014160021505376345,0.7,-0.010448838491698463,0.0,0.98,0.01981311266129033
"T=420s [0.60,0.75)",420,7.0,0.6,0.75,0.675,0.15000000000000002,186,36,0.1935483870967742,3.665914,0.01970921505376344,0.10183094444444443,0.013180256213107833,-0.006124087123927913,0.04554251723145479,0.8055555555555556,0.6829166666666667,0.6888888888888889,0.014835722222222224,0.007718808243727595,0.012763598781894142,-0.01904597311827957,0.6666666666666666,-0.018887685905822058,0.0,0.928,0.019874981370967732
"T=420s [0.60,0.80)",420,7.0,0.6,0.8,0.7,0.20000000000000007,186,52,0.27956989247311825,2.9843029999999993,0.016044639784946232,0.057390442307692295,0.01616388737629828,-0.015636579472598396,0.04772585904249086,0.7884615384615384,0.7112500000000002,0.7171153846153846,0.013955711538461538,0.008184036559139782,0.014173209093317176,-0.01904597311827957,0.7333333333333333,-0.02980978856591557,0.0,0.836,0.01611562182258064
"T=420s [0.60,0.85)",420,7.0,0.6,0.85,0.725,0.25,186,72,0.3870967741935484,5.206161,0.027990112903225804,0.07230779166666666,0.017096096421477185,-0.005518236082869478,0.061498461889321086,0.8333333333333334,0.7425,0.7481944444444443,0.012831097222222223,0.008804134143369172,0.014615712560657624,-0.01904597311827957,0.7333333333333333,-0.020133948643527102,0.001,0.937,0.02802641066129031
"T=420s [0.60,0.90)",420,7.0,0.6,0.9,0.75,0.30000000000000004,186,96,0.5161290322580645,3.8239539999999996,0.020558892473118276,0.03983285416666666,0.019831277815471594,-0.018310412045206045,0.0594281969914426,0.8333333333333334,0.7764583333333333,0.7820833333333334,0.011417145833333335,0.011038392362007163,0.013719946440278161,-0.015663913978494627,0.7555555555555555,-0.0320303584854842,0.0,0.856,0.020457163096774204
"T=420s [0.60,0.95)",420,7.0,0.6,0.95,0.7749999999999999,0.35,186,123,0.6612903225806451,2.7464947499999988,0.014766100806451606,0.022329225609756097,0.021794646791346677,-0.027951406904587882,0.05748360851749109,0.8455284552845529,0.8085081300813008,0.8132113821138212,0.009987847560975607,0.010509195663082432,0.012925351907877615,-0.017869920376344085,0.7777777777777778,-0.0408767588124655,0.0,0.753,0.014893048433924722
"T=420s [0.60,1.00)",420,7.0,0.6,1.0,0.8,0.4,186,160,0.8602150537634409,3.6264126899999996,0.019496842419354836,0.022665079312500003,0.021791088296588046,-0.023213690641957732,0.062207375480667404,0.88125,0.8465687500000001,0.8505062500000001,0.008078670687500001,0.010489036365591392,0.012502705246813387,-0.017869920376344085,0.7666666666666667,-0.03571639588877112,0.0,0.82,0.019600273284731174
"T=420s [0.65,0.70)",420,7.0,0.65,0.7,0.675,0.04999999999999993,186,8,0.043010752688172046,2.4089769999999997,0.012951489247311826,0.30112212499999996,0.004494606886591419,0.004142059749592645,0.021760918745031006,1.0,0.67625,0.6837500000000001,0.015127875000000002,0.005536983512544803,0.009448776199741762,-0.009600494623655914,0.6333333333333333,-0.005306716450149117,0.0,1.0,0.013038907338709667
"T=420s [0.65,0.75)",420,7.0,0.65,0.75,0.7,0.09999999999999998,186,24,0.12903225806451613,2.401984,0.01291389247311828,0.10008266666666665,0.010291137306992373,-0.007256736648586771,0.033084521594823335,0.8333333333333334,0.7129166666666666,0.7191666666666666,0.014084,0.0037749883064516114,0.010680455434104456,-0.018021822580645164,0.575,-0.017937192082691227,0.0,0.904,0.0131007760483871
"T=420s [0.65,0.80)",420,7.0,0.65,0.8,0.7250000000000001,0.15000000000000002,186,40,0.21505376344086022,1.7203729999999997,0.009249317204301074,0.043009325,0.013899294868581453,-0.01799330073811857,0.03649193514672072,0.8,0.73775,0.74375,0.013240675000000002,0.0038207734767025064,0.011908584272192579,-0.020483553763440868,0.6222222222222222,-0.02990188501031115,0.0,0.766,0.009341416499999998
"T=420s [0.65,0.85)",420,7.0,0.65,0.85,0.75,0.19999999999999996,186,60,0.3225806451612903,3.9422310000000005,0.021194790322580648,0.06570385000000001,0.015002439976182745,-0.008209992030737533,0.05059957267589883,0.85,0.7664166666666666,0.7721666666666667,0.012129483333333335,0.004440871060931897,0.012318019569624781,-0.020483553763440868,0.6444444444444445,-0.020528011600362314,0.0,0.914,0.021252205338709675
"T=420s [0.65,0.90)",420,7.0,0.65,0.9,0.775,0.25,186,84,0.45161290322580644,2.5600240000000003,0.01376356989247312,0.03047647619047619,0.018042459722268714,-0.021599651163173562,0.0491267909481198,0.8452380952380952,0.7983928571428569,0.8040476190476191,0.010714000000000001,0.006675129279569889,0.011901573962075668,-0.020483553763440868,0.6666666666666666,-0.03350122512524923,0.0,0.794,0.013682957774193552
"T=420s [0.65,0.95)",420,7.0,0.65,0.95,0.8,0.29999999999999993,186,111,0.5967741935483871,1.4825647499999994,0.007970778225806448,0.01335643918918918,0.02017007303528414,-0.03156256492335047,0.04750412137496336,0.8558558558558559,0.8285720720720718,0.8331981981981983,0.009301218468468469,0.006145932580645158,0.010909003728313367,-0.013310393494623656,0.6666666666666666,-0.042471568651663835,0.0,0.672,0.008118843111344075
"T=420s [0.65,1.00)",420,7.0,0.65,1.0,0.825,0.35,186,148,0.7956989247311828,2.3624826899999993,0.012701519838709674,0.01596272087837838,0.020174842771589378,-0.026841171993605507,0.05224421167102485,0.8918918918918919,0.8647027027027027,0.8685202702702702,0.007408900743243245,0.006125773283154117,0.011033677001570649,-0.013310393494623656,0.6333333333333333,-0.03787484899517615,0.0,0.742,0.012826067962150538
"T=420s [0.70,0.75)",420,7.0,0.7,0.75,0.725,0.050000000000000044,186,16,0.08602150537634409,-0.006992999999999805,-3.759677419354734e-05,-0.00043706249999998087,0.009257470056807158,-0.018182238085535575,0.01810704453714848,0.75,0.73125,0.736875,0.013562062500000001,0.00017065143369175521,0.008982121684197075,-0.018021822580645164,0.43333333333333335,-0.02716435976973265,0.0,0.53,6.186870967742015e-05
"T=420s [0.70,0.80)",420,7.0,0.7,0.8,0.75,0.10000000000000009,186,32,0.17204301075268819,-0.6886040000000002,-0.003702172043010754,-0.021518874999999996,0.013132804083206903,-0.029442468046096282,0.022038123960074773,0.75,0.753125,0.75875,0.012768874999999999,0.0007257479838709661,0.010329747862560393,-0.020483553763440868,0.5,-0.03977221590865668,0.0,0.405,-0.0036974908387096724
"T=420s [0.70,0.85)",420,7.0,0.7,0.85,0.7749999999999999,0.15000000000000002,186,52,0.27956989247311825,1.5332540000000003,0.008243301075268819,0.029485653846153845,0.014353602650255318,-0.019889760119231603,0.036376362269769244,0.8269230769230769,0.7802884615384615,0.7857692307692309,0.011668192307692308,0.0012652069032258043,0.01013369463470078,-0.020483553763440868,0.5333333333333333,-0.030023454753932383,0.0,0.734,0.008213298
"T=420s [0.70,0.90)",420,7.0,0.7,0.9,0.8,0.20000000000000007,186,76,0.40860215053763443,0.15104700000000015,0.0008120806451612911,0.00198746052631579,0.017476915234946103,-0.03344267321533307,0.035066834505655654,0.8289473684210527,0.81125,0.8167105263157894,0.01024938157894737,0.003499465121863796,0.010077171120243218,-0.020483553763440868,0.5777777777777777,-0.04351984433557629,0.0,0.541,0.0006440504354838711
"T=420s [0.70,0.95)",420,7.0,0.7,0.95,0.825,0.25,186,103,0.553763440860215,-0.9264122500000007,-0.0049807110215053805,-0.008994293689320395,0.019645176900485974,-0.04348525774645789,0.03352383570344713,0.8446601941747572,0.840402912621359,0.8448058252427184,0.008848662621359223,0.002970268422939065,0.00875745232720799,-0.013310393494623656,0.5555555555555556,-0.05224271007366588,0.0,0.429,-0.004920064227365601
"T=420s [0.70,1.00)",420,7.0,0.7,1.0,0.85,0.30000000000000004,186,140,0.7526881720430108,-0.04649431000000015,-0.00024996940860215136,-0.00033210221428570824,0.019666921214355152,-0.038797134988738255,0.038297196171533945,0.8857142857142857,0.8754714285714286,0.8790785714285714,0.006967816500000001,0.0029501091254480268,0.009300634803162408,-0.013310393494623656,0.5,-0.04809776979190066,0.0,0.518,-0.0002128393765591385
"T=420s [0.75,0.80)",420,7.0,0.75,0.8,0.775,0.050000000000000044,186,16,0.08602150537634409,-0.6816110000000003,-0.003664575268817206,-0.042600687500000026,0.009315110343294023,-0.02192219154167349,0.014593041004039077,0.75,0.775,0.780625,0.011975687499999998,0.00011346577060931769,0.009776153079865436,-0.020483553763440868,0.5,-0.03169834462153893,0.0,0.357,-0.0037593595483870978
"T=420s [0.75,0.85)",420,7.0,0.75,0.85,0.8,0.09999999999999998,186,36,0.1935483870967742,1.540247,0.008280897849462366,0.04278463888888887,0.010969129017586041,-0.013218595025006276,0.02978039072393101,0.8611111111111112,0.8020833333333333,0.8075,0.010826472222222222,0.001220991637096773,0.009047733963993214,-0.020483553763440868,0.575,-0.02226632898899949,0.0,0.793,0.008151429290322596
"T=420s [0.75,0.90)",420,7.0,0.75,0.9,0.825,0.15000000000000002,186,60,0.3225806451612903,0.15804000000000018,0.0008496774193548397,0.0026340000000000014,0.014823679331530766,-0.02820473407044546,0.02990408890915514,0.85,0.8325833333333335,0.8380000000000002,0.009366000000000003,0.003319584118279567,0.008701350022826662,-0.020483553763440868,0.6222222222222222,-0.036906084093272125,0.0,0.534,0.0005821817258064501
"T=420s [0.75,0.95)",420,7.0,0.75,0.95,0.85,0.19999999999999996,186,87,0.46774193548387094,-0.9194192500000009,-0.004943114247311833,-0.010568037356321848,0.017327268473001308,-0.0389045604543944,0.029018331959770733,0.8620689655172413,0.8604770114942526,0.8646551724137932,0.007981830459770115,0.002790387419354838,0.007391178485386608,-0.011677630053763441,0.6,-0.046295738939781006,0.0,0.402,-0.004981932937043017
"T=420s [0.75,1.00)",420,7.0,0.75,1.0,0.875,0.25,186,124,0.6666666666666666,-0.0395013099999999,-0.0002123726344086016,-0.0003185589516129013,0.01735186227810062,-0.03422202269948582,0.03379727743066861,0.9032258064516129,0.8940806451612905,0.8974274193548386,0.006116946048387097,0.0027702281218637986,0.008008980837067477,-0.011677630053763441,0.5666666666666667,-0.0422310035365533,0.0,0.5,-0.00027470808623655964
"T=420s [0.80,0.85)",420,7.0,0.8,0.85,0.825,0.04999999999999993,186,20,0.10752688172043011,2.221858,0.01194547311827957,0.11109290000000001,0.005751283902800505,0.0006729566687905808,0.02321798956776856,0.95,0.8237500000000001,0.829,0.009907100000000002,0.001846307308243727,0.006817592308789165,-0.014108360215053769,0.5666666666666667,-0.006144635639998584,0.0,0.97,0.011910788838709697
"T=420s [0.80,0.90)",420,7.0,0.8,0.9,0.8500000000000001,0.09999999999999998,186,44,0.23655913978494625,0.8396510000000004,0.004514252688172045,0.01908297727272728,0.011523512786144514,-0.018071832372671202,0.02710033774901529,0.8863636363636364,0.8535227272727273,0.8588636363636364,0.008417022727272726,0.003211150278225805,0.0073622082806220355,-0.014108360215053769,0.625,-0.025434040653293237,0.0,0.666,0.0043415412741935515
"T=420s [0.80,0.95)",420,7.0,0.8,0.95,0.875,0.1499999999999999,186,71,0.3817204301075269,-0.2378082500000005,-0.0012785389784946263,-0.003349411971830991,0.014612104706191495,-0.029918264202629954,0.027361186245640705,0.8873239436619719,0.8797394366197184,0.8835915492957748,0.00708180633802817,0.002325159103942652,0.006746541339034005,-0.013224012096774197,0.5777777777777777,-0.03666480554166396,0.0,0.481,-0.001222573388655916
"T=420s [0.80,1.00)",420,7.0,0.8,1.0,0.9,0.19999999999999996,186,108,0.5806451612903226,0.6421096900000011,0.003452202634408608,0.005945460092592602,0.01463485831141953,-0.025232119655973672,0.03213652492479089,0.9259259259259259,0.9117222222222222,0.9147314814814814,0.005248984351851853,0.002304999806451612,0.007258200939045719,-0.013224012096774197,0.5666666666666667,-0.03249032059501939,0.0,0.621,0.003484651462150539
"T=420s [0.85,0.90)",420,7.0,0.85,0.9,0.875,0.050000000000000044,186,24,0.12903225806451613,-1.3822070000000002,-0.007431220430107528,-0.05759195833333333,0.009937525383022403,-0.02690877018083144,0.012046329320616382,0.8333333333333334,0.8783333333333333,0.88375,0.007175291666666667,0.003329651890681003,0.007609959498556298,-0.013224012096774197,0.6333333333333333,-0.03451872967938774,0.0,0.226,-0.0075692475645161355
"T=420s [0.85,0.95)",420,7.0,0.85,0.95,0.8999999999999999,0.09999999999999998,186,51,0.27419354838709675,-2.4596662500000006,-0.013224012096774197,-0.048228750000000015,0.013368941064529821,-0.03942713658325264,0.012979112389704252,0.8627450980392157,0.9016960784313727,0.9050000000000001,0.005973848039215687,0.0019181942096774193,0.007109496238541175,-0.013224012096774197,0.55,-0.046536632821793815,0.0,0.148,-0.013133362227365612
"T=420s [0.85,1.00)",420,7.0,0.85,1.0,0.925,0.15000000000000002,186,88,0.4731182795698925,-1.5797483099999996,-0.008493270483870965,-0.01795168534090909,0.013416593762640552,-0.03478979425864645,0.017803253290904517,0.9204545454545454,0.931715909090909,0.9342159090909091,0.004190321704545455,0.0016849022222222222,0.0072759303198081954,-0.013224012096774197,0.5333333333333333,-0.042065724578454644,0.0,0.267,-0.008426137376559124
"T=420s [0.90,0.95)",420,7.0,0.9,0.95,0.925,0.04999999999999993,186,27,0.14516129032258066,-1.0774592500000004,-0.005792791666666669,-0.03990589814814816,0.00896881000770974,-0.023371659281777757,0.01178607594844442,0.8888888888888888,0.922462962962963,0.9238888888888889,0.004905898148148147,-0.0005710914336917552,0.007511290327202308,-0.013224012096774197,0.36666666666666664,-0.030882949608980064,0.0,0.285,-0.005564114662849462
"T=420s [0.90,1.00)",420,7.0,0.9,1.0,0.95,0.09999999999999998,186,64,0.34408602150537637,-0.19754130999999997,-0.0010620500537634407,-0.0030865829687500004,0.00901864180012686,-0.018738587982012084,0.016614487874485204,0.953125,0.951734375,0.953140625,0.003070957968750001,-0.0006592271956989237,0.007520053833519339,-0.013224012096774197,0.36,-0.026258641815531423,0.0,0.496,-0.0008568898120430089
"T=420s [0.95,1.00)",420,7.0,0.95,1.0,0.975,0.050000000000000044,186,37,0.1989247311827957,0.8799179400000008,0.00473074161290323,0.02378156594594597,0.0007746517518055123,0.0032124241793644263,0.006249059046442034,1.0,0.9730945945945946,0.9744864864864864,0.0017319475675675693,-0.0009714516487455183,0.006501420994695366,-0.010616490215053757,0.3333333333333333,-0.0032889968153309397,0.0,1.0,0.004707224850806452
"T=450s [0.50,0.55)",450,7.5,0.5,0.55,0.525,0.050000000000000044,186,7,0.03763440860215054,1.217836,0.006547505376344086,0.17397657142857142,0.006950004112970992,-0.0070745026850790585,0.02016951343776723,0.7142857142857143,0.5178571428571429,0.5228571428571429,0.017452,0.001994977060931901,0.009856882842436354,-0.009474451612903226,0.5333333333333333,-0.016931385527515413,0.0,0.851,0.007049453193548386
"T=450s [0.50,0.60)",450,7.5,0.5,0.6,0.55,0.09999999999999998,186,22,0.11827956989247312,4.252385,0.02286228494623656,0.1932902272727273,0.011593934742791486,0.00013817285036524934,0.04558639704210787,0.7727272727272727,0.5570454545454546,0.5622727272727273,0.01716431818181818,0.004613082580645161,0.012635966473186884,-0.011030715053763443,0.56,-0.012497793622821635,0.0,0.98,0.02351715275806448
"T=450s [0.50,0.65)",450,7.5,0.5,0.65,0.575,0.15000000000000002,186,32,0.17204301075268819,6.7893550000000005,0.03650190860215054,0.21216734375,0.01322721089843524,0.010576575241217467,0.06242724196308361,0.8125,0.5782812500000001,0.5834374999999999,0.01689515625,0.009117292114695339,0.014515445999606457,-0.011030715053763443,0.6333333333333333,-0.003938870758388989,0.007,0.997,0.037243739516129006
"T=450s [0.50,0.70)",450,7.5,0.5,0.7,0.6,0.19999999999999996,186,47,0.25268817204301075,6.331792,0.03404189247311828,0.1347189787234043,0.016529800582075063,0.0016434833322511583,0.0664403016139854,0.7659574468085106,0.609468085106383,0.6148936170212768,0.016344851063829786,0.013655688172043011,0.014810521155615066,-0.011030715053763443,0.7666666666666667,-0.013167037823363908,0.002,0.98,0.03439624323118286
"T=450s [0.50,0.75)",450,7.5,0.5,0.75,0.625,0.25,186,65,0.34946236559139787,6.8952729999999995,0.037071360215053764,0.10608112307692308,0.018978948154955627,-0.00012737816865926455,0.07427009859876679,0.7692307692307693,0.6422307692307692,0.6475384615384616,0.015611184615384618,0.015004594623655913,0.014236895684695985,-0.007981779569892477,0.8333333333333334,-0.01436427385335525,0.008,0.972,0.03783361462903225
"T=450s [0.50,0.80)",450,7.5,0.5,0.8,0.65,0.30000000000000004,186,83,0.44623655913978494,6.57206,0.035333655913978496,0.07918144578313252,0.02118990877311147,-0.006198565281319984,0.07686587710927698,0.7710843373493976,0.6718674698795181,0.6771084337349398,0.014794457831325302,0.015762456272401432,0.015891860280034482,-0.007981779569892477,0.8666666666666667,-0.022090425561354467,0.001,0.943,0.03607374019892469
"T=450s [0.50,0.85)",450,7.5,0.5,0.85,0.675,0.35,186,105,0.5645161290322581,8.171294,0.04393168817204301,0.07782184761904762,0.02241831476593909,-8.208769197610988e-06,0.08787158511328363,0.8,0.7028571428571428,0.7083809523809523,0.013797200000000003,0.01664829874193548,0.016241061634762303,-0.007981779569892477,0.8666666666666667,-0.016249270403959914,0.038,0.969,0.04419710552688177
"T=450s [0.50,0.90)",450,7.5,0.5,0.9,0.7,0.4,186,131,0.7043010752688172,8.079600070000001,0.04343871005376345,0.061676336412213754,0.02404798618622255,-0.00369534287123275,0.09057276297875966,0.816793893129771,0.7371412213740457,0.7426030534351146,0.01251450328244275,0.01871035615053763,0.014793301035790815,-0.007101962365591399,0.9333333333333333,-0.018488643907023566,0.033,0.955,0.04386135856048396
"T=450s [0.50,0.95)",450,7.5,0.5,0.95,0.725,0.44999999999999996,186,154,0.8279569892473119,6.614145539999999,0.03555992225806451,0.04294899701298701,0.025704380019966187,-0.014820662581069219,0.08594050709719823,0.8246753246753247,0.7655422077922077,0.7703896103896104,0.011336717272727274,0.018643420326164874,0.01262502398322697,-0.0023740556451612893,0.9666666666666667,-0.02744568656429619,0.0,0.92,0.036071715957096795
"T=450s [0.50,1.00)",450,7.5,0.5,1.0,0.75,0.5,186,184,0.989247311827957,7.3898151400000005,0.03973018892473119,0.04016203880434782,0.02568476955401064,-0.010611959401129661,0.09007233725059204,0.8532608695652174,0.7990244565217391,0.803304347826087,0.00979448293478261,0.018077901193548386,0.01213937367912418,-0.0023740556451612893,0.95,-0.022751333080253844,0.019,0.942,0.04027035838704304
"T=450s [0.55,0.60)",450,7.5,0.55,0.6,0.575,0.04999999999999993,186,15,0.08064516129032258,3.0345490000000006,0.016314779569892475,0.20230326666666668,0.009341926376695932,-0.00199539612843155,0.034624955268216503,0.8,0.5753333333333335,0.5806666666666666,0.017030066666666673,0.00468398512544803,0.011726899430969898,-0.011030715053763443,0.5666666666666667,-0.013722295559401448,0.0,0.955,0.01646769956451612
"T=450s [0.55,0.65)",450,7.5,0.55,0.65,0.6000000000000001,0.09999999999999998,186,25,0.13440860215053763,5.571519,0.029954403225806454,0.22286076000000002,0.011347988311754074,0.007712346134768469,0.05219646031684444,0.84,0.5952,0.6004,0.016739240000000002,0.008943799999999998,0.013265084392030406,-0.011030715053763443,0.65,-0.005552738257261937,0.0,0.995,0.030194286322580623
"T=450s [0.55,0.70)",450,7.5,0.55,0.7,0.625,0.1499999999999999,186,40,0.21505376344086022,5.113956,0.027494387096774195,0.1278489,0.015062466878384412,-0.0020280479848592513,0.057016822178407645,0.775,0.6255,0.631,0.0161511,0.012488440501792115,0.013022919275157994,-0.011030715053763443,0.7777777777777778,-0.015050967260017246,0.0,0.957,0.027346790037634402
"T=450s [0.55,0.75)",450,7.5,0.55,0.75,0.65,0.19999999999999996,186,58,0.3118279569892473,5.677437000000001,0.030523854838709685,0.09788684482758621,0.017721696070451546,-0.004210669459375347,0.06525837913679472,0.7758620689655172,0.6572413793103449,0.6625862068965518,0.015389017241379312,0.013837346953405017,0.012429760252934937,-0.007981779569892477,0.8666666666666667,-0.016640429712310285,0.0,0.948,0.030784161435483914
"T=450s [0.55,0.80)",450,7.5,0.55,0.8,0.675,0.25,186,76,0.40860215053763443,5.354224,0.02878615053763441,0.07045031578947368,0.020068564247878402,-0.010548235388207258,0.06812053646347607,0.7763157894736842,0.6860526315789474,0.6913157894736843,0.014549684210526317,0.014595208602150533,0.013714884326978276,-0.007981779569892477,0.9111111111111111,-0.024263119715185535,0.0,0.913,0.029024287005376386
"T=450s [0.55,0.85)",450,7.5,0.55,0.85,0.7,0.29999999999999993,186,98,0.5268817204301075,6.9534579999999995,0.037384182795698925,0.0709536530612245,0.02137579181829812,-0.004512369168165387,0.07928073475956324,0.8061224489795918,0.7160714285714284,0.7216326530612245,0.013536142857142858,0.015481051071684584,0.013996297783958079,-0.007981779569892477,0.9111111111111111,-0.018508666952123463,0.001,0.952,0.03714765233333334
"T=450s [0.55,0.90)",450,7.5,0.55,0.9,0.7250000000000001,0.35,186,124,0.6666666666666666,6.86176407,0.03689120467741936,0.05533680701612903,0.023078439800863076,-0.00834253733227227,0.08212494668711098,0.8225806451612904,0.7495201612903227,0.755008064516129,0.012235773629032259,0.017543108480286732,0.012732438714706223,-0.007101962365591399,0.9555555555555556,-0.021074976046978493,0.001,0.926,0.03681190536693547
"T=450s [0.55,0.95)",450,7.5,0.55,0.95,0.75,0.3999999999999999,186,147,0.7903225806451613,5.396309539999999,0.029012416881720425,0.03670958870748299,0.024788428860466376,-0.01957290368479367,0.07759773744823452,0.8299319727891157,0.7773367346938774,0.7821768707482993,0.011045513333333335,0.017476172655913974,0.01068304766283051,-0.0023740556451612893,0.9777777777777777,-0.03025595134762418,0.0,0.878,0.029022262763548374
"T=450s [0.55,1.00)",450,7.5,0.55,1.0,0.775,0.44999999999999996,186,177,0.9516129032258065,6.17197914,0.0331826835483871,0.0348699386440678,0.024774051499474963,-0.01537445739058383,0.08173982448735803,0.8587570621468926,0.8101440677966103,0.8143954802259887,0.00949164327683616,0.01691065352329749,0.010256434586921211,-0.0023740556451612893,0.9666666666666667,-0.02563089197750504,0.001,0.916,0.03322090519349461
"T=450s [0.60,0.65)",450,7.5,0.6,0.65,0.625,0.050000000000000044,186,10,0.053763440860215055,2.5369699999999997,0.013639623655913978,0.253697,0.006626533972946463,0.0006516170689389103,0.026627630242889045,0.9,0.625,0.63,0.016303,0.00874933458781362,0.01018330830694766,-0.0036071881720430112,0.7333333333333333,-0.00953169123800875,0.0,0.98,0.013726586758064529
"T=450s [0.60,0.70)",450,7.5,0.6,0.7,0.6499999999999999,0.09999999999999998,186,25,0.13440860215053763,2.079407,0.01117960752688172,0.08317627999999998,0.0118986610355955,-0.012141768102885461,0.0345009831566489,0.76,0.6556000000000001,0.6612,0.015623720000000002,0.01103788427419355,0.009650573305958143,-0.0036071881720430112,0.825,-0.021792341408843605,0.0,0.808,0.010879090473118294
"T=450s [0.60,0.75)",450,7.5,0.6,0.75,0.675,0.15000000000000002,186,43,0.23118279569892472,2.642888,0.014209075268817204,0.06146251162790698,0.01514242592781599,-0.015470079549702134,0.04388823008733654,0.7674418604651163,0.685813953488372,0.6911627906976745,0.014816558139534886,0.011160359139784942,0.009166660826879688,-0.0036071881720430112,0.8666666666666667,-0.024636740376581822,0.0,0.825,0.014316461870967748
"T=450s [0.60,0.80)",450,7.5,0.6,0.8,0.7,0.20000000000000007,186,61,0.3279569892473118,2.319675,0.012471370967741936,0.038027459016393435,0.017823448965097438,-0.022462589003849037,0.04740533093933291,0.7704918032786885,0.7132786885245902,0.7185245901639344,0.013939754098360657,0.011918220788530467,0.00989874708667799,-0.002971537634408608,0.9333333333333333,-0.03236133609052703,0.0,0.765,0.012556587440860207
"T=450s [0.60,0.85)",450,7.5,0.6,0.85,0.725,0.25,186,83,0.44623655913978494,3.9189089999999993,0.021069403225806447,0.047215771084337346,0.019322759233530797,-0.016803204871913915,0.058942011323526805,0.8072289156626506,0.7415060240963854,0.7471084337349398,0.01290471084337349,0.012804063258064513,0.010067217173546725,-0.002971537634408608,0.9333333333333333,-0.02687042204546064,0.0,0.851,0.02067995276881721
"T=450s [0.60,0.90)",450,7.5,0.6,0.9,0.75,0.30000000000000004,186,109,0.5860215053763441,3.8272150700000003,0.020576425107526882,0.035112064862385314,0.02118895898041106,-0.02095393449407879,0.062106784709132556,0.8256880733944955,0.7734908256880736,0.779,0.011576008532110093,0.014866120666666663,0.009337041488211533,-0.002971537634408608,0.9555555555555556,-0.030290975982290323,0.0,0.83,0.020344205802419385
"T=450s [0.60,0.95)",450,7.5,0.6,0.95,0.7749999999999999,0.35,186,132,0.7096774193548387,2.3617605399999997,0.012697637311827955,0.017892125303030294,0.023009436658950704,-0.03240085853971542,0.05779613316337134,0.8333333333333334,0.8002916666666666,0.8050757575757576,0.010365450454545455,0.014799184842293905,0.007461105713518702,-0.0009419863440860217,0.9777777777777777,-0.03986196425323413,0.0,0.726,0.012554563199032254
"T=450s [0.60,1.00)",450,7.5,0.6,1.0,0.8,0.4,186,162,0.8709677419354839,3.13743014,0.016867903978494626,0.019366852716049383,0.023009935519785987,-0.02823156964028591,0.061967377597275164,0.8641975308641975,0.8318858024691358,0.8360370370370369,0.008793641111111111,0.014233665709677414,0.007389415734355624,-0.0009419863440860217,0.9666666666666667,-0.035620985374641534,0.0,0.767,0.01675320562897852
"T=450s [0.65,0.70)",450,7.5,0.65,0.7,0.675,0.04999999999999993,186,15,0.08064516129032258,-0.4575630000000003,-0.0024600161290322595,-0.030504200000000013,0.009864301257844888,-0.02179404659440824,0.01687401433634372,0.6666666666666666,0.676,0.6819999999999999,0.015170866666666666,0.007935869354838709,0.007948727257790942,-0.006375193548387096,0.7666666666666667,-0.02974277385219918,0.0,0.417,-0.0028474962849462356
