contract_id,source_file,entry_time,decision_horizon,direction,profit_margin,all_in_cost,fee_adjusted_edge,predicted_diverge_prob,diverge,realized_profit,model_expected_profit,sample
KXBTC15M-26MAY200100-00,combined_KXBTC15M-26MAY200100-00.csv,2026-05-20 04:58:01.181000+00:00,2m,K+NP,0.0,0.99361668,0.00638331999999997,0.07156210552388313,0,0.00638331999999997,-0.06517878552388316,calibration
KXBTC15M-26MAY200215-15,combined_KXBTC15M-26MAY200215-15.csv,2026-05-20 06:14:02.496000+00:00,1m,NK+P,0.0,0.99701425,0.0029857500000000092,0.0575418711895986,0,0.0029857500000000092,-0.05455612118959859,calibration
KXBTC15M-26MAY200230-30,combined_KXBTC15M-26MAY200230-30.csv,2026-05-20 06:28:00.532000+00:00,2m,NK+P,0.0,0.9865362,0.013463800000000026,0.04413723083447698,0,0.013463800000000026,-0.030673430834476954,calibration
KXBTC15M-26MAY200430-30,combined_KXBTC15M-26MAY200430-30.csv,2026-05-20 08:29:01.141000+00:00,1m,K+NP,0.0,0.98228012,0.01771988000000002,0.1145543638395293,1,-0.98228012,-0.09683448383952928,calibration
KXBTC15M-26MAY200600-00,combined_KXBTC15M-26MAY200600-00.csv,2026-05-20 09:58:02.631000+00:00,2m,K+NP,0.0,0.99487817,0.005121829999999994,0.0416269074269128,0,0.005121829999999994,-0.03650507742691281,calibration
KXBTC15M-26MAY201015-15,combined_KXBTC15M-26MAY201015-15.csv,2026-05-20 14:13:01.124000+00:00,2m,K+NP,0.0,0.49101051999999995,0.5089894800000001,0.004871154307013825,0,0.5089894800000001,0.5041183256929863,calibration
KXBTC15M-26MAY201100-00,combined_KXBTC15M-26MAY201100-00.csv,2026-05-20 14:58:01.664000+00:00,2m,NK+P,0.0,0.9873974799999999,0.012602520000000061,0.060056507316522185,0,0.012602520000000061,-0.047453987316522124,calibration
KXBTC15M-26MAY201300-00,combined_KXBTC15M-26MAY201300-00.csv,2026-05-20 16:59:01.770000+00:00,1m,K+NP,0.0,0.98547773,0.014522269999999948,0.024524193931285927,1,-0.98547773,-0.010001923931285978,calibration
KXBTC15M-26MAY201400-00,combined_KXBTC15M-26MAY201400-00.csv,2026-05-20 17:58:02.113000+00:00,2m,K+NP,0.0,0.65686825,0.34313174999999996,0.05543498569743256,0,0.34313174999999996,0.2876967643025674,calibration
KXBTC15M-26MAY201415-15,combined_KXBTC15M-26MAY201415-15.csv,2026-05-20 18:13:00.044000+00:00,2m,K+NP,0.0,0.97795425,0.022045749999999975,0.06356237327728911,0,0.022045749999999975,-0.04151662327728914,calibration
KXBTC15M-26MAY201645-45,combined_KXBTC15M-26MAY201645-45.csv,2026-05-20 20:43:01.037000+00:00,2m,NK+P,0.0,0.93225925,0.06774075000000002,0.0003156796514709793,0,0.06774075000000002,0.06742507034852904,calibration
KXBTC15M-26MAY201745-45,combined_KXBTC15M-26MAY201745-45.csv,2026-05-20 21:43:01.200000+00:00,2m,NK+P,0.0,0.99611632,0.003883679999999945,0.05262699416942799,0,0.003883679999999945,-0.048743314169428044,calibration
KXBTC15M-26MAY202215-15,combined_KXBTC15M-26MAY202215-15.csv,2026-05-21 02:13:00.826000+00:00,2m,K+NP,0.0,0.949812,0.05018800000000001,0.07391322077592535,1,-0.949812,-0.023725220775925343,calibration
KXBTC15M-26MAY202345-45,combined_KXBTC15M-26MAY202345-45.csv,2026-05-21 03:43:00.186000+00:00,2m,K+NP,0.0,0.96609925,0.033900750000000035,0.07483098048599432,0,0.033900750000000035,-0.040930230485994284,calibration
KXBTC15M-26MAY210000-00,combined_KXBTC15M-26MAY210000-00.csv,2026-05-21 03:59:01.407000+00:00,1m,NK+P,0.0,0.72350437,0.27649563,0.011806062948803613,0,0.27649563,0.2646895670511964,calibration
KXBTC15M-26MAY210630-30,combined_KXBTC15M-26MAY210630-30.csv,2026-05-21 10:28:35.765000+00:00,2m,K+NP,0.0,0.9945365199999999,0.005463480000000076,0.00019625591916974143,0,0.005463480000000076,0.005267224080830335,calibration
KXBTC15M-26MAY210645-45,combined_KXBTC15M-26MAY210645-45.csv,2026-05-21 10:44:00.033000+00:00,1m,K+NP,0.0,0.892833,0.10716700000000001,0.12391801089210394,0,0.10716700000000001,-0.01675101089210393,calibration
KXBTC15M-26MAY210730-30,combined_KXBTC15M-26MAY210730-30.csv,2026-05-21 11:29:00.159000+00:00,1m,NK+P,0.0,0.9674323300000001,0.03256766999999994,0.03346583912103556,0,0.03256766999999994,-0.0008981691210356232,calibration
KXBTC15M-26MAY210830-30,combined_KXBTC15M-26MAY210830-30.csv,2026-05-21 12:28:10.699000+00:00,2m,K+NP,0.0,0.99905052,0.000949479999999947,0.003413524208008975,0,0.000949479999999947,-0.002464044208009028,calibration
KXBTC15M-26MAY210900-00,combined_KXBTC15M-26MAY210900-00.csv,2026-05-21 12:59:01.704000+00:00,1m,NK+P,0.0,0.9884665699999999,0.011533430000000067,0.050776596126074915,0,0.011533430000000067,-0.03924316612607485,calibration
KXBTC15M-26MAY211000-00,combined_KXBTC15M-26MAY211000-00.csv,2026-05-21 13:58:14.860000+00:00,2m,NK+P,0.0,0.82951972,0.17048028000000004,0.009752391529471197,0,0.17048028000000004,0.16072788847052885,calibration
KXBTC15M-26MAY211030-30,combined_KXBTC15M-26MAY211030-30.csv,2026-05-21 14:28:00.054000+00:00,2m,NK+P,0.0,0.924828,0.07517200000000002,0.07091862308932886,0,0.07517200000000002,0.004253376910671153,calibration
KXBTC15M-26MAY211115-15,combined_KXBTC15M-26MAY211115-15.csv,2026-05-21 15:14:01.165000+00:00,1m,NK+P,0.0,0.55455972,0.44544028,0.012673865880889298,0,0.44544028,0.4327664141191107,calibration
KXBTC15M-26MAY211230-30,combined_KXBTC15M-26MAY211230-30.csv,2026-05-21 16:28:19.899000+00:00,2m,K+NP,0.0,0.9884665699999999,0.011533430000000067,0.04099485390551524,0,0.011533430000000067,-0.02946142390551517,calibration
KXBTC15M-26MAY211330-30,combined_KXBTC15M-26MAY211330-30.csv,2026-05-21 17:28:00.577000+00:00,2m,NK+P,0.0,0.86922937,0.13077063,0.05562482811462299,0,0.13077063,0.075145801885377,calibration
KXBTC15M-26MAY211515-15,combined_KXBTC15M-26MAY211515-15.csv,2026-05-21 19:13:00.626000+00:00,2m,NK+P,0.0,0.6437947199999999,0.35620528000000007,0.03862554838324647,0,0.35620528000000007,0.31757973161675357,calibration
KXBTC15M-26MAY211700-00,combined_KXBTC15M-26MAY211700-00.csv,2026-05-21 20:59:00.404000+00:00,1m,NK+P,0.0,0.81287233,0.18712766999999997,0.13538118880703764,0,0.18712766999999997,0.051746481192962324,calibration
KXBTC15M-26MAY211715-15,combined_KXBTC15M-26MAY211715-15.csv,2026-05-21 21:13:02.316000+00:00,2m,NK+P,0.0,0.9991497699999999,0.0008502300000000629,0.04276057837864476,0,0.0008502300000000629,-0.0419103483786447,calibration
KXBTC15M-26MAY211900-00,combined_KXBTC15M-26MAY211900-00.csv,2026-05-21 22:59:01.981000+00:00,1m,K+NP,0.0,0.83486657,0.16513343000000003,0.13134544560530187,0,0.16513343000000003,0.033787984394698156,calibration
KXBTC15M-26MAY211930-30,combined_KXBTC15M-26MAY211930-30.csv,2026-05-21 23:28:01.153000+00:00,2m,K+NP,0.0,0.9844045299999999,0.015595470000000056,0.011648477604819314,0,0.015595470000000056,0.003946992395180742,calibration
KXBTC15M-26MAY212000-00,combined_KXBTC15M-26MAY212000-00.csv,2026-05-21 23:58:01.574000+00:00,2m,K+NP,0.0,0.55455972,0.44544028,0.016739133814394635,0,0.44544028,0.4287011461856054,calibration
KXBTC15M-26MAY212130-30,combined_KXBTC15M-26MAY212130-30.csv,2026-05-22 01:29:02.104000+00:00,1m,NK+P,0.0,0.985868,0.014132000000000033,0.13413892157747714,0,0.014132000000000033,-0.12000692157747711,calibration
