sample,contract_id,source_file,threshold_2m,threshold_1m,decision_horizon,entry_time,direction,all_in_cost,fee_adjusted_edge,predicted_diverge_prob,diverge,realized_profit,model_expected_profit,selection
all,KXBTC15M-26MAY181100-00,combined_KXBTC15M-26MAY181100-00.csv,0.17,0.295,2m,2026-05-18 14:58:06.405000+00:00,K+NP,0.815232,0.18476800000000004,0.051392404276690375,0,0.18476800000000004,0.13337559572330968,calibration_optimal_all
all,KXBTC15M-26MAY181200-00,combined_KXBTC15M-26MAY181200-00.csv,0.17,0.295,2m,2026-05-18 15:58:13.905000+00:00,NK+P,0.442873,0.5571269999999999,0.05665489542601405,0,0.5571269999999999,0.5004721045739858,calibration_optimal_all
all,KXBTC15M-26MAY181230-30,combined_KXBTC15M-26MAY181230-30.csv,0.17,0.295,2m,2026-05-18 16:28:02.709000+00:00,K+NP,0.43645888,0.56354112,0.004077968158134646,0,0.56354112,0.5594631518418653,calibration_optimal_all
all,KXBTC15M-26MAY181345-45,combined_KXBTC15M-26MAY181345-45.csv,0.17,0.295,2m,2026-05-18 17:43:06.184000+00:00,NK+P,0.771023,0.22897699999999999,0.1540551836893381,1,-0.771023,0.07492181631066189,calibration_optimal_all
all,KXBTC15M-26MAY181445-45,combined_KXBTC15M-26MAY181445-45.csv,0.17,0.295,2m,2026-05-18 18:44:30.206000+00:00,K+NP,0.66458437,0.33541562999999996,0.14510984877159186,0,0.33541562999999996,0.1903057812284081,calibration_optimal_all
all,KXBTC15M-26MAY181500-00,combined_KXBTC15M-26MAY181500-00.csv,0.17,0.295,1m,2026-05-18 18:59:20.207000+00:00,K+NP,0.69408937,0.30591062999999996,0.03770488186763661,0,0.30591062999999996,0.26820574813236336,calibration_optimal_all
all,KXBTC15M-26MAY181530-30,combined_KXBTC15M-26MAY181530-30.csv,0.17,0.295,2m,2026-05-18 19:28:12.488000+00:00,K+NP,0.783988,0.21601199999999998,0.10913491190407573,1,-0.783988,0.10687708809592425,calibration_optimal_all
all,KXBTC15M-26MAY181600-00,combined_KXBTC15M-26MAY181600-00.csv,0.17,0.295,2m,2026-05-18 19:59:25.452000+00:00,K+NP,0.79673925,0.20326075,0.14112172478082002,1,-0.79673925,0.062139025219179966,calibration_optimal_all
all,KXBTC15M-26MAY181615-15,combined_KXBTC15M-26MAY181615-15.csv,0.17,0.295,2m,2026-05-18 20:13:09.241000+00:00,NK+P,0.48673387999999995,0.51326612,0.04131973873794678,0,0.51326612,0.47194638126205324,calibration_optimal_all
all,KXBTC15M-26MAY181630-30,combined_KXBTC15M-26MAY181630-30.csv,0.17,0.295,2m,2026-05-18 20:28:40.886000+00:00,NK+P,0.49782824999999997,0.50217175,0.11624275709059372,0,0.50217175,0.3859289929094063,calibration_optimal_all
all,KXBTC15M-26MAY181715-15,combined_KXBTC15M-26MAY181715-15.csv,0.17,0.295,2m,2026-05-18 21:13:13.435000+00:00,NK+P,0.38328153,0.61671847,0.13124976264836027,0,0.61671847,0.4854687073516397,calibration_optimal_all
all,KXBTC15M-26MAY181800-00,combined_KXBTC15M-26MAY181800-00.csv,0.17,0.295,2m,2026-05-18 21:58:59.709000+00:00,NK+P,0.6042347199999999,0.3957652800000001,0.05019616273412513,0,0.3957652800000001,0.34556911726587497,calibration_optimal_all
all,KXBTC15M-26MAY181815-15,combined_KXBTC15M-26MAY181815-15.csv,0.17,0.295,2m,2026-05-18 22:14:03.714000+00:00,NK+P,0.8089880000000002,0.19101199999999985,0.08986026813761289,0,0.19101199999999985,0.10115173186238696,calibration_optimal_all
all,KXBTC15M-26MAY181830-30,combined_KXBTC15M-26MAY181830-30.csv,0.17,0.295,2m,2026-05-18 22:29:38.679000+00:00,NK+P,0.711388,0.288612,0.09302256508867228,1,-0.711388,0.1955894349113277,calibration_optimal_all
all,KXBTC15M-26MAY181845-45,combined_KXBTC15M-26MAY181845-45.csv,0.17,0.295,2m,2026-05-18 22:43:07.710000+00:00,K+NP,0.42637388,0.57362612,0.02888676826301552,0,0.57362612,0.5447393517369845,calibration_optimal_all
all,KXBTC15M-26MAY181900-00,combined_KXBTC15M-26MAY181900-00.csv,0.17,0.295,2m,2026-05-18 22:59:55.037000+00:00,NK+P,0.38486436999999996,0.61513563,0.0850565028893069,1,-0.38486436999999996,0.5300791271106932,calibration_optimal_all
all,KXBTC15M-26MAY181915-15,combined_KXBTC15M-26MAY181915-15.csv,0.17,0.295,2m,2026-05-18 23:14:46.610000+00:00,NK+P,0.77125972,0.22874028000000002,0.09750563741554485,0,0.22874028000000002,0.13123464258445516,calibration_optimal_all
all,KXBTC15M-26MAY181945-45,combined_KXBTC15M-26MAY181945-45.csv,0.17,0.295,2m,2026-05-18 23:44:06.685000+00:00,NK+P,0.36779248000000003,0.6322075199999999,0.09034727825884292,0,0.6322075199999999,0.541860241741157,calibration_optimal_all
all,KXBTC15M-26MAY182100-00,combined_KXBTC15M-26MAY182100-00.csv,0.17,0.295,1m,2026-05-19 00:59:45.543000+00:00,K+NP,0.18881653000000004,0.81118347,0.22774950680737832,1,-0.18881653000000004,0.5834339631926218,calibration_optimal_all
all,KXBTC15M-26MAY182215-15,combined_KXBTC15M-26MAY182215-15.csv,0.17,0.295,2m,2026-05-19 02:13:01.230000+00:00,K+NP,0.7267,0.2733,0.1448191168843249,0,0.2733,0.1284808831156751,calibration_optimal_all
all,KXBTC15M-26MAY182300-00,combined_KXBTC15M-26MAY182300-00.csv,0.17,0.295,2m,2026-05-19 02:58:29.459000+00:00,K+NP,0.69408937,0.30591062999999996,0.09283730717339003,0,0.30591062999999996,0.21307332282660993,calibration_optimal_all
all,KXBTC15M-26MAY182315-15,combined_KXBTC15M-26MAY182315-15.csv,0.17,0.295,2m,2026-05-19 03:13:01.392000+00:00,NK+P,0.55562937,0.44437063,0.0137979723291564,0,0.44437063,0.4305726576708436,calibration_optimal_all
all,KXBTC15M-26MAY182330-30,combined_KXBTC15M-26MAY182330-30.csv,0.17,0.295,2m,2026-05-19 03:28:40.326000+00:00,K+NP,0.81515408,0.18484592,0.13469874855134914,0,0.18484592,0.05014717144865086,calibration_optimal_all
all,KXBTC15M-26MAY190015-15,combined_KXBTC15M-26MAY190015-15.csv,0.17,0.295,2m,2026-05-19 04:13:00.648000+00:00,NK+P,0.63498937,0.36501063,0.05165905328491186,0,0.36501063,0.3133515767150881,calibration_optimal_all
all,KXBTC15M-26MAY190115-15,combined_KXBTC15M-26MAY190115-15.csv,0.17,0.295,2m,2026-05-19 05:14:13.473000+00:00,K+NP,0.66565388,0.33434611999999997,0.09439302682411262,0,0.33434611999999997,0.23995309317588737,calibration_optimal_all
all,KXBTC15M-26MAY190200-00,combined_KXBTC15M-26MAY190200-00.csv,0.17,0.295,2m,2026-05-19 05:58:00.529000+00:00,K+NP,0.694717,0.30528299999999997,0.1304138906878113,0,0.30528299999999997,0.17486910931218866,calibration_optimal_all
all,KXBTC15M-26MAY190215-15,combined_KXBTC15M-26MAY190215-15.csv,0.17,0.295,2m,2026-05-19 06:13:38.770000+00:00,NK+P,0.66779248,0.33220752,0.08826087556622243,0,0.33220752,0.24394664443377756,calibration_optimal_all
all,KXBTC15M-26MAY190230-30,combined_KXBTC15M-26MAY190230-30.csv,0.17,0.295,2m,2026-05-19 06:29:46.119000+00:00,NK+P,0.74147113,0.25852887,0.11935168052903901,0,0.25852887,0.13917718947096103,calibration_optimal_all
all,KXBTC15M-26MAY190245-45,combined_KXBTC15M-26MAY190245-45.csv,0.17,0.295,2m,2026-05-19 06:44:25.785000+00:00,NK+P,0.31691748000000003,0.6830825199999999,0.11417001291037523,0,0.6830825199999999,0.5689125070896247,calibration_optimal_all
all,KXBTC15M-26MAY190300-00,combined_KXBTC15M-26MAY190300-00.csv,0.17,0.295,2m,2026-05-19 06:58:57.862000+00:00,K+NP,0.473692,0.526308,0.08519928342087481,0,0.526308,0.4411087165791252,calibration_optimal_all
all,KXBTC15M-26MAY190315-15,combined_KXBTC15M-26MAY190315-15.csv,0.17,0.295,2m,2026-05-19 07:13:26.833000+00:00,NK+P,0.52066477,0.47933523,0.08874679229481973,0,0.47933523,0.39058843770518026,calibration_optimal_all
all,KXBTC15M-26MAY190330-30,combined_KXBTC15M-26MAY190330-30.csv,0.17,0.295,2m,2026-05-19 07:28:05.930000+00:00,NK+P,0.8180830000000001,0.18191699999999988,0.15381784516659525,1,-0.8180830000000001,0.028099154833404638,calibration_optimal_all
all,KXBTC15M-26MAY190400-00,combined_KXBTC15M-26MAY190400-00.csv,0.17,0.295,2m,2026-05-19 07:59:36.651000+00:00,K+NP,0.53461972,0.46538028,0.07996522293866777,0,0.46538028,0.3854150570613322,calibration_optimal_all
all,KXBTC15M-26MAY190430-30,combined_KXBTC15M-26MAY190430-30.csv,0.17,0.295,2m,2026-05-19 08:28:02.149000+00:00,K+NP,0.41101416999999996,0.58898583,0.020132951645196226,0,0.58898583,0.5688528783548038,calibration_optimal_all
all,KXBTC15M-26MAY190445-45,combined_KXBTC15M-26MAY190445-45.csv,0.17,0.295,2m,2026-05-19 08:43:01.310000+00:00,NK+P,0.69408937,0.30591062999999996,0.01109758010912511,0,0.30591062999999996,0.29481304989087487,calibration_optimal_all
all,KXBTC15M-26MAY190500-00,combined_KXBTC15M-26MAY190500-00.csv,0.17,0.295,2m,2026-05-19 08:58:01.966000+00:00,K+NP,0.66458437,0.33541562999999996,0.04837021142708981,0,0.33541562999999996,0.28704541857291016,calibration_optimal_all
all,KXBTC15M-26MAY190515-15,combined_KXBTC15M-26MAY190515-15.csv,0.17,0.295,2m,2026-05-19 09:13:06.012000+00:00,K+NP,0.80556125,0.19443875,0.08766477791145234,0,0.19443875,0.10677397208854765,calibration_optimal_all
all,KXBTC15M-26MAY190545-45,combined_KXBTC15M-26MAY190545-45.csv,0.17,0.295,2m,2026-05-19 09:44:57.903000+00:00,NK+P,0.55562937,0.44437063,0.12807161651795104,0,0.44437063,0.3162990134820489,calibration_optimal_all
all,KXBTC15M-26MAY190615-15,combined_KXBTC15M-26MAY190615-15.csv,0.17,0.295,2m,2026-05-19 10:13:32.494000+00:00,K+NP,0.8127730000000001,0.18722699999999992,0.13298819175011797,0,0.18722699999999992,0.05423880824988195,calibration_optimal_all
all,KXBTC15M-26MAY190700-00,combined_KXBTC15M-26MAY190700-00.csv,0.17,0.295,2m,2026-05-19 10:58:13.319000+00:00,NK+P,0.63498937,0.36501063,0.009476377841010868,0,0.36501063,0.35553425215898915,calibration_optimal_all
all,KXBTC15M-26MAY190815-15,combined_KXBTC15M-26MAY190815-15.csv,0.17,0.295,2m,2026-05-19 12:13:13.284000+00:00,NK+P,0.63045052,0.36954948,0.06554752324060975,0,0.36954948,0.30400195675939023,calibration_optimal_all
all,KXBTC15M-26MAY190830-30,combined_KXBTC15M-26MAY190830-30.csv,0.17,0.295,2m,2026-05-19 12:29:08.008000+00:00,NK+P,0.79071972,0.20928027999999999,0.08909277582535316,0,0.20928027999999999,0.12018750417464683,calibration_optimal_all
all,KXBTC15M-26MAY190845-45,combined_KXBTC15M-26MAY190845-45.csv,0.17,0.295,2m,2026-05-19 12:43:00.241000+00:00,NK+P,0.8046142500000001,0.1953857499999999,0.03799087837173175,0,0.1953857499999999,0.15739487162826815,calibration_optimal_all
all,KXBTC15M-26MAY191000-00,combined_KXBTC15M-26MAY191000-00.csv,0.17,0.295,2m,2026-05-19 13:59:11.153000+00:00,NK+P,0.78206437,0.21793563000000005,0.052452120783697674,0,0.21793563000000005,0.16548350921630237,calibration_optimal_all
all,KXBTC15M-26MAY191015-15,combined_KXBTC15M-26MAY191015-15.csv,0.17,0.295,2m,2026-05-19 14:13:32.031000+00:00,K+NP,0.56204433,0.43795567,0.08275855697732827,0,0.43795567,0.35519711302267176,calibration_optimal_all
all,KXBTC15M-26MAY191045-45,combined_KXBTC15M-26MAY191045-45.csv,0.17,0.295,2m,2026-05-19 14:44:23.100000+00:00,NK+P,0.801157,0.198843,0.10380511999975665,0,0.198843,0.09503788000024334,calibration_optimal_all
all,KXBTC15M-26MAY191145-45,combined_KXBTC15M-26MAY191145-45.csv,0.17,0.295,1m,2026-05-19 15:44:21.758000+00:00,NK+P,0.756733,0.243267,0.12384938135923267,0,0.243267,0.11941761864076735,calibration_optimal_all
all,KXBTC15M-26MAY191230-30,combined_KXBTC15M-26MAY191230-30.csv,0.17,0.295,2m,2026-05-19 16:28:03.383000+00:00,NK+P,0.81013972,0.18986028,0.07883906747899745,0,0.18986028,0.11102121252100254,calibration_optimal_all
all,KXBTC15M-26MAY191245-45,combined_KXBTC15M-26MAY191245-45.csv,0.17,0.295,2m,2026-05-19 16:43:01.089000+00:00,NK+P,0.81013972,0.18986028,0.05291489777243274,0,0.18986028,0.13694538222756725,calibration_optimal_all
all,KXBTC15M-26MAY191330-30,combined_KXBTC15M-26MAY191330-30.csv,0.17,0.295,2m,2026-05-19 17:28:57.264000+00:00,K+NP,0.31205653,0.68794347,0.07991819829379788,0,0.68794347,0.6080252717062021,calibration_optimal_all
all,KXBTC15M-26MAY191345-45,combined_KXBTC15M-26MAY191345-45.csv,0.17,0.295,2m,2026-05-19 17:44:41.638000+00:00,NK+P,0.8197615300000001,0.18023846999999993,0.13145064410894455,0,0.18023846999999993,0.048787825891055375,calibration_optimal_all
all,KXBTC15M-26MAY191415-15,combined_KXBTC15M-26MAY191415-15.csv,0.17,0.295,2m,2026-05-19 18:13:01.138000+00:00,NK+P,0.7397043299999999,0.2602956700000001,0.05033348097916047,0,0.2602956700000001,0.20996218902083963,calibration_optimal_all
all,KXBTC15M-26MAY191430-30,combined_KXBTC15M-26MAY191430-30.csv,0.17,0.295,2m,2026-05-19 18:28:02.116000+00:00,K+NP,0.55883748,0.44116252,0.034542271043788944,0,0.44116252,0.40662024895621107,calibration_optimal_all
all,KXBTC15M-26MAY191500-00,combined_KXBTC15M-26MAY191500-00.csv,0.17,0.295,2m,2026-05-19 18:59:39.866000+00:00,K+NP,0.8015043700000001,0.19849562999999992,0.11511816890042118,0,0.19849562999999992,0.08337746109957875,calibration_optimal_all
all,KXBTC15M-26MAY191600-00,combined_KXBTC15M-26MAY191600-00.csv,0.17,0.295,2m,2026-05-19 19:59:58.622000+00:00,K+NP,0.72243472,0.27756528,0.041739219909778566,0,0.27756528,0.23582606009022145,calibration_optimal_all
all,KXBTC15M-26MAY191645-45,combined_KXBTC15M-26MAY191645-45.csv,0.17,0.295,1m,2026-05-19 20:44:01.243000+00:00,NK+P,0.66032428,0.33967572,0.2264251381662362,0,0.33967572,0.11325058183376382,calibration_optimal_all
all,KXBTC15M-26MAY191730-30,combined_KXBTC15M-26MAY191730-30.csv,0.17,0.295,2m,2026-05-19 21:28:42.663000+00:00,NK+P,0.814933,0.18506699999999998,0.07819955512118093,0,0.18506699999999998,0.10686744487881905,calibration_optimal_all
all,KXBTC15M-26MAY191800-00,combined_KXBTC15M-26MAY191800-00.csv,0.17,0.295,2m,2026-05-19 21:59:06.561000+00:00,K+NP,0.816028,0.18397200000000002,0.08376921022163542,0,0.18397200000000002,0.10020278977836461,calibration_optimal_all
all,KXBTC15M-26MAY191845-45,combined_KXBTC15M-26MAY191845-45.csv,0.17,0.295,2m,2026-05-19 22:43:02.040000+00:00,NK+P,0.8015043700000001,0.19849562999999992,0.06097333389693337,0,0.19849562999999992,0.13752229610306654,calibration_optimal_all
all,KXBTC15M-26MAY191900-00,combined_KXBTC15M-26MAY191900-00.csv,0.17,0.295,2m,2026-05-19 22:58:51.907000+00:00,K+NP,0.5851499200000001,0.4148500799999999,0.14304726289813596,0,0.4148500799999999,0.27180281710186394,calibration_optimal_all
all,KXBTC15M-26MAY191930-30,combined_KXBTC15M-26MAY191930-30.csv,0.17,0.295,2m,2026-05-19 23:28:32.167000+00:00,NK+P,0.81013972,0.18986028,0.057103979007993896,0,0.18986028,0.13275630099200608,calibration_optimal_all
all,KXBTC15M-26MAY192000-00,combined_KXBTC15M-26MAY192000-00.csv,0.17,0.295,2m,2026-05-19 23:58:00.677000+00:00,K+NP,0.6536597199999999,0.34634028000000006,0.03582054066523801,0,0.34634028000000006,0.31051973933476207,calibration_optimal_all
all,KXBTC15M-26MAY192030-30,combined_KXBTC15M-26MAY192030-30.csv,0.17,0.295,2m,2026-05-20 00:28:00.586000+00:00,NK+P,0.412588,0.587412,0.02399668358876195,0,0.587412,0.5634153164112381,calibration_optimal_all
all,KXBTC15M-26MAY192045-45,combined_KXBTC15M-26MAY192045-45.csv,0.17,0.295,1m,2026-05-20 00:44:02.162000+00:00,NK+P,0.757603,0.24239699999999997,0.27367498565507364,1,-0.757603,-0.03127798565507367,calibration_optimal_all
all,KXBTC15M-26MAY192100-00,combined_KXBTC15M-26MAY192100-00.csv,0.17,0.295,2m,2026-05-20 00:59:04.639000+00:00,NK+P,0.6765682500000001,0.3234317499999999,0.05422498573215636,0,0.3234317499999999,0.26920676426784357,calibration_optimal_all
all,KXBTC15M-26MAY192115-15,combined_KXBTC15M-26MAY192115-15.csv,0.17,0.295,2m,2026-05-20 01:13:53.561000+00:00,NK+P,0.27175972000000004,0.72824028,0.07234289657354885,0,0.72824028,0.6558973834264511,calibration_optimal_all
all,KXBTC15M-26MAY192145-45,combined_KXBTC15M-26MAY192145-45.csv,0.17,0.295,2m,2026-05-20 01:43:21.616000+00:00,K+NP,0.810445,0.18955500000000003,0.1548011391425481,1,-0.810445,0.03475386085745194,calibration_optimal_all
all,KXBTC15M-26MAY192230-30,combined_KXBTC15M-26MAY192230-30.csv,0.17,0.295,2m,2026-05-20 02:28:00.408000+00:00,NK+P,0.736367,0.263633,0.10770691217907451,0,0.263633,0.15592608782092549,calibration_optimal_all
all,KXBTC15M-26MAY192345-45,combined_KXBTC15M-26MAY192345-45.csv,0.17,0.295,2m,2026-05-20 03:43:00.594000+00:00,K+NP,0.652348,0.34765199999999996,0.03388963522791668,0,0.34765199999999996,0.3137623647720833,calibration_optimal_all
all,KXBTC15M-26MAY200030-30,combined_KXBTC15M-26MAY200030-30.csv,0.17,0.295,2m,2026-05-20 04:29:24.515000+00:00,K+NP,0.81588837,0.18411162999999997,0.1017218574358392,0,0.18411162999999997,0.08238977256416077,calibration_optimal_all
all,KXBTC15M-26MAY200045-45,combined_KXBTC15M-26MAY200045-45.csv,0.17,0.295,2m,2026-05-20 04:43:30.838000+00:00,K+NP,0.72243472,0.27756528,0.09694945448881048,0,0.27756528,0.18061582551118954,calibration_optimal_all
all,KXBTC15M-26MAY200200-00,combined_KXBTC15M-26MAY200200-00.csv,0.17,0.295,1m,2026-05-20 05:59:01.818000+00:00,K+NP,0.469473,0.530527,0.27237888575242514,1,-0.469473,0.25814811424757483,calibration_optimal_all
all,KXBTC15M-26MAY200245-45,combined_KXBTC15M-26MAY200245-45.csv,0.17,0.295,2m,2026-05-20 06:43:43.654000+00:00,K+NP,0.77126257,0.22873743000000002,0.07680879520352775,0,0.22873743000000002,0.15192863479647228,calibration_optimal_all
all,KXBTC15M-26MAY200315-15,combined_KXBTC15M-26MAY200315-15.csv,0.17,0.295,2m,2026-05-20 07:13:12.085000+00:00,NK+P,0.8166070000000001,0.18339299999999992,0.05782214086516328,0,0.18339299999999992,0.12557085913483662,calibration_optimal_all
all,KXBTC15M-26MAY200330-30,combined_KXBTC15M-26MAY200330-30.csv,0.17,0.295,1m,2026-05-20 07:29:05.339000+00:00,K+NP,0.814717,0.18528299999999998,0.2439012025152559,1,-0.814717,-0.05861820251525593,calibration_optimal_all
all,KXBTC15M-26MAY200345-45,combined_KXBTC15M-26MAY200345-45.csv,0.17,0.295,2m,2026-05-20 07:44:28.636000+00:00,K+NP,0.8186930000000001,0.18130699999999988,0.15766605296787556,0,0.18130699999999988,0.023640947032124326,calibration_optimal_all
all,KXBTC15M-26MAY200530-30,combined_KXBTC15M-26MAY200530-30.csv,0.17,0.295,2m,2026-05-20 09:28:39.238000+00:00,NK+P,0.66648628,0.33351372,0.15553011182739102,0,0.33351372,0.177983608172609,calibration_optimal_all
all,KXBTC15M-26MAY200645-45,combined_KXBTC15M-26MAY200645-45.csv,0.17,0.295,2m,2026-05-20 10:44:24.374000+00:00,K+NP,0.48887248,0.5111275200000001,0.02415464654498391,0,0.5111275200000001,0.48697287345501616,calibration_optimal_all
all,KXBTC15M-26MAY200700-00,combined_KXBTC15M-26MAY200700-00.csv,0.17,0.295,2m,2026-05-20 10:58:00.700000+00:00,K+NP,0.45945925,0.54054075,0.11076588254760017,0,0.54054075,0.42977486745239984,calibration_optimal_all
all,KXBTC15M-26MAY200715-15,combined_KXBTC15M-26MAY200715-15.csv,0.17,0.295,1m,2026-05-20 11:14:02.244000+00:00,K+NP,0.7786932799999999,0.22130672000000007,0.15964986409993306,0,0.22130672000000007,0.061656855900067004,calibration_optimal_all
all,KXBTC15M-26MAY200730-30,combined_KXBTC15M-26MAY200730-30.csv,0.17,0.295,1m,2026-05-20 11:29:00.747000+00:00,K+NP,0.36886157,0.63113843,0.24085116473828497,0,0.63113843,0.3902872652617151,calibration_optimal_all
all,KXBTC15M-26MAY200900-00,combined_KXBTC15M-26MAY200900-00.csv,0.17,0.295,2m,2026-05-20 12:59:21.981000+00:00,NK+P,0.81983472,0.18016527999999998,0.057807142542183616,0,0.18016527999999998,0.12235813745781637,calibration_optimal_all
all,KXBTC15M-26MAY200915-15,combined_KXBTC15M-26MAY200915-15.csv,0.17,0.295,2m,2026-05-20 13:13:34.528000+00:00,K+NP,0.76258437,0.23741563,0.008242331802600358,0,0.23741563,0.22917329819739962,calibration_optimal_all
all,KXBTC15M-26MAY200930-30,combined_KXBTC15M-26MAY200930-30.csv,0.17,0.295,2m,2026-05-20 13:28:01.396000+00:00,K+NP,0.63391972,0.36608028000000004,0.011735429701665273,0,0.36608028000000004,0.35434485029833473,calibration_optimal_all
all,KXBTC15M-26MAY200945-45,combined_KXBTC15M-26MAY200945-45.csv,0.17,0.295,2m,2026-05-20 13:43:00.082000+00:00,K+NP,0.71584825,0.28415175000000004,0.05701745133981119,0,0.28415175000000004,0.22713429866018886,calibration_optimal_all
all,KXBTC15M-26MAY201015-15,combined_KXBTC15M-26MAY201015-15.csv,0.17,0.295,2m,2026-05-20 14:13:01.124000+00:00,K+NP,0.49101051999999995,0.5089894800000001,0.0068626769419456194,0,0.5089894800000001,0.5021268030580545,calibration_optimal_all
all,KXBTC15M-26MAY201100-00,combined_KXBTC15M-26MAY201100-00.csv,0.17,0.295,2m,2026-05-20 14:58:15.530000+00:00,NK+P,0.5886724799999999,0.41132752000000006,0.06150571787924782,0,0.41132752000000006,0.34982180212075226,calibration_optimal_all
all,KXBTC15M-26MAY201115-15,combined_KXBTC15M-26MAY201115-15.csv,0.17,0.295,2m,2026-05-20 15:13:00.849000+00:00,K+NP,0.7462724799999999,0.2537275200000001,0.06637841867714216,0,0.2537275200000001,0.18734910132285792,calibration_optimal_all
all,KXBTC15M-26MAY201200-00,combined_KXBTC15M-26MAY201200-00.csv,0.17,0.295,2m,2026-05-20 15:58:25.032000+00:00,NK+P,0.817795,0.18220499999999995,0.08000589074085462,0,0.18220499999999995,0.10219910925914533,calibration_optimal_all
all,KXBTC15M-26MAY201300-00,combined_KXBTC15M-26MAY201300-00.csv,0.17,0.295,2m,2026-05-20 16:59:25.683000+00:00,K+NP,0.80043472,0.19956527999999996,0.09411246196796817,1,-0.80043472,0.10545281803203178,calibration_optimal_all
all,KXBTC15M-26MAY201315-15,combined_KXBTC15M-26MAY201315-15.csv,0.17,0.295,2m,2026-05-20 17:13:04.783000+00:00,NK+P,0.8084680000000001,0.19153199999999992,0.07945478886438345,0,0.19153199999999992,0.11207721113561647,calibration_optimal_all
all,KXBTC15M-26MAY201330-30,combined_KXBTC15M-26MAY201330-30.csv,0.17,0.295,2m,2026-05-20 17:28:26.968000+00:00,NK+P,0.61627888,0.38372112,0.018048545204248416,0,0.38372112,0.3656725747957516,calibration_optimal_all
all,KXBTC15M-26MAY201345-45,combined_KXBTC15M-26MAY201345-45.csv,0.17,0.295,2m,2026-05-20 17:43:36.762000+00:00,NK+P,0.44974157000000003,0.55025843,0.049862648418073,0,0.55025843,0.500395781581927,calibration_optimal_all
all,KXBTC15M-26MAY201400-00,combined_KXBTC15M-26MAY201400-00.csv,0.17,0.295,2m,2026-05-20 17:58:02.113000+00:00,K+NP,0.65686825,0.34313174999999996,0.05042265455466234,0,0.34313174999999996,0.29270909544533763,calibration_optimal_all
all,KXBTC15M-26MAY201415-15,combined_KXBTC15M-26MAY201415-15.csv,0.17,0.295,2m,2026-05-20 18:13:44.006000+00:00,K+NP,0.64700325,0.35299674999999997,0.07120102937154708,0,0.35299674999999997,0.2817957206284529,calibration_optimal_all
all,KXBTC15M-26MAY201445-45,combined_KXBTC15M-26MAY201445-45.csv,0.17,0.295,2m,2026-05-20 18:43:20.941000+00:00,K+NP,0.6355449999999999,0.3644550000000001,0.09774347040369973,0,0.3644550000000001,0.26671152959630035,calibration_optimal_all
all,KXBTC15M-26MAY201500-00,combined_KXBTC15M-26MAY201500-00.csv,0.17,0.295,2m,2026-05-20 18:58:15.564000+00:00,K+NP,0.69408937,0.30591062999999996,0.06777064906891535,0,0.30591062999999996,0.23813998093108463,calibration_optimal_all
all,KXBTC15M-26MAY201515-15,combined_KXBTC15M-26MAY201515-15.csv,0.17,0.295,1m,2026-05-20 19:14:05.938000+00:00,NK+P,0.817897,0.18210300000000001,0.29336738363734916,0,0.18210300000000001,-0.11126438363734914,calibration_optimal_all
all,KXBTC15M-26MAY201600-00,combined_KXBTC15M-26MAY201600-00.csv,0.17,0.295,2m,2026-05-20 19:58:41.742000+00:00,NK+P,0.43171933,0.56828067,0.1420986008958409,0,0.56828067,0.4261820691041591,calibration_optimal_all
all,KXBTC15M-26MAY201615-15,combined_KXBTC15M-26MAY201615-15.csv,0.17,0.295,2m,2026-05-20 20:13:39.686000+00:00,NK+P,0.21266128000000004,0.7873387199999999,0.050114049193230314,0,0.7873387199999999,0.7372246708067696,calibration_optimal_all
all,KXBTC15M-26MAY201645-45,combined_KXBTC15M-26MAY201645-45.csv,0.17,0.295,2m,2026-05-20 20:44:29.029000+00:00,NK+P,0.7517597199999999,0.2482402800000001,0.0005731386194544873,0,0.2482402800000001,0.2476671413805456,calibration_optimal_all
all,KXBTC15M-26MAY201700-00,combined_KXBTC15M-26MAY201700-00.csv,0.17,0.295,2m,2026-05-20 20:58:51.866000+00:00,NK+P,0.6095815699999999,0.3904184300000001,0.09252877976565885,0,0.3904184300000001,0.2978896502343412,calibration_optimal_all
all,KXBTC15M-26MAY201745-45,combined_KXBTC15M-26MAY201745-45.csv,0.17,0.295,2m,2026-05-20 21:43:39.149000+00:00,NK+P,0.6252679999999999,0.37473200000000007,0.06333833390942298,0,0.37473200000000007,0.31139366609057706,calibration_optimal_all
all,KXBTC15M-26MAY201800-00,combined_KXBTC15M-26MAY201800-00.csv,0.17,0.295,2m,2026-05-20 21:58:41.194000+00:00,K+NP,0.44439472,0.55560528,0.10704351774760672,0,0.55560528,0.44856176225239325,calibration_optimal_all
all,KXBTC15M-26MAY201815-15,combined_KXBTC15M-26MAY201815-15.csv,0.17,0.295,2m,2026-05-20 22:13:12.414000+00:00,K+NP,0.52463472,0.47536528,0.06113580946863264,0,0.47536528,0.4142294705313674,calibration_optimal_all
all,KXBTC15M-26MAY201830-30,combined_KXBTC15M-26MAY201830-30.csv,0.17,0.295,2m,2026-05-20 22:28:05.219000+00:00,NK+P,0.81925537,0.18074462999999996,0.1278686172049649,0,0.18074462999999996,0.052876012795035066,calibration_optimal_all
all,KXBTC15M-26MAY201845-45,combined_KXBTC15M-26MAY201845-45.csv,0.17,0.295,2m,2026-05-20 22:43:24.248000+00:00,NK+P,0.773093,0.22690699999999997,0.10024283726565583,0,0.22690699999999997,0.12666416273434414,calibration_optimal_all
