feature,importance,importance_normalized,importance_type
k_no_p_yes_entry_cost_std,0.08599597318896696,0.0017936004849071086,abs_scaled_logit_coefficient
nk_plus_p_std,0.08599597318896515,0.001793600484907071,abs_scaled_logit_coefficient
kalshi_yes_mid_mean,0.0837135009799005,0.0017459954272612953,abs_scaled_logit_coefficient
kalshi_order_book_imbalance_mean,0.0831407289824209,0.001734049238453557,abs_scaled_logit_coefficient
k_yes_p_no_entry_cost_change,0.08262032223755912,0.0017231952210464629,abs_scaled_logit_coefficient
k_plus_np_change,0.08262032223754932,0.0017231952210462586,abs_scaled_logit_coefficient
price_spread_roll10_std_mean,0.08254461552275781,0.001721616221526567,abs_scaled_logit_coefficient
implied_prob_spread_max,0.08216401621856304,0.001713678139413594,abs_scaled_logit_coefficient
polymarket_distance_to_target_last,0.08179229844813324,0.0017059252976401025,abs_scaled_logit_coefficient
elapsed_fraction_max,0.08120244943819502,0.00169362293706419,abs_scaled_logit_coefficient
elapsed_fraction_last,0.08120244943819502,0.00169362293706419,abs_scaled_logit_coefficient
asof_gap_seconds,0.0812024494379612,0.0016936229370593135,abs_scaled_logit_coefficient
time_to_close_seconds_last,0.08120244943783639,0.00169362293705671,abs_scaled_logit_coefficient
time_to_close_seconds_min,0.08120244943783639,0.00169362293705671,abs_scaled_logit_coefficient
arb_available_std,0.0789441481031805,0.0016465220064119154,abs_scaled_logit_coefficient
kalshi_distance_to_target_last,0.0778510617376409,0.0016237237268812094,abs_scaled_logit_coefficient
entry_edge_last,0.07564060576893986,0.001577620697282183,abs_scaled_logit_coefficient
best_entry_cost_last,0.07564060576893981,0.0015776206972821821,abs_scaled_logit_coefficient
implied_prob_spread_roll10_std_min,0.07430364398760554,0.0015497359579114895,abs_scaled_logit_coefficient
nk_plus_p_change,0.07188547579220901,0.0014993007167366547,abs_scaled_logit_coefficient
k_no_p_yes_entry_cost_change,0.07188547579220313,0.001499300716736532,abs_scaled_logit_coefficient
price_spread_min,0.07061758490597347,0.0014728565749468493,abs_scaled_logit_coefficient
price_spread_abs_last,0.06967573793722223,0.0014532126646889995,abs_scaled_logit_coefficient
price_spread_abs_x_elapsed_fraction_last,0.06961748335594867,0.0014519976607609581,abs_scaled_logit_coefficient
polymarket_yes_mid_mean,0.06673071056055055,0.0013917888289559476,abs_scaled_logit_coefficient
implied_prob_spread_min,0.06655566743161957,0.0013881379900935235,abs_scaled_logit_coefficient
price_spread_abs_x_elapsed_fraction_range,0.06648256995047923,0.0013866134108282745,abs_scaled_logit_coefficient
polymarket_order_book_imbalance_min,0.06456258038886004,0.0013465685798782297,abs_scaled_logit_coefficient
price_spread_abs_x_elapsed_fraction_max,0.06400889852006789,0.0013350205499935318,abs_scaled_logit_coefficient
polymarket_bid_ask_spread_yes_max,0.05685377950339993,0.0011857876910355474,abs_scaled_logit_coefficient
elapsed_fraction_change,0.05603682648526979,0.0011687486684496323,abs_scaled_logit_coefficient
elapsed_fraction_range,0.05603682648526979,0.0011687486684496323,abs_scaled_logit_coefficient
window_actual_seconds,0.05603682648479801,0.0011687486684397925,abs_scaled_logit_coefficient
time_to_close_seconds_range,0.056036826484737075,0.0011687486684385216,abs_scaled_logit_coefficient
time_to_close_seconds_change,0.056036826484737075,0.0011687486684385216,abs_scaled_logit_coefficient
spread_vs_distance_ratio_x_elapsed_fraction_std,0.05214187014342647,0.0010875123579066814,abs_scaled_logit_coefficient
kalshi_btc_price_momentum_5_last,0.047079575701581736,0.000981929114541512,abs_scaled_logit_coefficient
polymarket_distance_to_target_range,0.04490891821739352,0.0009366561538221521,abs_scaled_logit_coefficient
kalshi_bid_ask_spread_yes_mean,0.04490795159313306,0.0009366359931369712,abs_scaled_logit_coefficient
kalshi_btc_price_lag10_min,0.04486537757151103,0.0009357480354455347,abs_scaled_logit_coefficient
kalshi_btc_price_lag5_std,0.04309552280404251,0.0008988345352962746,abs_scaled_logit_coefficient
polymarket_order_book_imbalance_range,0.04263728525806098,0.0008892771681987585,abs_scaled_logit_coefficient
kalshi_btc_price_lag5_last,0.041094310752747776,0.00085709566343402,abs_scaled_logit_coefficient
kalshi_btc_price_lag10_last,0.03873148100749449,0.0008078146050346139,abs_scaled_logit_coefficient
kalshi_btc_price_roll10_std_std,0.03870836005966415,0.0008073323761382808,abs_scaled_logit_coefficient
feeds_on_same_side_x_elapsed_fraction_max,0.03744482846701932,0.0007809791552463753,abs_scaled_logit_coefficient
arb_available_mean,0.03636915409444002,0.0007585440341038902,abs_scaled_logit_coefficient
kalshi_btc_price_lag10_max,0.03561290772757293,0.0007427711577700008,abs_scaled_logit_coefficient
kalshi_btc_price_roll10_mean_max,0.0345981381344308,0.0007216063151984857,abs_scaled_logit_coefficient
kalshi_btc_price_lag10_mean,0.033481228519848194,0.0006983111590181985,abs_scaled_logit_coefficient
price_spread_abs_x_elapsed_fraction_min,0.033324272949941086,0.0006950375686876878,abs_scaled_logit_coefficient
kalshi_btc_price_lag5_min,0.03311667868776427,0.0006907078174738015,abs_scaled_logit_coefficient
price_spread_change,0.0325207276030974,0.0006782781871690122,abs_scaled_logit_coefficient
