sample,threshold_2m,threshold_1m,profit_margin,contracts,model_signal_contracts,trades,trade_rate,divergences,divergence_rate,mean_all_in_cost,mean_fee_adjusted_edge,mean_predicted_diverge_prob,mean_profit_per_trade,mean_profit_per_contract,total_profit,total_model_expected_profit,trades_from_2m,trades_from_1m
calibration,0.07,0.06,0.18,232,153,95,0.40948275862068967,6,0.06315789473684211,0.6087896070526314,0.3912103929473686,0.03740703633118903,0.3280524982105263,0.13433184193965514,31.164987329999995,33.61131887853704,80,15
calibration,0.07,0.065,0.18,232,160,100,0.43103448275862066,6,0.06,0.6080135133,0.39198648669999997,0.03864810637521198,0.3319864867,0.14309762357758624,33.198648670000004,35.3338380324788,80,20
calibration,0.07,0.07,0.18,232,167,103,0.44396551724137934,6,0.05825242718446602,0.6083044035922329,0.3916955964077671,0.03950956668051819,0.33344316922330103,0.14803726909482762,34.344646430000005,36.27516106190663,80,23
calibration,0.07,0.075,0.18,232,169,103,0.44396551724137934,6,0.05825242718446602,0.6083044035922329,0.3916955964077671,0.03950956668051819,0.33344316922330103,0.14803726909482762,34.344646430000005,36.27516106190663,80,23
calibration,0.07,0.07881355932203389,0.18,232,175,106,0.45689655172413796,6,0.05660377358490566,0.607169881226415,0.39283011877358487,0.040588705905956944,0.3362263451886792,0.15362065771551722,35.63999259,37.337589763968566,80,26
calibration,0.07,0.08,0.18,232,176,106,0.45689655172413796,6,0.05660377358490566,0.607169881226415,0.39283011877358487,0.040588705905956944,0.3362263451886792,0.15362065771551722,35.63999259,37.337589763968566,80,26
calibration,0.07,0.085,0.18,232,180,107,0.46120689655172414,6,0.056074766355140186,0.6064085213084112,0.3935914786915888,0.04097459587227926,0.3375167123364486,0.15566503543103447,36.11428822,37.73000646166612,80,27
calibration,0.07,0.09,0.18,232,183,109,0.4698275862068966,6,0.05504587155963303,0.6065821963302751,0.39341780366972484,0.04181760323854337,0.3383719321100918,0.1589764681034483,36.882540600000006,38.324421846998774,80,29
calibration,0.07,0.095,0.18,232,185,110,0.47413793103448276,6,0.05454545454545454,0.6070198979090909,0.3929801020909091,0.04227032323490688,0.33843464754545455,0.16046470357758622,37.22781123,38.578075674160246,80,30
calibration,0.07,0.1,0.18,232,189,112,0.4827586206896552,6,0.05357142857142857,0.6099758197321429,0.3900241802678571,0.04325855430992898,0.3364527516964286,0.1624254663362069,37.68270819,38.83775010728795,80,32
calibration,0.07,0.105,0.18,232,191,113,0.4870689655172414,6,0.05309734513274336,0.6098467361061948,0.39015326389380534,0.04380102731619851,0.33705591876106195,0.1641694776724138,38.08731882,39.13780273326957,80,33
calibration,0.07,0.11,0.18,232,192,114,0.49137931034482757,6,0.05263157894736842,0.6106990629824561,0.38930093701754387,0.04437067880624585,0.33666935807017545,0.16543235698275863,38.38030682,39.32204943608797,80,34
calibration,0.07,0.115,0.18,232,197,118,0.5086206896551724,6,0.05084745762711865,0.6130468443220338,0.3869531556779662,0.046630483549536784,0.3361056980508475,0.1709503119396552,39.66047237000001,40.15807531115466,80,38
calibration,0.07,0.12,0.18,232,198,118,0.5086206896551724,6,0.05084745762711865,0.6130468443220338,0.3869531556779662,0.046630483549536784,0.3361056980508475,0.1709503119396552,39.66047237000001,40.15807531115466,80,38
calibration,0.07,0.125,0.18,232,199,118,0.5086206896551724,6,0.05084745762711865,0.6130468443220338,0.3869531556779662,0.046630483549536784,0.3361056980508475,0.1709503119396552,39.66047237000001,40.15807531115466,80,38
calibration,0.07,0.13,0.18,232,201,119,0.5129310344827587,6,0.05042016806722689,0.6142739572268908,0.38572604277310935,0.04729867831679317,0.33530587470588247,0.17198878918103452,39.90139909000001,40.27285637030161,80,39
calibration,0.07,0.13288135593220338,0.18,232,204,122,0.5258620689655172,6,0.04918032786885246,0.6182108007377048,0.38178919926229515,0.0493689256757186,0.3326088713934427,0.1749063892672414,40.578282310000006,40.55527337756233,80,42
calibration,0.07,0.135,0.18,232,204,122,0.5258620689655172,6,0.04918032786885246,0.6182108007377048,0.38178919926229515,0.0493689256757186,0.3326088713934427,0.1749063892672414,40.578282310000006,40.55527337756233,80,42
calibration,0.07,0.14,0.18,232,205,123,0.5301724137931034,7,0.056910569105691054,0.6198084121138211,0.3801915878861789,0.05007998688371922,0.3232810187804878,0.17139467806034483,39.763565310000004,40.60372692330254,80,43
calibration,0.07,0.145,0.18,232,206,123,0.5301724137931034,7,0.056910569105691054,0.6198084121138211,0.3801915878861789,0.05007998688371922,0.3232810187804878,0.17139467806034483,39.763565310000004,40.60372692330254,80,43
calibration,0.07,0.15,0.18,232,209,126,0.5431034482758621,7,0.05555555555555555,0.6218404461904762,0.37815955380952393,0.05238096319978843,0.32260399825396824,0.17520734387931033,40.64810378,41.04810241682666,80,46
calibration,0.07,0.155,0.18,232,212,127,0.5474137931034483,7,0.05511811023622047,0.6214059062992127,0.3785940937007875,0.053150228815292834,0.323475983464567,0.17707521508620694,41.08144990000001,41.33137084045781,80,47
calibration,0.07,0.16,0.18,232,214,129,0.5560344827586207,8,0.06201550387596899,0.623587677751938,0.37641232224806204,0.054769484137440726,0.31439681837209305,0.17481547228448277,40.557189570000006,41.49192611627014,80,49
calibration,0.07,0.165,0.18,232,214,129,0.5560344827586207,8,0.06201550387596899,0.623587677751938,0.37641232224806204,0.054769484137440726,0.31439681837209305,0.17481547228448277,40.557189570000006,41.49192611627014,80,49
calibration,0.07,0.17,0.18,232,214,129,0.5560344827586207,8,0.06201550387596899,0.623587677751938,0.37641232224806204,0.054769484137440726,0.31439681837209305,0.17481547228448277,40.557189570000006,41.49192611627014,80,49
calibration,0.07,0.175,0.18,232,214,129,0.5560344827586207,8,0.06201550387596899,0.623587677751938,0.37641232224806204,0.054769484137440726,0.31439681837209305,0.17481547228448277,40.557189570000006,41.49192611627014,80,49
calibration,0.07,0.18,0.18,232,214,129,0.5560344827586207,8,0.06201550387596899,0.623587677751938,0.37641232224806204,0.054769484137440726,0.31439681837209305,0.17481547228448277,40.557189570000006,41.49192611627014,80,49
calibration,0.07,0.185,0.18,232,214,129,0.5560344827586207,8,0.06201550387596899,0.623587677751938,0.37641232224806204,0.054769484137440726,0.31439681837209305,0.17481547228448277,40.557189570000006,41.49192611627014,80,49
calibration,0.07,0.19,0.18,232,214,129,0.5560344827586207,8,0.06201550387596899,0.623587677751938,0.37641232224806204,0.054769484137440726,0.31439681837209305,0.17481547228448277,40.557189570000006,41.49192611627014,80,49
calibration,0.07,0.195,0.18,232,214,129,0.5560344827586207,8,0.06201550387596899,0.623587677751938,0.37641232224806204,0.054769484137440726,0.31439681837209305,0.17481547228448277,40.557189570000006,41.49192611627014,80,49
calibration,0.07,0.2,0.18,232,214,129,0.5560344827586207,8,0.06201550387596899,0.623587677751938,0.37641232224806204,0.054769484137440726,0.31439681837209305,0.17481547228448277,40.557189570000006,41.49192611627014,80,49
calibration,0.07,0.205,0.18,232,215,129,0.5560344827586207,8,0.06201550387596899,0.623587677751938,0.37641232224806204,0.054769484137440726,0.31439681837209305,0.17481547228448277,40.557189570000006,41.49192611627014,80,49
calibration,0.07,0.21,0.18,232,216,129,0.5560344827586207,8,0.06201550387596899,0.623587677751938,0.37641232224806204,0.054769484137440726,0.31439681837209305,0.17481547228448277,40.557189570000006,41.49192611627014,80,49
calibration,0.07,0.215,0.18,232,216,129,0.5560344827586207,8,0.06201550387596899,0.623587677751938,0.37641232224806204,0.054769484137440726,0.31439681837209305,0.17481547228448277,40.557189570000006,41.49192611627014,80,49
calibration,0.07,0.22,0.18,232,217,130,0.5603448275862069,9,0.06923076923076923,0.6209771802307693,0.3790228197692308,0.05601048610969385,0.30979205053846154,0.17359037314655174,40.27296657,41.9916033757398,80,50
calibration,0.07,0.225,0.18,232,217,130,0.5603448275862069,9,0.06923076923076923,0.6209771802307693,0.3790228197692308,0.05601048610969385,0.30979205053846154,0.17359037314655174,40.27296657,41.9916033757398,80,50
calibration,0.07,0.23,0.18,232,217,130,0.5603448275862069,9,0.06923076923076923,0.6209771802307693,0.3790228197692308,0.05601048610969385,0.30979205053846154,0.17359037314655174,40.27296657,41.9916033757398,80,50
calibration,0.07,0.235,0.18,232,218,131,0.5646551724137931,9,0.06870229007633588,0.6216935147328243,0.37830648526717553,0.05736233813772134,0.3096041951908397,0.17481961021551723,40.55814957,42.04368327395851,80,51
calibration,0.07,0.24,0.18,232,218,131,0.5646551724137931,9,0.06870229007633588,0.6216935147328243,0.37830648526717553,0.05736233813772134,0.3096041951908397,0.17481961021551723,40.55814957,42.04368327395851,80,51
calibration,0.07,0.245,0.18,232,218,131,0.5646551724137931,9,0.06870229007633588,0.6216935147328243,0.37830648526717553,0.05736233813772134,0.3096041951908397,0.17481961021551723,40.55814957,42.04368327395851,80,51
calibration,0.07,0.25,0.18,232,218,131,0.5646551724137931,9,0.06870229007633588,0.6216935147328243,0.37830648526717553,0.05736233813772134,0.3096041951908397,0.17481961021551723,40.55814957,42.04368327395851,80,51
calibration,0.07,0.255,0.18,232,218,131,0.5646551724137931,9,0.06870229007633588,0.6216935147328243,0.37830648526717553,0.05736233813772134,0.3096041951908397,0.17481961021551723,40.55814957,42.04368327395851,80,51
calibration,0.07,0.26,0.18,232,218,131,0.5646551724137931,9,0.06870229007633588,0.6216935147328243,0.37830648526717553,0.05736233813772134,0.3096041951908397,0.17481961021551723,40.55814957,42.04368327395851,80,51
calibration,0.07,0.265,0.18,232,218,131,0.5646551724137931,9,0.06870229007633588,0.6216935147328243,0.37830648526717553,0.05736233813772134,0.3096041951908397,0.17481961021551723,40.55814957,42.04368327395851,80,51
calibration,0.07,0.27,0.18,232,218,131,0.5646551724137931,9,0.06870229007633588,0.6216935147328243,0.37830648526717553,0.05736233813772134,0.3096041951908397,0.17481961021551723,40.55814957,42.04368327395851,80,51
calibration,0.07,0.275,0.18,232,219,132,0.5689655172413793,10,0.07575757575757576,0.6198993545454545,0.3801006454545454,0.058981885218687885,0.30434306969696967,0.1731607120689655,40.173285199999995,42.3876763511332,80,52
calibration,0.07,0.28,0.18,232,219,132,0.5689655172413793,10,0.07575757575757576,0.6198993545454545,0.3801006454545454,0.058981885218687885,0.30434306969696967,0.1731607120689655,40.173285199999995,42.3876763511332,80,52
calibration,0.07,0.285,0.18,232,219,132,0.5689655172413793,10,0.07575757575757576,0.6198993545454545,0.3801006454545454,0.058981885218687885,0.30434306969696967,0.1731607120689655,40.173285199999995,42.3876763511332,80,52
calibration,0.07,0.29,0.18,232,219,132,0.5689655172413793,10,0.07575757575757576,0.6198993545454545,0.3801006454545454,0.058981885218687885,0.30434306969696967,0.1731607120689655,40.173285199999995,42.3876763511332,80,52
calibration,0.07,0.295,0.18,232,221,134,0.5775862068965517,10,0.07462686567164178,0.6225443138059701,0.3774556861940298,0.06246804517293446,0.302828820522388,0.17490974978448273,40.579061949999996,42.20834389682678,80,54
calibration,0.07,0.3,0.18,232,221,134,0.5775862068965517,10,0.07462686567164178,0.6225443138059701,0.3774556861940298,0.06246804517293446,0.302828820522388,0.17490974978448273,40.579061949999996,42.20834389682678,80,54
calibration,0.075,0.0,0.18,232,132,87,0.375,5,0.05747126436781609,0.6180689832183907,0.3819310167816091,0.040998819269990286,0.32445975241379305,0.12167240715517239,28.227998459999995,29.661101183510844,87,0
calibration,0.075,0.005,0.18,232,133,88,0.3793103448275862,5,0.056818181818181816,0.6186097206818182,0.3813902793181818,0.04057862076961306,0.3245720975,0.12311355422413792,28.562344579999998,29.99142595227405,87,1
calibration,0.075,0.01,0.18,232,135,89,0.38362068965517243,5,0.056179775280898875,0.617890057752809,0.382109942247191,0.040222092695036724,0.3259301669662921,0.12503355543103448,29.00778486,30.42801861014173,87,2
calibration,0.075,0.015,0.18,232,137,90,0.3879310344827586,5,0.05555555555555555,0.6190635501111111,0.3809364498888889,0.03989464047969447,0.3253808943333334,0.1262253469396552,29.284280490000004,30.6937628468275,87,3
calibration,0.075,0.02,0.18,232,138,90,0.3879310344827586,5,0.05555555555555555,0.6190635501111111,0.3809364498888889,0.03989464047969447,0.3253808943333334,0.1262253469396552,29.284280490000004,30.6937628468275,87,3
calibration,0.075,0.025,0.18,232,138,90,0.3879310344827586,5,0.05555555555555555,0.6190635501111111,0.3809364498888889,0.03989464047969447,0.3253808943333334,0.1262253469396552,29.284280490000004,30.6937628468275,87,3
calibration,0.075,0.03,0.18,232,143,93,0.40086206896551724,6,0.06451612903225806,0.6200493841935484,0.3799506158064517,0.039471509410134845,0.3154344867741935,0.1264457209913793,29.335407269999997,31.66455689485746,87,6
calibration,0.075,0.035,0.18,232,144,94,0.4051724137931034,6,0.06382978723404255,0.6195643877659573,0.38043561223404265,0.039377632557190144,0.31660582499999995,0.12827994633620687,29.760947549999997,32.05945008962413,87,7
calibration,0.075,0.04,0.18,232,149,96,0.41379310344827586,6,0.0625,0.6178054327083333,0.3821945672916667,0.03932679804215287,0.3196945672916667,0.13228740715517243,30.69067846,32.91530584795333,87,9
calibration,0.075,0.045,0.18,232,152,97,0.41810344827586204,6,0.061855670103092786,0.6181750645360825,0.38182493546391755,0.039348399497899554,0.31996926536082476,0.13378025318965517,31.03701874,33.220223988703744,87,10
calibration,0.075,0.05,0.18,232,156,98,0.4224137931034483,6,0.061224489795918366,0.6201338875510204,0.37986611244897955,0.03943740503161644,0.31864162265306123,0.13459861646551724,31.226879020000002,33.36201332690159,87,11
calibration,0.075,0.055,0.18,232,157,99,0.4267241379310345,6,0.06060606060606061,0.6181767157575757,0.38182328424242423,0.039565042536894135,0.32121722363636357,0.13707114284482758,31.800505139999995,33.88356592884748,87,12
calibration,0.075,0.06,0.18,232,159,100,0.43103448275862066,7,0.07,0.6161363458,0.3838636542,0.03976455313041237,0.31386365419999995,0.13528605784482758,31.386365419999997,34.40991010695876,87,13
calibration,0.075,0.065,0.18,232,165,105,0.4525862068965517,7,0.06666666666666667,0.6150473641904762,0.3849526358095238,0.040834261896185504,0.3182859691428571,0.14405183948275863,33.42002676,36.13242926090052,87,18
calibration,0.075,0.07,0.18,232,171,108,0.46551724137931033,7,0.06481481481481481,0.6151294025925926,0.3848705974074074,0.0415951132377005,0.3200557825925926,0.148991485,34.56602452,37.07375229032835,87,21
calibration,0.075,0.075,0.18,232,173,108,0.46551724137931033,7,0.06481481481481481,0.6151294025925926,0.3848705974074074,0.0415951132377005,0.3200557825925926,0.148991485,34.56602452,37.07375229032835,87,21
calibration,0.075,0.07881355932203389,0.18,232,179,111,0.47844827586206895,7,0.06306306306306306,0.6138615254054055,0.38613847459459466,0.04256927646495239,0.3230754115315316,0.1545748736206897,35.86137068000001,38.13618099239029,87,24
calibration,0.075,0.08,0.18,232,180,111,0.47844827586206895,7,0.06306306306306306,0.6138615254054055,0.38613847459459466,0.04256927646495239,0.3230754115315316,0.1545748736206897,35.86137068000001,38.13618099239029,87,24
calibration,0.075,0.085,0.18,232,184,112,0.4827586206896552,7,0.0625,0.6130744079464286,0.3869255920535714,0.042920255534930014,0.3244255920535714,0.1566192513362069,36.33566631,38.52859769008784,87,25
calibration,0.075,0.09,0.18,232,187,114,0.49137931034482757,7,0.06140350877192982,0.613123520263158,0.3868764797368421,0.04369215451385532,0.3254729709649123,0.1599306840086207,37.10391869,39.123013075420495,87,27
calibration,0.075,0.095,0.18,232,189,115,0.4956896551724138,7,0.06086956521739131,0.6134853102608697,0.38651468973913045,0.044108890586243794,0.32564512452173916,0.16141891948275863,37.44918932,39.37666690258197,87,28
calibration,0.075,0.1,0.18,232,193,117,0.5043103448275862,7,0.05982905982905983,0.6162043907692307,0.38379560923076933,0.04502346106231048,0.32396654940170944,0.1633796822413793,37.90408628,39.63634133570967,87,30
calibration,0.075,0.105,0.18,232,195,118,0.5086206896551724,7,0.059322033898305086,0.6160279922881357,0.38397200771186446,0.045527991087361955,0.3246499738135594,0.16512369357758624,38.30869691000001,39.93639396169129,87,31
calibration,0.075,0.11,0.18,232,196,119,0.5129310344827587,7,0.058823529411764705,0.6167925637815126,0.3832074362184874,0.04605919534025467,0.3243839068067227,0.16638657288793104,38.60168491,40.12064066450969,87,32
calibration,0.075,0.115,0.18,232,200,122,0.5258620689655172,7,0.05737704918032787,0.6172218377868853,0.3827781622131148,0.04766517128573901,0.3254011130327869,0.17111610254310344,39.69893579,40.88378489313984,87,35
calibration,0.075,0.12,0.18,232,201,122,0.5258620689655172,7,0.05737704918032787,0.6172218377868853,0.3827781622131148,0.04766517128573901,0.3254011130327869,0.17111610254310344,39.69893579,40.88378489313984,87,35
calibration,0.075,0.125,0.18,232,201,122,0.5258620689655172,7,0.05737704918032787,0.6172218377868853,0.3827781622131148,0.04766517128573901,0.3254011130327869,0.17111610254310344,39.69893579,40.88378489313984,87,35
calibration,0.075,0.13,0.18,232,203,123,0.5301724137931034,7,0.056910569105691054,0.6183751015447154,0.3816248984552846,0.04830322404644884,0.32471432934959354,0.1721545797844828,39.939862510000005,40.998565952286796,87,36
calibration,0.075,0.13288135593220338,0.18,232,206,126,0.5431034482758621,7,0.05555555555555555,0.6220893196031746,0.37791068039682546,0.05028383151152766,0.3223551248412699,0.17507217987068968,40.616745730000005,41.280982959547515,87,39
calibration,0.075,0.135,0.18,232,206,126,0.5431034482758621,7,0.05555555555555555,0.6220893196031746,0.37791068039682546,0.05028383151152766,0.3223551248412699,0.17507217987068968,40.616745730000005,41.280982959547515,87,39
calibration,0.075,0.14,0.18,232,206,126,0.5431034482758621,7,0.05555555555555555,0.6220893196031746,0.37791068039682546,0.05028383151152766,0.3223551248412699,0.17507217987068968,40.616745730000005,41.280982959547515,87,39
calibration,0.075,0.145,0.18,232,207,126,0.5431034482758621,7,0.05555555555555555,0.6220893196031746,0.37791068039682546,0.05028383151152766,0.3223551248412699,0.17507217987068968,40.616745730000005,41.280982959547515,87,39
calibration,0.075,0.15,0.18,232,210,129,0.5560344827586207,7,0.05426356589147287,0.6240210527131782,0.3759789472868217,0.052526556177739256,0.32171538139534883,0.17888484568965518,41.5012842,41.725358453071635,87,42
calibration,0.075,0.155,0.18,232,213,130,0.5603448275862069,7,0.05384615384615385,0.6235797667692308,0.3764202332307693,0.053276949563824706,0.3225740793846154,0.18075271689655173,41.934630320000004,42.00862687670279,87,43
calibration,0.075,0.16,0.18,232,215,132,0.5689655172413793,8,0.06060606060606061,0.6256790152272728,0.3743209847727273,0.05485748361730967,0.3137149241666667,0.1784929740948276,41.41036999,42.16918215251513,87,45
calibration,0.075,0.165,0.18,232,215,132,0.5689655172413793,8,0.06060606060606061,0.6256790152272728,0.3743209847727273,0.05485748361730967,0.3137149241666667,0.1784929740948276,41.41036999,42.16918215251513,87,45
calibration,0.075,0.17,0.18,232,215,132,0.5689655172413793,8,0.06060606060606061,0.6256790152272728,0.3743209847727273,0.05485748361730967,0.3137149241666667,0.1784929740948276,41.41036999,42.16918215251513,87,45
calibration,0.075,0.175,0.18,232,215,132,0.5689655172413793,8,0.06060606060606061,0.6256790152272728,0.3743209847727273,0.05485748361730967,0.3137149241666667,0.1784929740948276,41.41036999,42.16918215251513,87,45
calibration,0.075,0.18,0.18,232,215,132,0.5689655172413793,8,0.06060606060606061,0.6256790152272728,0.3743209847727273,0.05485748361730967,0.3137149241666667,0.1784929740948276,41.41036999,42.16918215251513,87,45
calibration,0.075,0.185,0.18,232,215,132,0.5689655172413793,8,0.06060606060606061,0.6256790152272728,0.3743209847727273,0.05485748361730967,0.3137149241666667,0.1784929740948276,41.41036999,42.16918215251513,87,45
calibration,0.075,0.19,0.18,232,215,132,0.5689655172413793,8,0.06060606060606061,0.6256790152272728,0.3743209847727273,0.05485748361730967,0.3137149241666667,0.1784929740948276,41.41036999,42.16918215251513,87,45
calibration,0.075,0.195,0.18,232,215,132,0.5689655172413793,8,0.06060606060606061,0.6256790152272728,0.3743209847727273,0.05485748361730967,0.3137149241666667,0.1784929740948276,41.41036999,42.16918215251513,87,45
calibration,0.075,0.2,0.18,232,215,132,0.5689655172413793,8,0.06060606060606061,0.6256790152272728,0.3743209847727273,0.05485748361730967,0.3137149241666667,0.1784929740948276,41.41036999,42.16918215251513,87,45
calibration,0.075,0.205,0.18,232,216,132,0.5689655172413793,8,0.06060606060606061,0.6256790152272728,0.3743209847727273,0.05485748361730967,0.3137149241666667,0.1784929740948276,41.41036999,42.16918215251513,87,45
calibration,0.075,0.21,0.18,232,217,132,0.5689655172413793,8,0.06060606060606061,0.6256790152272728,0.3743209847727273,0.05485748361730967,0.3137149241666667,0.1784929740948276,41.41036999,42.16918215251513,87,45
calibration,0.075,0.215,0.18,232,217,132,0.5689655172413793,8,0.06060606060606061,0.6256790152272728,0.3743209847727273,0.05485748361730967,0.3137149241666667,0.1784929740948276,41.41036999,42.16918215251513,87,45
calibration,0.075,0.22,0.18,232,218,133,0.5732758620689655,9,0.06766917293233082,0.6231116767669173,0.3768883232330827,0.05606983141364829,0.30921915030075187,0.17726787495689653,41.126146989999995,42.668859411984776,87,46
calibration,0.075,0.225,0.18,232,218,133,0.5732758620689655,9,0.06766917293233082,0.6231116767669173,0.3768883232330827,0.05606983141364829,0.30921915030075187,0.17726787495689653,41.126146989999995,42.668859411984776,87,46
calibration,0.075,0.23,0.18,232,218,133,0.5732758620689655,9,0.06766917293233082,0.6231116767669173,0.3768883232330827,0.05606983141364829,0.30921915030075187,0.17726787495689653,41.126146989999995,42.668859411984776,87,46
calibration,0.075,0.235,0.18,232,219,134,0.5775862068965517,9,0.06716417910447761,0.6237960448507462,0.3762039551492537,0.05739097522236208,0.3090397760447761,0.17849711202586208,41.41132999,42.720939310203484,87,47
calibration,0.075,0.24,0.18,232,219,134,0.5775862068965517,9,0.06716417910447761,0.6237960448507462,0.3762039551492537,0.05739097522236208,0.3090397760447761,0.17849711202586208,41.41132999,42.720939310203484,87,47
calibration,0.075,0.245,0.18,232,219,134,0.5775862068965517,9,0.06716417910447761,0.6237960448507462,0.3762039551492537,0.05739097522236208,0.3090397760447761,0.17849711202586208,41.41132999,42.720939310203484,87,47
calibration,0.075,0.25,0.18,232,219,134,0.5775862068965517,9,0.06716417910447761,0.6237960448507462,0.3762039551492537,0.05739097522236208,0.3090397760447761,0.17849711202586208,41.41132999,42.720939310203484,87,47
calibration,0.075,0.255,0.18,232,219,134,0.5775862068965517,9,0.06716417910447761,0.6237960448507462,0.3762039551492537,0.05739097522236208,0.3090397760447761,0.17849711202586208,41.41132999,42.720939310203484,87,47
calibration,0.075,0.26,0.18,232,219,134,0.5775862068965517,9,0.06716417910447761,0.6237960448507462,0.3762039551492537,0.05739097522236208,0.3090397760447761,0.17849711202586208,41.41132999,42.720939310203484,87,47
calibration,0.075,0.265,0.18,232,219,134,0.5775862068965517,9,0.06716417910447761,0.6237960448507462,0.3762039551492537,0.05739097522236208,0.3090397760447761,0.17849711202586208,41.41132999,42.720939310203484,87,47
calibration,0.075,0.27,0.18,232,219,134,0.5775862068965517,9,0.06716417910447761,0.6237960448507462,0.3762039551492537,0.05739097522236208,0.3090397760447761,0.17849711202586208,41.41132999,42.720939310203484,87,47
calibration,0.075,0.275,0.18,232,220,135,0.5818965517241379,10,0.07407407407407407,0.6220261805925925,0.3779738194074074,0.05897432024164313,0.3038997453333333,0.17683821387931034,41.026465619999996,43.06493238737818,87,48
calibration,0.075,0.28,0.18,232,220,135,0.5818965517241379,10,0.07407407407407407,0.6220261805925925,0.3779738194074074,0.05897432024164313,0.3038997453333333,0.17683821387931034,41.026465619999996,43.06493238737818,87,48
calibration,0.075,0.285,0.18,232,220,135,0.5818965517241379,10,0.07407407407407407,0.6220261805925925,0.3779738194074074,0.05897432024164313,0.3038997453333333,0.17683821387931034,41.026465619999996,43.06493238737818,87,48
calibration,0.075,0.29,0.18,232,220,135,0.5818965517241379,10,0.07407407407407407,0.6220261805925925,0.3779738194074074,0.05897432024164313,0.3038997453333333,0.17683821387931034,41.026465619999996,43.06493238737818,87,48
calibration,0.075,0.295,0.18,232,222,137,0.5905172413793104,10,0.072992700729927,0.6245821724817519,0.37541782751824815,0.0623842513644397,0.3024251267883212,0.17858725159482758,41.43224237,42.88559993307176,87,50
calibration,0.075,0.3,0.18,232,222,137,0.5905172413793104,10,0.072992700729927,0.6245821724817519,0.37541782751824815,0.0623842513644397,0.3024251267883212,0.17858725159482758,41.43224237,42.88559993307176,87,50
calibration,0.07881355932203389,0.0,0.18,232,133,88,0.3793103448275862,5,0.056818181818181816,0.6201413211363637,0.37985867886363633,0.04140444480550862,0.3230404970454545,0.1225326023275862,28.427563739999997,29.78397259711524,88,0
calibration,0.07881355932203389,0.005,0.18,232,134,89,0.38362068965517243,5,0.056179775280898875,0.6206526982022472,0.3793473017977528,0.04098441004630958,0.32316752651685393,0.12397374939655172,28.76190986,30.114297365878446,88,1
calibration,0.07881355932203389,0.01,0.18,232,136,90,0.3879310344827586,5,0.05555555555555555,0.6199183317777778,0.38008166822222217,0.04062733462504302,0.32452611266666664,0.12589375060344826,29.20735014,30.550890023746128,88,2
calibration,0.07881355932203389,0.015,0.18,232,138,91,0.3922413793103448,5,0.054945054945054944,0.6210566398901098,0.3789433601098902,0.04029902757767148,0.3239983051648352,0.12708554211206896,29.483845770000002,30.816634260431893,88,3
calibration,0.07881355932203389,0.02,0.18,232,139,91,0.3922413793103448,5,0.054945054945054944,0.6210566398901098,0.3789433601098902,0.04029902757767148,0.3239983051648352,0.12708554211206896,29.483845770000002,30.816634260431893,88,3
calibration,0.07881355932203389,0.025,0.18,232,139,91,0.3922413793103448,5,0.054945054945054944,0.6210566398901098,0.3789433601098902,0.04029902757767148,0.3239983051648352,0.12708554211206896,29.483845770000002,30.816634260431893,88,3
calibration,0.07881355932203389,0.03,0.18,232,144,94,0.4051724137931034,6,0.06382978723404255,0.6219683771276595,0.3780316228723405,0.03986749193125684,0.31420183563829784,0.12730591616379308,29.534972549999996,31.787428308461855,88,6
calibration,0.07881355932203389,0.035,0.18,232,145,95,0.40948275862068967,6,0.06315789473684211,0.6214682859999998,0.37853171400000013,0.039770435018647125,0.31537381926315783,0.12914014150862066,29.960512829999995,32.18232150322852,88,7
calibration,0.07881355932203389,0.04,0.18,232,150,97,0.41810344827586204,6,0.061855670103092786,0.6196882088659794,0.3803117911340206,0.03971202555095133,0.3184561210309278,0.13314760232758618,30.890243739999995,33.03817726155772,88,9
calibration,0.07881355932203389,0.045,0.18,232,153,98,0.4224137931034483,6,0.061224489795918366,0.6200348569387755,0.3799651430612244,0.039729475690733256,0.3187406532653061,0.13464044836206895,31.23658402,33.343095402308144,88,10
calibration,0.07881355932203389,0.05,0.18,232,157,99,0.4267241379310345,6,0.06060606060606061,0.621955108080808,0.378044891919192,0.039813732924181965,0.3174388313131313,0.13545881163793103,31.426444299999996,33.48488474050599,88,11
calibration,0.07881355932203389,0.055,0.18,232,158,100,0.43103448275862066,6,0.06,0.6199992958,0.3800007042,0.03993633077548122,0.3200007042,0.1379313380172414,32.00007042,34.006437342451875,88,12
calibration,0.07881355932203389,0.06,0.18,232,160,101,0.4353448275862069,7,0.06930693069306931,0.6179610821782178,0.38203891782178223,0.04013018989541426,0.31273198712871286,0.13614625301724137,31.5859307,34.53278152056316,88,13
calibration,0.07881355932203389,0.065,0.18,232,166,106,0.45689655172413796,7,0.0660377358490566,0.616796301509434,0.38320369849056607,0.04117256005184039,0.3171659626415094,0.1449120346551724,33.61959204,36.25530067450492,88,18
calibration,0.07881355932203389,0.07,0.18,232,172,109,0.4698275862068966,7,0.06422018348623854,0.6168294513761468,0.3831705486238532,0.04191712014740603,0.3189503651376147,0.1498516801724138,34.7655898,37.196623703932744,88,21
calibration,0.07881355932203389,0.075,0.18,232,174,109,0.4698275862068966,7,0.06422018348623854,0.6168294513761468,0.3831705486238532,0.04191712014740603,0.3189503651376147,0.1498516801724138,34.7655898,37.196623703932744,88,21
