sample,floor_label,polymarket_price_floor,profit_margin,profit_margin_cents,contracts,model_signal_contracts,trades,trade_rate,divergences,divergence_rate,mean_polymarket_price,mean_all_in_cost,mean_fee_adjusted_edge,mean_profit_per_trade,mean_profit_per_contract,total_profit,total_model_expected_profit,bootstrap_expected_total_profit,bootstrap_total_profit_ci_low,bootstrap_total_profit_ci_high,bootstrap_expected_trades,bootstrap_trades_ci_low,bootstrap_trades_ci_high
test,25c,0.25,0.31,31,232,203,125,0.5387931034482759,3,0.024,0.5151999999999999,0.5434638725600001,0.45653612744,0.43253612744,0.23304748245689655,54.06701593,51.19821221411522,54.069776384419995,46.359168463749995,61.053178536749996,125.302,109.0,141.0
test,25c,0.25,0.32,32,232,203,123,0.5301724137931034,3,0.024390243902439025,0.5139837398373984,0.5388191905691057,0.4611808094308943,0.43679056552845535,0.2315743084482759,53.725239560000006,50.968202357142594,53.65333158080001,46.150158945499996,62.486138864249995,123.768,109.0,138.52499999999998
test,25c,0.25,0.33,33,232,203,121,0.521551724137931,3,0.024793388429752067,0.5105785123966943,0.5347530060330579,0.46524699396694214,0.44045360553719004,0.2297193373706896,53.29488626999999,50.63588933242795,53.30983132764,45.789490244,61.07894007624999,120.924,106.475,137.0
test,25c,0.25,0.34,34,232,203,120,0.5172413793103449,3,0.025,0.509,0.5315637825,0.4684362174999999,0.4434362174999999,0.22936356077586204,53.21234609999999,50.59980162273273,53.25088158577999,45.461274664499996,60.787009544499995,119.512,104.475,135.0
test,25c,0.25,0.35,35,232,203,117,0.5043103448275862,3,0.02564102564102564,0.5038461538461538,0.5259388055555556,0.47406119444444444,0.4484201688034188,0.22614292995689655,52.46515975,50.06838296742545,52.529560419759996,45.29425823075,60.075710353249995,116.886,101.475,131.0
test,25c,0.25,0.36,36,232,203,112,0.4827586206896552,3,0.026785714285714284,0.49821428571428567,0.5206582961607144,0.47934170383928565,0.4525559895535714,0.21847530530172413,50.68627083,48.46382791173865,50.66011687992,42.96934369725,58.771464469499996,111.788,97.0,127.52499999999998
test,25c,0.25,0.37,37,232,203,110,0.47413793103448276,3,0.02727272727272727,0.4946363636363636,0.5174708222727273,0.4825291777272727,0.45525645045454544,0.21585435150862067,50.07820955,48.00172843003173,50.142871258839996,42.5571831145,58.0691329055,110.096,95.0,125.52499999999998
test,25c,0.25,0.38,38,232,203,109,0.4698275862068966,3,0.027522935779816515,0.4935779816513761,0.516289150091743,0.4837108499082569,0.45618791412844034,0.21432966655172414,49.72448264,47.710212838013305,49.81381991282,43.1392480085,56.6326843055,108.832,94.0,123.52499999999998
test,25c,0.25,0.39,39,232,203,109,0.4698275862068966,3,0.027522935779816515,0.49330275229357795,0.5152707876146789,0.4847292123853211,0.45720627660550456,0.2148081213362069,49.83548415,47.821214348013314,49.763807740999994,41.80723107425,57.749217656,108.678,94.0,122.0
test,25c,0.25,0.4,40,232,203,103,0.44396551724137934,2,0.019417475728155338,0.4874757281553398,0.5097275086407766,0.4902724913592233,0.4708550156310679,0.2090433905603448,48.498066609999995,45.92865366604223,48.318587282959996,40.36084932,55.730929446,103.26,89.0,118.52499999999998
test,25c,0.25,0.41,41,232,203,103,0.44396551724137934,2,0.019417475728155338,0.4874757281553398,0.509427678446602,0.4905723215533981,0.4711548458252427,0.2091765048275862,48.52894912,45.95953617604222,48.32590349006,40.38659238974999,56.268664822249995,103.438,88.0,118.0
test,25c,0.25,0.42,42,232,203,99,0.4267241379310345,2,0.020202020202020204,0.48505050505050507,0.5052055616161616,0.49479443838383846,0.47459241818181813,0.20252004051724135,46.984649399999995,44.61260952170479,47.05941238686,39.6326823355,54.49625681774998,99.444,84.0,114.0
test,25c,0.25,0.43,43,232,203,95,0.40948275862068967,2,0.021052631578947368,0.4818947368421052,0.5021439135789474,0.4978560864210526,0.47680345484210523,0.19524279400862068,45.29632821,43.13892316971252,45.18677996642,38.15101567874999,52.05312380774999,95.014,81.0,110.0
test,25c,0.25,0.44,44,232,203,87,0.375,2,0.022988505747126436,0.475632183908046,0.49596712977011487,0.5040328702298852,0.4810443644827586,0.1803916366810345,41.85085971,40.02916531078633,42.02211951114,34.75641033925,49.716627196249995,87.084,74.0,102.0
test,25c,0.25,0.45,45,232,203,82,0.35344827586206895,2,0.024390243902439025,0.47060975609756095,0.49119204060975613,0.5088079593902438,0.4844177154878048,0.1712166063362069,39.722252669999996,38.09392481401767,39.62265421942,32.15375874825,47.75207523125,82.104,68.0,96.0
test,25c,0.25,0.46,46,232,203,76,0.3275862068965517,2,0.02631578947368421,0.4657894736842104,0.48604593210526315,0.5139540678947369,0.48763827842105256,0.15974357396551722,37.060509159999995,35.62323550662004,36.79717463646,29.22967905225,43.973239846,76.016,62.0,90.0
test,25c,0.25,0.47,47,232,203,72,0.3103448275862069,2,0.027777777777777776,0.46249999999999997,0.48213487597222227,0.5178651240277777,0.49008734624999994,0.1520960729741379,35.28628893,34.027466091249835,35.2362463516,28.27513113625,42.670652047000004,72.546,59.0,86.0
test,25c,0.25,0.48,48,232,203,59,0.2543103448275862,1,0.01694915254237288,0.4496610169491525,0.4697803888135593,0.5302196111864407,0.5132704586440678,0.13052998732758622,30.28295706,28.430504372901893,30.539469269519998,23.94698642075,37.79544727674999,58.892,46.0,72.0
test,25c,0.25,0.49,49,232,203,44,0.1896551724137931,1,0.022727272727272728,0.43249999999999994,0.45378476090909087,0.5462152390909091,0.5234879663636364,0.09928220051724139,23.03347052,21.727668058983348,23.1372720339,16.52563866225,29.814857917999998,44.18,31.475,57.0
test,25c,0.25,0.5,50,232,203,35,0.15086206896551724,1,0.02857142857142857,0.4191428571428572,0.4393151794285714,0.5606848205714284,0.532113392,0.08027572724137931,18.62396872,17.737709753077723,18.597616700619998,13.216491200750001,24.69892372075,35.074,26.0,45.0
test,25c,0.25,0.51,51,232,203,33,0.14224137931034483,1,0.030303030303030304,0.41545454545454547,0.43554238515151517,0.5644576148484848,0.5341545845454545,0.07597888487068966,17.62710129,16.759173839176206,17.552170122099998,11.94487957625,24.35094428175,33.034,23.0,44.0
test,25c,0.25,0.52,52,232,203,31,0.1336206896551724,1,0.03225806451612903,0.41193548387096784,0.4317914025806451,0.5682085974193548,0.5359505329032258,0.0716140798275862,16.61446652,15.786512199748216,16.81150544112,11.59926914275,22.380609018999998,30.832,22.0,41.0
test,25c,0.25,0.53,53,232,203,24,0.10344827586206896,1,0.041666666666666664,0.39041666666666663,0.4105124420833333,0.5894875579166666,0.5478208912499999,0.056671126681034474,13.147701389999998,12.7854446567307,12.911619897879998,8.22670168625,18.383195312999998,23.794,15.0,33.0
test,25c,0.25,0.54,54,232,203,22,0.09482758620689655,1,0.045454545454545456,0.38499999999999995,0.40545732727272726,0.5945426727272728,0.5490881272727273,0.05206870172413793,12.0799388,11.90417283958583,12.119005879159998,7.0664507814999995,17.574612575999993,21.95,14.0,30.0
test,25c,0.25,0.55,55,232,203,20,0.08620689655172414,1,0.05,0.3795,0.3981560665,0.6018439335000001,0.5518439335,0.04757275288793104,11.03687867,10.896023745330403,10.9719184069,5.500616794,15.760282285999997,19.916,12.0,28.0
test,25c,0.25,0.56,56,232,203,18,0.07758620689655173,1,0.05555555555555555,0.37388888888888894,0.39254313166666666,0.6074568683333335,0.5519013127777778,0.04281992943965517,9.93422363,9.890041919082101,9.884224260859998,5.580035161500001,14.55035603425,17.88,11.0,27.0
test,25c,0.25,0.57,57,232,203,15,0.06465517241379311,1,0.06666666666666667,0.3646666666666666,0.38433045266666677,0.6156695473333332,0.5490028806666667,0.03549587590517242,8.23504321,8.394063358643075,8.23779157686,4.205723381,12.6117811405,14.98,8.0,23.0
test,25c,0.25,0.58,58,232,203,10,0.04310344827586207,1,0.1,0.337,0.35877316,0.6412268399999999,0.54122684,0.023328743103448277,5.4122684,5.760459313041009,5.491572885080001,2.1134846185000002,9.397321997499999,9.78,4.0,16.0
test,25c,0.25,0.59,59,232,203,10,0.04310344827586207,1,0.1,0.337,0.35877316,0.6412268399999999,0.54122684,0.023328743103448277,5.4122684,5.760459313041009,5.436916945819999,1.76640299225,9.56239677725,9.91,4.0,17.0
test,25c,0.25,0.6,60,232,203,10,0.04310344827586207,1,0.1,0.337,0.358559384,0.6414406159999999,0.541440616,0.0233379575862069,5.41440616,5.762597073041009,5.4049000055,1.977678056,9.6090683255,10.15,4.475000000000001,17.524999999999977
test,25c,0.25,0.61,61,232,203,8,0.034482758620689655,1,0.125,0.32625,0.3491846675,0.6508153324999999,0.5258153325,0.018131563189655173,4.20652266,4.608882287663739,4.27832781884,1.4357427425,7.972460017999997,8.166,3.0,13.524999999999977
test,25c,0.25,0.62,62,232,203,5,0.021551724137931036,1,0.2,0.304,0.3282008800000001,0.67179912,0.47179912,0.01016808448275862,2.3589956,3.11417241098461,2.41318462408,-0.08016441299999984,5.136708022749998,5.018,1.0,10.0
test,25c,0.25,0.63,63,232,203,4,0.017241379310344827,1,0.25,0.29500000000000004,0.31389807000000003,0.68610193,0.43610192999999997,0.007518998793103448,1.7444077199999999,2.6032014014605105,1.7331209979599997,-0.20949804,4.3831856182499935,3.97,1.0,8.0
test,25c,0.25,0.64,64,232,203,3,0.01293103448275862,1,0.3333333333333333,0.27666666666666667,0.29628967666666667,0.7037103233333332,0.37037698999999996,0.0047893576293103444,1.1111309699999998,1.9841251039101677,1.1307638357,-0.56184986,3.4685425539999994,3.058,0.0,7.0
test,25c,0.25,0.65,65,232,203,3,0.01293103448275862,1,0.3333333333333333,0.27666666666666667,0.29628967666666667,0.7037103233333332,0.37037698999999996,0.0047893576293103444,1.1111309699999998,1.9841251039101677,1.1379870778599999,-0.56184986,3.4741924699999998,3.03,0.0,7.0
test,25c,0.25,0.66,66,232,203,3,0.01293103448275862,1,0.3333333333333333,0.27666666666666667,0.29628967666666667,0.7037103233333332,0.37037698999999996,0.0047893576293103444,1.1111309699999998,1.9841251039101677,1.06041022626,-0.56184986,2.9304818139999993,2.952,0.0,6.0
test,25c,0.25,0.67,67,232,203,3,0.01293103448275862,1,0.3333333333333333,0.27666666666666667,0.29628967666666667,0.7037103233333332,0.37037698999999996,0.0047893576293103444,1.1111309699999998,1.9841251039101677,1.1684591355399998,-0.56184986,3.4860870299999998,2.954,0.0,6.524999999999977
test,25c,0.25,0.68,68,232,203,3,0.01293103448275862,1,0.3333333333333333,0.27666666666666667,0.29628967666666667,0.7037103233333332,0.37037698999999996,0.0047893576293103444,1.1111309699999998,1.9841251039101677,1.0572187851,-0.56184986,3.1995121839999996,2.932,0.0,6.0
test,25c,0.25,0.69,69,232,203,3,0.01293103448275862,1,0.3333333333333333,0.27666666666666667,0.29628967666666667,0.7037103233333332,0.37037698999999996,0.0047893576293103444,1.1111309699999998,1.9841251039101677,1.0318920510399998,-0.56184986,3.1995121839999996,2.966,0.0,7.0
test,25c,0.25,0.7,70,232,203,2,0.008620689655172414,1,0.5,0.27,0.28947485000000006,0.7105251499999999,0.21052514999999997,0.0018148719827586204,0.42105029999999993,1.3034381079153263,0.3396157797999999,-0.84277479,2.10592569,1.988,0.0,5.0
test,25c,0.25,0.71,71,232,203,1,0.004310344827586207,1,1.0,0.27,0.28092493,0.7190750699999999,-0.28092493,-0.0012108833189655172,-0.28092493,0.6592100219355912,-0.31126482244,-0.9902603782499997,0.0,1.056,0.0,3.0
test,25c,0.25,0.72,72,232,203,0,0.0,0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,25c,0.25,0.73,73,232,203,0,0.0,0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,25c,0.25,0.74,74,232,203,0,0.0,0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,25c,0.25,0.75,75,232,203,0,0.0,0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,25c,0.25,0.76,76,232,203,0,0.0,0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,25c,0.25,0.77,77,232,203,0,0.0,0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,25c,0.25,0.78,78,232,203,0,0.0,0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,25c,0.25,0.79,79,232,203,0,0.0,0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,25c,0.25,0.8,80,232,203,0,0.0,0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,25c,0.25,0.81,81,232,203,0,0.0,0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,25c,0.25,0.82,82,232,203,0,0.0,0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,25c,0.25,0.83,83,232,203,0,0.0,0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,25c,0.25,0.84,84,232,203,0,0.0,0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,25c,0.25,0.85,85,232,203,0,0.0,0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,25c,0.25,0.86,86,232,203,0,0.0,0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,25c,0.25,0.87,87,232,203,0,0.0,0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,25c,0.25,0.88,88,232,203,0,0.0,0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,25c,0.25,0.89,89,232,203,0,0.0,0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,25c,0.25,0.9,90,232,203,0,0.0,0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,25c,0.25,0.91,91,232,203,0,0.0,0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,25c,0.25,0.92,92,232,203,0,0.0,0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,25c,0.25,0.93,93,232,203,0,0.0,0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,25c,0.25,0.94,94,232,203,0,0.0,0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,25c,0.25,0.95,95,232,203,0,0.0,0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,25c,0.25,0.96,96,232,203,0,0.0,0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,25c,0.25,0.97,97,232,203,0,0.0,0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,25c,0.25,0.98,98,232,203,0,0.0,0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,25c,0.25,0.99,99,232,203,0,0.0,0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,33c,0.33,0.0,0,232,203,201,0.8663793103448276,4,0.01990049751243781,0.8132786069651741,0.8408769479104478,0.15912305208955224,0.1392225545771144,0.1206195408189655,27.983733469999997,22.552196692525715,28.014040242820002,21.2007313495,34.965628005499994,200.84,190.0,210.0
test,33c,0.33,0.01,1,232,203,200,0.8620689655172413,4,0.02,0.779465,0.8068290612499999,0.19317093875000002,0.17317093874999998,0.14928529202586205,34.634187749999995,29.21227885555876,34.40072856468,27.522289671000003,41.819503828500004,200.08,189.0,209.52499999999998
test,33c,0.33,0.02,2,232,203,199,0.8577586206896551,4,0.020100502512562814,0.7263015075376884,0.7566776155778895,0.24332238442211054,0.22322188190954773,0.19147049353448276,44.4211545,39.04209103780629,44.45624564934,37.00571005125,51.53719472875,199.182,189.0,209.0
test,33c,0.33,0.03,3,232,203,191,0.8232758620689655,4,0.020942408376963352,0.7011047120418848,0.731213494973822,0.26878650502617807,0.24784409664921464,0.2040440623275862,47.33822246,42.289761464783105,47.110375328800004,39.241585912249995,54.296312243749995,191.11,180.475,201.0
test,33c,0.33,0.04,4,232,203,189,0.8146551724137931,4,0.021164021164021163,0.6869417989417991,0.7163540387301587,0.2836459612698413,0.26248194010582016,0.21383227017241382,49.609086680000004,44.62452499512118,49.52575598191999,41.932402867499995,56.06388656825,188.776,175.475,200.0
test,33c,0.33,0.05,5,232,203,183,0.7887931034482759,4,0.02185792349726776,0.6585355191256831,0.6888731043169399,0.3111268956830601,0.28926897218579234,0.22817337030172413,52.93622191,48.2795201408607,52.922318030780005,45.1751392395,60.5873243195,183.394,170.0,195.0
test,33c,0.33,0.06,6,232,203,180,0.7758620689655172,4,0.022222222222222223,0.6505055555555556,0.6830670929444446,0.31693290705555555,0.29471068483333335,0.22865484168103448,53.04792327,48.48430908066576,52.86349045822,44.80744144575,60.666392070499995,180.292,167.475,191.0
test,33c,0.33,0.07,7,232,203,177,0.7629310344827587,4,0.022598870056497175,0.6376892655367231,0.6713912775141243,0.3286087224858757,0.3060098524293785,0.23346441327586206,54.16374388,49.82595201865929,54.04995704236,45.426596930749994,60.81857156025,177.426,165.0,189.0
test,33c,0.33,0.08,8,232,203,176,0.7586206896551724,4,0.022727272727272728,0.6322215909090909,0.6644357939204546,0.3355642060795454,0.3128369333522727,0.23732457012931032,55.059300269999994,50.78178203694371,55.265628311099995,47.534706736,62.00525885525,176.204,163.0,189.0
test,33c,0.33,0.09,9,232,203,175,0.7543103448275862,4,0.022857142857142857,0.6249199999999999,0.6566254116571428,0.3433745883428572,0.32051744548571426,0.24176962482758618,56.09055296,51.879917586752576,56.10582902148,48.58635701199999,63.75046810825,175.362,163.0,187.52499999999998
test,33c,0.33,0.1,10,232,203,174,0.75,4,0.022988505747126436,0.615574712643678,0.6485145587356322,0.35148544126436787,0.32849693551724135,0.246372701637931,57.15846678,53.01897030437916,57.17663685304,48.95640524025,64.01769704225,174.08,161.0,186.52499999999998
test,33c,0.33,0.11,11,232,203,174,0.75,4,0.022988505747126436,0.6133333333333333,0.6466048949425287,0.3533951050574713,0.33040659931034483,0.2478049494827586,57.49074828,53.35125180437916,57.73356399852,50.279791550750005,65.248254959,174.114,162.0,187.0
test,33c,0.33,0.12,12,232,203,174,0.75,4,0.022988505747126436,0.6112643678160918,0.6431927495402299,0.3568072504597701,0.33381874471264367,0.25036405853448274,58.084461579999996,53.944965104379165,57.9213771993,50.5554772995,65.9965258835,174.016,160.0,187.0
test,33c,0.33,0.13,13,232,203,172,0.7413793103448276,4,0.023255813953488372,0.6058720930232558,0.6366598543023256,0.36334014569767453,0.340084331744186,0.25213148732758617,58.494505059999995,54.456657245597995,58.47162247878,51.25946766825,65.59560003175001,172.588,159.0,185.0
test,33c,0.33,0.14,14,232,203,169,0.728448275862069,4,0.023668639053254437,0.5973372781065089,0.6293505830177515,0.3706494169822485,0.34698077792899407,0.2527575494396551,58.63975146999999,54.69426725228125,58.566487333960005,51.46244436975,65.288413897,168.87,155.0,182.52499999999998
test,33c,0.33,0.15,15,232,203,167,0.7198275862068966,4,0.023952095808383235,0.5959880239520958,0.6234645886227546,0.37653541137724555,0.35258331556886224,0.2537991969827586,58.881413699999996,55.02876685478681,58.98529341804,50.74598510949999,65.66618127049999,167.132,154.0,180.0
test,33c,0.33,0.16,16,232,203,163,0.7025862068965517,4,0.024539877300613498,0.5868098159509203,0.6146743043558283,0.3853256956441718,0.3607858183435583,0.253483139612069,58.80808839,55.11977366385354,58.8373597858,50.75116353075,66.18182526675,163.09,149.0,176.52499999999998
test,33c,0.33,0.17,17,232,203,161,0.6939655172413793,4,0.024844720496894408,0.5834161490683231,0.6109638177639752,0.3890361822360248,0.3641914617391304,0.25273631612068964,58.63482534,55.03042735688372,58.50471156366001,51.385877065500004,66.1658839315,161.564,148.0,176.0
test,33c,0.33,0.18,18,232,203,158,0.6810344827586207,4,0.02531645569620253,0.5780379746835443,0.6066353628481013,0.39336463715189873,0.3680481814556961,0.250653502887931,58.15161266999999,54.69294159632143,57.958526672480005,49.851647906,64.89947884749999,157.25,142.475,170.0
test,33c,0.33,0.19,19,232,203,152,0.6551724137931034,4,0.02631578947368421,0.5681578947368421,0.5971921842763157,0.4028078157236842,0.37649202625,0.24666718961206896,57.22678799,54.02045293220354,57.492535138339996,50.50633262875,64.30527815425,151.256,137.0,166.52499999999998
test,33c,0.33,0.2,20,232,203,150,0.646551724137931,4,0.02666666666666667,0.5649333333333333,0.5937352282666666,0.4062647717333333,0.37959810506666664,0.24542980931034483,56.93971576,53.81535114016961,56.86512965004,48.9617560935,63.3255657395,149.932,136.0,163.52499999999998
test,33c,0.33,0.21,21,232,203,148,0.6379310344827587,4,0.02702702702702703,0.5593918918918919,0.5893854943918918,0.4106145056081081,0.38358747858108105,0.24470235702586207,56.77094683,53.70624283327942,57.106113675340005,49.3612216655,64.36124645899999,147.722,132.0,163.0
test,33c,0.33,0.22,22,232,203,146,0.6293103448275862,4,0.0273972602739726,0.5556849315068493,0.5858465190410959,0.41415348095890414,0.38675622068493154,0.2433896906034483,56.466408220000005,53.55863066084717,56.6812003778,49.67801547725,63.93542361274999,145.62,131.475,160.0
test,33c,0.33,0.23,23,232,203,142,0.6120689655172413,4,0.028169014084507043,0.5495774647887324,0.5793386850704226,0.4206613149295775,0.3924923008450704,0.24023235655172415,55.73390672,52.97796488951202,55.3800378487,47.39251586175,63.3748007835,142.018,127.0,154.52499999999998
test,33c,0.33,0.24,24,232,203,140,0.603448275862069,3,0.02142857142857143,0.547,0.5763236535714285,0.42367634642857144,0.40224777500000003,0.24273572629310347,56.3146885,52.67863619433288,56.27129527394,48.9547272855,63.8575466495,140.016,125.0,154.0
test,33c,0.33,0.25,25,232,203,137,0.5905172413793104,3,0.021897810218978103,0.5433576642335767,0.571813731459854,0.428186268540146,0.40628845832116783,0.23992033961206893,55.661518789999995,52.19546588795019,55.7288470262,48.96546875475,62.1005088765,137.358,122.0,151.0
test,33c,0.33,0.26,26,232,203,136,0.5862068965517241,3,0.022058823529411766,0.5384558823529411,0.5671519138235295,0.43284808617647064,0.41078926264705884,0.24080749879310345,55.867339720000004,52.506974693039574,55.8139735127,48.373302926250005,63.8091501255,136.334,123.0,149.52499999999998
test,33c,0.33,0.27,27,232,203,134,0.5775862068965517,3,0.022388059701492536,0.5355223880597015,0.5640362952985074,0.4359637047014925,0.41357564499999994,0.2388755880603448,55.419136429999995,52.07386110660299,55.3608989427,48.09986664725,62.79352601474999,133.684,119.475,149.52499999999998
test,33c,0.33,0.28,28,232,203,131,0.5646551724137931,3,0.022900763358778626,0.5298473282442748,0.5586592441221375,0.44134075587786264,0.4184399925190839,0.23627430612068961,54.81563901999999,51.604518436338395,54.83457511726,47.36234238725,61.735345961,131.2,115.0,145.0
test,33c,0.33,0.29,29,232,203,128,0.5517241379310345,3,0.0234375,0.524609375,0.5538575532031251,0.446142446796875,0.422704946796875,0.23321652237068966,54.10623319,51.02346923959139,53.99282792978,46.60574383875,61.33869855149999,128.45,114.0,143.52499999999998
test,33c,0.33,0.3,30,232,203,126,0.5431034482758621,2,0.015873015873015872,0.5238095238095238,0.5514886498412698,0.4485113501587301,0.43263833428571424,0.23496737120689654,54.51243012,50.55724768283507,54.67104655416,47.60097371925,61.85022595199999,125.538,110.0,140.0
test,33c,0.33,0.31,31,232,203,123,0.5301724137931034,2,0.016260162601626018,0.5196747967479675,0.5474089008943088,0.452591099105691,0.436330936504065,0.23133062581896552,53.66870519,49.869160196184794,53.725872346820005,46.89298502675,61.74633742249999,123.44,109.0,137.0
test,33c,0.33,0.32,32,232,203,121,0.521551724137931,2,0.01652892561983471,0.5178512396694215,0.5428422824793389,0.45715771752066114,0.4406287919008265,0.22981070612068966,53.31608382,49.62830533921216,53.56812415346,45.675871694,61.19908581025,120.518,105.0,135.52499999999998
test,33c,0.33,0.33,33,232,203,119,0.5129310344827587,2,0.01680672268907563,0.514453781512605,0.538775373697479,0.46122462630252103,0.4444179036134453,0.2279557350431034,52.88573052999999,49.29599231449752,52.92528683688,45.55961743025,60.051453379250006,119.066,107.0,134.0
test,33c,0.33,0.34,34,232,203,118,0.5086206896551724,2,0.01694915254237288,0.5128813559322034,0.5355661833898305,0.46443381661016947,0.4474846640677966,0.22759995844827585,52.803190359999995,49.259904604802294,52.918057666159996,45.644302449499996,60.947355082499996,117.544,102.0,132.52499999999998
test,33c,0.33,0.35,35,232,203,115,0.4956896551724138,2,0.017391304347826087,0.5077391304347827,0.5299477912173913,0.47005220878260867,0.4526609044347826,0.22437932762931032,52.056004009999995,48.72848594949502,52.12839365871999,44.896496221499994,59.646634180999996,114.498,98.475,128.52499999999998
test,33c,0.33,0.36,36,232,203,110,0.47413793103448276,2,0.01818181818181818,0.5021818181818182,0.5247534991818182,0.47524650081818176,0.4570646826363636,0.21671170297413792,50.277115089999995,47.123930893808215,50.110258977040004,42.022204740999996,58.45711811075,110.134,95.0,124.0
test,33c,0.33,0.37,37,232,203,108,0.46551724137931033,2,0.018518518518518517,0.4986111111111111,0.5215828350925926,0.47841716490740743,0.45989864638888883,0.21409074918103446,49.669053809999994,46.6618314121013,49.68554615898,41.89829190275,56.8643768325,107.4,94.0,121.0
test,33c,0.33,0.38,38,232,203,107,0.46120689655172414,2,0.018691588785046728,0.49757009345794395,0.5204175056074766,0.4795824943925234,0.4608909056074766,0.2125660642241379,49.315326899999995,46.37031582008288,49.241701068119994,41.78637753225,55.91963708275,106.29,91.0,122.0
test,33c,0.33,0.39,39,232,203,107,0.46120689655172414,2,0.018691588785046728,0.49728971962616825,0.519380108317757,0.48061989168224295,0.4619283028971962,0.21304451900862068,49.426328409999996,46.481317330082874,49.572198528200005,41.70761228075,56.62701230049999,106.814,92.0,122.0
test,33c,0.33,0.4,40,232,203,101,0.4353448275862069,1,0.009900990099009901,0.49158415841584163,0.5139711795049505,0.4860288204950496,0.4761278303960396,0.2072797882327586,48.08891087,44.5887566481118,48.283116767660005,41.3459095665,55.267083404,100.474,87.0,115.0
test,33c,0.33,0.41,41,232,203,101,0.4353448275862069,1,0.009900990099009901,0.49158415841584163,0.5136654120792079,0.48633458792079204,0.47643359782178224,0.20741290250000002,48.119793380000004,44.619639158111795,48.427992841380004,41.51251297825,55.457427898999995,100.624,85.475,115.52499999999998
test,33c,0.33,0.42,42,232,203,97,0.41810344827586204,1,0.010309278350515464,0.4892783505154639,0.5095309931958762,0.4904690068041237,0.48015972845360816,0.20075643818965513,46.57549365999999,43.27271250377436,46.55845347438,39.710973574,53.35043620649999,96.906,84.0,111.0
test,33c,0.33,0.43,43,232,203,93,0.40086206896551724,1,0.010752688172043012,0.48623655913978503,0.5065895433333334,0.4934104566666667,0.4826577684946236,0.19347919168103447,44.887172469999996,41.79902615178209,44.966993078,37.867458860999996,52.42392182974999,93.124,79.0,108.0
test,33c,0.33,0.44,44,232,203,85,0.36637931034482757,1,0.011764705882352941,0.48023529411764704,0.5006858356470587,0.49931416435294124,0.4875494584705882,0.17862803435344826,41.44170397,38.6892682928559,41.22846021232,33.8648409215,49.09666898924999,84.294,68.475,99.0
test,33c,0.33,0.45,45,232,203,80,0.3448275862068966,1,0.0125,0.475375,0.496086288375,0.503913711625,0.491413711625,0.16945300400862068,39.31309693,36.75402779608723,39.371112923140004,32.43537800475,47.073420262,80.086,67.0,94.0
test,33c,0.33,0.46,46,232,203,74,0.31896551724137934,1,0.013513513513513514,0.47081081081081083,0.4911979267567568,0.5088020732432432,0.49528855972972974,0.15797997163793104,36.65135342,34.283338488689616,36.884449695339995,30.72187019825,43.93788339949999,73.898,60.0,87.0
