price_col,low,high,spot_mode,min_favorable_distance,max_abs_distance,trades,contracts,total_opportunities,skipped_opportunities,total_contracts,successes,failures,success_rate,avg_price,gross_profit,fees,net_profit,net_per_contract,net_per_total_contract,roi_on_cost
mid_p,0.5,0.575,agrees,50.0,150.0,4,8.0,157,153,314.0,4,0,1.0,0.5549999999999999,3.56,0.13784400000000002,3.422156,0.4277695,0.010898585987261147,0.7707558558558559
mid_p,0.5,0.575,agrees,50.0,200.0,5,10.0,157,152,314.0,5,0,1.0,0.548,4.52,0.172788,4.347212,0.4347212,0.013844624203821656,0.7932868613138685
mid_p,0.5,0.575,agrees,75.0,,3,6.0,157,154,314.0,3,0,1.0,0.53,2.82,0.104426,2.715574,0.4525956666666667,0.008648324840764332,0.8539540880503145
mid_p,0.5,0.575,agrees,75.0,100.0,1,2.0,157,156,314.0,1,0,1.0,0.56,0.8799999999999999,0.034496,0.8455039999999999,0.42275199999999996,0.0026926878980891716,0.7549142857142855
mid_p,0.5,0.575,agrees,75.0,150.0,1,2.0,157,156,314.0,1,0,1.0,0.56,0.8799999999999999,0.034496,0.8455039999999999,0.42275199999999996,0.0026926878980891716,0.7549142857142855
mid_p,0.5,0.575,agrees,75.0,200.0,2,4.0,157,155,314.0,2,0,1.0,0.54,1.8399999999999999,0.06944,1.77056,0.44264,0.005638726114649681,0.8197037037037036
mid_p,0.5,0.6,none,,,36,72.0,157,121,314.0,20,16,0.5555555555555556,0.5577777777777778,-0.16000000000000036,1.2220880000000003,-1.3820880000000004,-0.019195666666666673,-0.00440155414012739,-0.03441454183266933
mid_p,0.5,0.6,agrees,,,24,48.0,157,133,314.0,15,9,0.625,0.5766666666666667,2.3199999999999994,0.8105440000000002,1.5094560000000001,0.031447,0.004807184713375797,0.05453236994219654
mid_p,0.5,0.6,agrees,,75.0,14,28.0,157,143,314.0,10,4,0.7142857142857143,0.5657142857142857,4.159999999999999,0.4794160000000002,3.6805839999999996,0.13144942857142855,0.0117216050955414,0.232360101010101
mid_p,0.5,0.6,agrees,,100.0,18,36.0,157,139,314.0,11,7,0.6111111111111112,0.5783333333333334,1.179999999999999,0.606354,0.5736459999999997,0.0159346111111111,0.0018268980891719734,0.02755264169068202
mid_p,0.5,0.6,agrees,,150.0,20,40.0,157,137,314.0,13,7,0.65,0.5805,2.7799999999999994,0.6734419999999999,2.1065580000000006,0.052663950000000015,0.006708783439490448,0.09072170542635662
mid_p,0.5,0.6,agrees,,200.0,23,46.0,157,134,314.0,14,9,0.6086956521739131,0.5795652173913043,1.3399999999999996,0.7755579999999997,0.5644420000000008,0.012270478260869582,0.001797585987261149,0.02117186796699178
