price_col,low,high,spot_mode,min_favorable_distance,max_abs_distance,rule,opportunities,known_quantity_rows,missing_quantity_rows,successes,failures,total_floor_contract_capacity,median_floor_contract_capacity,max_floor_contract_capacity,scaled_gross_profit_before_fees,scaled_fees,scaled_net_profit,scaled_turnover_cost,max_single_trade_cost,min_cumulative_pnl,max_drawdown
ask_p,0.525,0.95,agrees,,100.0,0.53 < ask p < 0.95; spot agrees with selected side; |spot-target| <= $100,49,35,14,35,14,45177,720.0,4986,2487.829999999999,688.0256810000001,1799.8043190000003,30163.17,3191.04,-4708.543483,-5730.537883
mid_p,0.5,0.925,agrees,,100.0,0.50 < mid p < 0.93; spot agrees with selected side; |spot-target| <= $100,48,35,13,34,14,45177,720.0,4986,2487.83,688.0256810000001,1799.8043190000003,30163.17,3191.04,-4708.543483,-5730.537883
ask_p,0.5,0.925,agrees,,100.0,0.50 < ask p < 0.93; spot agrees with selected side; |spot-target| <= $100,48,35,13,34,14,45177,720.0,4986,2487.83,688.0256810000001,1799.8043190000003,30163.17,3191.04,-4708.543483,-5730.537883
mid_p,0.55,0.9,agrees,,100.0,0.55 < mid p < 0.90; spot agrees with selected side; |spot-target| <= $100,41,35,6,29,12,45177,720.0,4986,2487.8300000000004,688.0256810000001,1799.8043190000003,30163.17,3191.04,-4708.543483,-5730.537883
mid_p,0.525,0.9,agrees,,100.0,0.53 < mid p < 0.90; spot agrees with selected side; |spot-target| <= $100,43,35,8,30,13,45177,720.0,4986,2487.8299999999995,688.0256810000001,1799.804319,30163.169999999995,3191.04,-4708.543483,-5730.537883
mid_p,0.525,0.8,agrees,,100.0,0.53 < mid p < 0.80; spot agrees with selected side; |spot-target| <= $100,37,35,2,26,11,45177,720.0,4986,2487.83,688.0256810000003,1799.804319,30163.169999999995,3191.04,-4708.543483,-5730.537883
mid_p,0.55,0.825,agrees,,100.0,0.55 < mid p < 0.82; spot agrees with selected side; |spot-target| <= $100,36,35,1,25,11,45177,720.0,4986,2487.83,688.0256810000001,1799.804319,30163.169999999995,3191.04,-4708.543483,-5730.537883
ask_p,0.55,0.825,agrees,,100.0,0.55 < ask p < 0.82; spot agrees with selected side; |spot-target| <= $100,36,35,1,25,11,45177,720.0,4986,2487.83,688.0256810000001,1799.804319,30163.169999999995,3191.04,-4708.543483,-5730.537883
mid_p,0.55,0.8,agrees,,100.0,0.55 < mid p < 0.80; spot agrees with selected side; |spot-target| <= $100,35,35,0,25,10,45177,720.0,4986,2487.83,688.0256810000001,1799.804319,30163.169999999995,3191.04,-4708.543483,-5730.537883
ask_p,0.55,0.8,agrees,,100.0,0.55 < ask p < 0.80; spot agrees with selected side; |spot-target| <= $100,35,35,0,25,10,45177,720.0,4986,2487.83,688.0256810000001,1799.804319,30163.169999999995,3191.04,-4708.543483,-5730.537883
mid_p,0.525,0.925,agrees,,100.0,0.53 < mid p < 0.93; spot agrees with selected side; |spot-target| <= $100,44,35,9,31,13,45177,720.0,4986,2487.83,688.0256810000001,1799.8043189999999,30163.169999999995,3191.04,-4708.543483,-5730.537883
ask_p,0.5,0.85,agrees,,100.0,0.50 < ask p < 0.85; spot agrees with selected side; |spot-target| <= $100,43,35,8,30,13,45177,720.0,4986,2487.829999999999,688.0256810000001,1799.8043189999999,30163.169999999995,3191.04,-4708.543483,-5730.537883
ask_p,0.525,0.8,agrees,,100.0,0.53 < ask p < 0.80; spot agrees with selected side; |spot-target| <= $100,40,35,5,28,12,45177,720.0,4986,2487.8299999999995,688.0256810000001,1799.8043189999999,30163.17,3191.04,-4708.543483,-5730.537883
mid_p,0.55,0.85,agrees,,100.0,0.55 < mid p < 0.85; spot agrees with selected side; |spot-target| <= $100,39,35,4,27,12,45177,720.0,4986,2487.8300000000004,688.0256810000003,1799.8043189999999,30163.169999999995,3191.04,-4708.543483,-5730.537883
mid_p,0.525,0.825,agrees,,100.0,0.53 < mid p < 0.82; spot agrees with selected side; |spot-target| <= $100,38,35,3,26,12,45177,720.0,4986,2487.8300000000004,688.0256810000003,1799.8043189999999,30163.17,3191.04,-4708.543483,-5730.537883
mid_p,0.525,0.95,agrees,,100.0,0.53 < mid p < 0.95; spot agrees with selected side; |spot-target| <= $100,46,35,11,33,13,45177,720.0,4986,2487.83,688.0256810000001,1799.8043189999996,30163.169999999995,3191.04,-4708.543483,-5730.537883
ask_p,0.525,0.875,agrees,,100.0,0.53 < ask p < 0.88; spot agrees with selected side; |spot-target| <= $100,45,35,10,31,14,45177,720.0,4986,2487.8299999999995,688.0256810000001,1799.8043189999996,30163.17,3191.04,-4708.543483,-5730.537883
ask_p,0.525,0.9,agrees,,100.0,0.53 < ask p < 0.90; spot agrees with selected side; |spot-target| <= $100,45,35,10,31,14,45177,720.0,4986,2487.8299999999995,688.0256810000001,1799.8043189999996,30163.17,3191.04,-4708.543483,-5730.537883
mid_p,0.55,0.875,agrees,,100.0,0.55 < mid p < 0.88; spot agrees with selected side; |spot-target| <= $100,40,35,5,28,12,45177,720.0,4986,2487.8300000000004,688.0256810000001,1799.8043189999994,30163.17,3191.04,-4708.543483,-5730.537883
ask_p,0.55,0.875,agrees,,100.0,0.55 < ask p < 0.88; spot agrees with selected side; |spot-target| <= $100,40,35,5,28,12,45177,720.0,4986,2487.8300000000004,688.0256810000001,1799.8043189999994,30163.17,3191.04,-4708.543483,-5730.537883
ask_p,0.55,0.9,agrees,,100.0,0.55 < ask p < 0.90; spot agrees with selected side; |spot-target| <= $100,40,35,5,28,12,45177,720.0,4986,2487.8300000000004,688.0256810000001,1799.8043189999994,30163.17,3191.04,-4708.543483,-5730.537883
ask_p,0.55,0.85,agrees,,100.0,0.55 < ask p < 0.85; spot agrees with selected side; |spot-target| <= $100,37,35,2,26,11,45177,720.0,4986,2487.83,688.0256810000003,1799.8043189999992,30163.17,3191.04,-4708.543483,-5730.537883
ask_p,0.55,0.725,agrees,25.0,150.0,0.55 < ask p < 0.72; spot agrees with selected side; favored spot distance >= $25; |spot-target| <= $150,26,26,0,20,6,33236,601.5,5236,2322.519999999999,535.28615,1787.2338500000005,21134.48,3508.1200000000003,-4766.870702,-5824.759982
ask_p,0.5,0.725,agrees,25.0,150.0,0.50 < ask p < 0.72; spot agrees with selected side; favored spot distance >= $25; |spot-target| <= $150,30,26,4,23,7,33236,601.5,5236,2322.519999999999,535.2861500000001,1787.23385,21134.48,3508.1200000000003,-4766.870702,-5824.759982
ask_p,0.525,0.725,agrees,25.0,150.0,0.53 < ask p < 0.72; spot agrees with selected side; favored spot distance >= $25; |spot-target| <= $150,29,26,3,22,7,33236,601.5,5236,2322.5199999999995,535.2861500000002,1787.2338499999996,21134.48,3508.1200000000003,-4766.870702,-5824.759982
ask_p,0.575,0.725,agrees,25.0,,0.57 < ask p < 0.72; spot agrees with selected side; favored spot distance >= $25,32,32,0,24,8,36506,499.5,5236,2369.919999999999,585.6862900000001,1784.2337099999995,23323.08,3508.1200000000003,-5275.113902,-6297.108302
ask_p,0.6,0.675,agrees,75.0,,0.60 < ask p < 0.68; spot agrees with selected side; favored spot distance >= $75,6,6,0,5,1,6582,338.5,5236,1876.5099999999998,103.329695,1773.1803049999996,4336.490000000001,3508.1200000000003,1613.0144419999997,-231.23495700000012
ask_p,0.6,0.675,agrees,75.0,200.0,0.60 < ask p < 0.68; spot agrees with selected side; favored spot distance >= $75; |spot-target| <= $200,6,6,0,5,1,6582,338.5,5236,1876.5099999999998,103.329695,1773.1803049999996,4336.490000000001,3508.1200000000003,1613.0144419999997,-231.23495700000012
mid_p,0.5,0.75,agrees,50.0,100.0,0.50 < mid p < 0.75; spot agrees with selected side; favored spot distance >= $50; |spot-target| <= $100,16,14,2,11,5,13075,579.0,3458,1966.45,195.900327,1770.549673,8889.55,2282.28,-746.9466589999998,-1056.760188
mid_p,0.525,0.75,agrees,50.0,100.0,0.53 < mid p < 0.75; spot agrees with selected side; favored spot distance >= $50; |spot-target| <= $100,14,14,0,9,5,13075,579.0,3458,1966.4499999999998,195.90032700000006,1770.5496729999998,8889.55,2282.28,-746.9466589999998,-1056.760188
mid_p,0.55,0.75,agrees,50.0,100.0,0.55 < mid p < 0.75; spot agrees with selected side; favored spot distance >= $50; |spot-target| <= $100,14,14,0,9,5,13075,579.0,3458,1966.4499999999998,195.90032700000006,1770.5496729999998,8889.55,2282.28,-746.9466589999998,-1056.760188
mid_p,0.65,0.75,agrees,25.0,75.0,0.65 < mid p < 0.75; spot agrees with selected side; favored spot distance >= $25; |spot-target| <= $75,6,6,0,5,1,7917,905.0,3389,1879.38,109.07887200000002,1770.301128,5779.620000000001,2507.86,-181.88303399999998,0.0
ask_p,0.675,0.75,agrees,,75.0,0.68 < ask p < 0.75; spot agrees with selected side; |spot-target| <= $75,6,6,0,5,1,7917,905.0,3389,1879.38,109.07887200000002,1770.301128,5779.620000000001,2507.86,-181.88303399999998,0.0
ask_p,0.675,0.75,agrees,,100.0,0.68 < ask p < 0.75; spot agrees with selected side; |spot-target| <= $100,6,6,0,5,1,7917,905.0,3389,1879.38,109.07887200000002,1770.301128,5779.620000000001,2507.86,-181.88303399999998,0.0
ask_p,0.675,0.75,agrees,25.0,75.0,0.68 < ask p < 0.75; spot agrees with selected side; favored spot distance >= $25; |spot-target| <= $75,6,6,0,5,1,7917,905.0,3389,1879.38,109.07887200000002,1770.301128,5779.620000000001,2507.86,-181.88303399999998,0.0
ask_p,0.675,0.75,agrees,25.0,100.0,0.68 < ask p < 0.75; spot agrees with selected side; favored spot distance >= $25; |spot-target| <= $100,6,6,0,5,1,7917,905.0,3389,1879.38,109.07887200000002,1770.301128,5779.620000000001,2507.86,-181.88303399999998,0.0
mid_p,0.65,0.95,agrees,50.0,100.0,0.65 < mid p < 0.95; spot agrees with selected side; favored spot distance >= $50; |spot-target| <= $100,16,10,6,13,3,9663,689.5,2115,1897.0,127.05882000000001,1769.94118,7230.0,1565.1,-181.88303399999998,-222.84841400000005
mid_p,0.65,0.875,agrees,50.0,100.0,0.65 < mid p < 0.88; spot agrees with selected side; favored spot distance >= $50; |spot-target| <= $100,13,10,3,10,3,9663,689.5,2115,1897.0,127.05882000000003,1769.94118,7230.0,1565.1,-181.88303399999998,-222.84841400000005
mid_p,0.65,0.9,agrees,50.0,100.0,0.65 < mid p < 0.90; spot agrees with selected side; favored spot distance >= $50; |spot-target| <= $100,13,10,3,10,3,9663,689.5,2115,1897.0,127.05882000000003,1769.94118,7230.0,1565.1,-181.88303399999998,-222.84841400000005
mid_p,0.65,0.85,agrees,50.0,100.0,0.65 < mid p < 0.85; spot agrees with selected side; favored spot distance >= $50; |spot-target| <= $100,12,10,2,9,3,9663,689.5,2115,1897.0,127.05882000000003,1769.94118,7230.0,1565.1,-181.88303399999998,-222.84841400000005
mid_p,0.65,0.825,agrees,50.0,100.0,0.65 < mid p < 0.82; spot agrees with selected side; favored spot distance >= $50; |spot-target| <= $100,11,10,1,8,3,9663,689.5,2115,1897.0,127.05882000000003,1769.94118,7230.0,1565.1,-181.88303399999998,-222.84841400000005
mid_p,0.65,0.8,agrees,50.0,100.0,0.65 < mid p < 0.80; spot agrees with selected side; favored spot distance >= $50; |spot-target| <= $100,10,10,0,8,2,9663,689.5,2115,1897.0,127.05882,1769.94118,7230.0,1565.1,-181.88303399999998,-222.84841400000005
mid_p,0.65,0.925,agrees,50.0,100.0,0.65 < mid p < 0.93; spot agrees with selected side; favored spot distance >= $50; |spot-target| <= $100,14,10,4,11,3,9663,689.5,2115,1897.0,127.05882000000003,1769.9411799999998,7230.0,1565.1,-181.88303399999998,-222.84841400000005
mid_p,0.6,0.75,agrees,,100.0,0.60 < mid p < 0.75; spot agrees with selected side; |spot-target| <= $100,16,16,0,12,4,25049,1002.5,4986,2142.8700000000003,384.0098710000001,1758.8601290000001,16787.129999999997,3191.04,-3389.692826,-3207.809792
ask_p,0.675,0.775,agrees,75.0,150.0,0.68 < ask p < 0.78; spot agrees with selected side; favored spot distance >= $75; |spot-target| <= $150,8,8,0,8,0,6984,241.0,3215,1846.19,94.73188900000002,1751.458111,5137.8099999999995,2379.1,35.89488,0.0
mid_p,0.6,0.65,none,,,0.60 < mid p < 0.65,15,15,0,11,4,25833,1271.0,4986,2171.85,421.8249630000001,1750.025037,16181.150000000003,3191.04,-3603.265352,-3255.546692
mid_p,0.625,0.725,agrees,50.0,,0.62 < mid p < 0.72; spot agrees with selected side; favored spot distance >= $50,10,10,0,9,1,6235,286.0,1379,1845.91,96.93284300000002,1748.977157,4131.09,939.78,-181.88303399999998,0.0
mid_p,0.6,0.65,agrees,50.0,,0.60 < mid p < 0.65; spot agrees with selected side; favored spot distance >= $50,7,7,0,5,2,7615,824.0,3458,1866.5999999999997,122.902444,1743.6975559999996,4849.4,2282.28,-555.9801,-47.73689999999999
mid_p,0.6,0.65,agrees,50.0,200.0,0.60 < mid p < 0.65; spot agrees with selected side; favored spot distance >= $50; |spot-target| <= $200,7,7,0,5,2,7615,824.0,3458,1866.5999999999997,122.902444,1743.6975559999996,4849.4,2282.28,-555.9801,-47.73689999999999
ask_p,0.625,0.675,agrees,,,0.62 < ask p < 0.68; spot agrees with selected side,7,7,0,6,1,19974,3458.0,5236,2059.8899999999994,316.9617570000001,1742.9282429999996,13025.11,3508.1200000000003,-3207.809792,0.0
ask_p,0.625,0.675,agrees,,150.0,0.62 < ask p < 0.68; spot agrees with selected side; |spot-target| <= $150,7,7,0,6,1,19974,3458.0,5236,2059.8899999999994,316.9617570000001,1742.9282429999996,13025.11,3508.1200000000003,-3207.809792,0.0
ask_p,0.625,0.675,agrees,,200.0,0.62 < ask p < 0.68; spot agrees with selected side; |spot-target| <= $200,7,7,0,6,1,19974,3458.0,5236,2059.8899999999994,316.9617570000001,1742.9282429999996,13025.11,3508.1200000000003,-3207.809792,0.0
ask_p,0.725,0.95,agrees,50.0,150.0,0.72 < ask p < 0.95; spot agrees with selected side; favored spot distance >= $50; |spot-target| <= $150,29,15,14,25,4,14745,830.0,3215,1921.88,186.99079,1734.8892099999998,11230.12,2379.1,-914.801189,-1009.023288
ask_p,0.725,0.925,agrees,50.0,150.0,0.72 < ask p < 0.93; spot agrees with selected side; favored spot distance >= $50; |spot-target| <= $150,27,15,12,23,4,14745,830.0,3215,1921.88,186.99079,1734.8892099999998,11230.12,2379.1,-914.801189,-1009.023288
ask_p,0.725,0.9,agrees,50.0,150.0,0.72 < ask p < 0.90; spot agrees with selected side; favored spot distance >= $50; |spot-target| <= $150,26,15,11,22,4,14745,830.0,3215,1921.88,186.99079000000003,1734.8892099999998,11230.12,2379.1,-914.801189,-1009.023288
ask_p,0.725,0.875,agrees,50.0,150.0,0.72 < ask p < 0.88; spot agrees with selected side; favored spot distance >= $50; |spot-target| <= $150,25,15,10,21,4,14745,830.0,3215,1921.8799999999997,186.99079000000003,1734.8892099999998,11230.12,2379.1,-914.801189,-1009.023288
ask_p,0.725,0.825,agrees,50.0,150.0,0.72 < ask p < 0.82; spot agrees with selected side; favored spot distance >= $50; |spot-target| <= $150,18,15,3,14,4,14745,830.0,3215,1921.88,186.99079,1734.8892099999998,11230.12,2379.1,-914.801189,-1009.023288
ask_p,0.725,0.85,agrees,50.0,150.0,0.72 < ask p < 0.85; spot agrees with selected side; favored spot distance >= $50; |spot-target| <= $150,21,15,6,17,4,14745,830.0,3215,1921.88,186.99079,1734.8892099999996,11230.12,2379.1,-914.801189,-1009.023288
ask_p,0.6,0.7,none,,,0.60 < ask p < 0.70,26,26,0,18,8,42472,1188.5,5236,2405.5299999999993,674.453031,1731.0769689999997,27610.469999999998,3508.1200000000003,-3229.168286,-3207.809792
ask_p,0.75,0.775,agrees,,,0.75 < ask p < 0.78; spot agrees with selected side,6,6,0,6,0,7812,1321.5,2610,1825.6299999999999,97.916441,1727.7135589999998,5986.37,2009.7,94.22209899999999,0.0
ask_p,0.75,0.775,agrees,,200.0,0.75 < ask p < 0.78; spot agrees with selected side; |spot-target| <= $200,6,6,0,6,0,7812,1321.5,2610,1825.6299999999999,97.916441,1727.7135589999998,5986.37,2009.7,94.22209899999999,0.0
ask_p,0.75,0.775,agrees,25.0,,0.75 < ask p < 0.78; spot agrees with selected side; favored spot distance >= $25,6,6,0,6,0,7812,1321.5,2610,1825.6299999999999,97.916441,1727.7135589999998,5986.37,2009.7,94.22209899999999,0.0
ask_p,0.75,0.775,agrees,25.0,200.0,0.75 < ask p < 0.78; spot agrees with selected side; favored spot distance >= $25; |spot-target| <= $200,6,6,0,6,0,7812,1321.5,2610,1825.6299999999999,97.916441,1727.7135589999998,5986.37,2009.7,94.22209899999999,0.0
ask_p,0.75,0.775,agrees,50.0,,0.75 < ask p < 0.78; spot agrees with selected side; favored spot distance >= $50,6,6,0,6,0,7812,1321.5,2610,1825.6299999999999,97.916441,1727.7135589999998,5986.37,2009.7,94.22209899999999,0.0
ask_p,0.75,0.775,agrees,50.0,200.0,0.75 < ask p < 0.78; spot agrees with selected side; favored spot distance >= $50; |spot-target| <= $200,6,6,0,6,0,7812,1321.5,2610,1825.6299999999999,97.916441,1727.7135589999998,5986.37,2009.7,94.22209899999999,0.0
mid_p,0.625,0.8,agrees,50.0,75.0,0.62 < mid p < 0.80; spot agrees with selected side; favored spot distance >= $50; |spot-target| <= $75,9,9,0,7,2,8877,830.0,2115,1848.17,121.035719,1727.1342809999999,6492.83,1565.1,-181.88303399999998,-222.84841400000005
mid_p,0.625,0.825,agrees,50.0,75.0,0.62 < mid p < 0.82; spot agrees with selected side; favored spot distance >= $50; |spot-target| <= $75,9,9,0,7,2,8877,830.0,2115,1848.17,121.035719,1727.1342809999999,6492.83,1565.1,-181.88303399999998,-222.84841400000005
mid_p,0.625,0.95,agrees,50.0,75.0,0.62 < mid p < 0.95; spot agrees with selected side; favored spot distance >= $50; |spot-target| <= $75,13,9,4,11,2,8877,830.0,2115,1848.17,121.03571900000003,1727.1342809999996,6492.83,1565.1,-181.88303399999998,-222.84841400000005
mid_p,0.625,0.875,agrees,50.0,75.0,0.62 < mid p < 0.88; spot agrees with selected side; favored spot distance >= $50; |spot-target| <= $75,11,9,2,9,2,8877,830.0,2115,1848.17,121.03571900000003,1727.1342809999996,6492.83,1565.1,-181.88303399999998,-222.84841400000005
mid_p,0.625,0.9,agrees,50.0,75.0,0.62 < mid p < 0.90; spot agrees with selected side; favored spot distance >= $50; |spot-target| <= $75,11,9,2,9,2,8877,830.0,2115,1848.17,121.03571900000003,1727.1342809999996,6492.83,1565.1,-181.88303399999998,-222.84841400000005
mid_p,0.625,0.925,agrees,50.0,75.0,0.62 < mid p < 0.93; spot agrees with selected side; favored spot distance >= $50; |spot-target| <= $75,11,9,2,9,2,8877,830.0,2115,1848.17,121.03571900000003,1727.1342809999996,6492.83,1565.1,-181.88303399999998,-222.84841400000005
mid_p,0.625,0.85,agrees,50.0,75.0,0.62 < mid p < 0.85; spot agrees with selected side; favored spot distance >= $50; |spot-target| <= $75,10,9,1,8,2,8877,830.0,2115,1848.17,121.03571900000003,1727.1342809999996,6492.83,1565.1,-181.88303399999998,-222.84841400000005
ask_p,0.5,0.675,agrees,75.0,,0.50 < ask p < 0.68; spot agrees with selected side; favored spot distance >= $75,15,13,2,10,5,11249,429.0,5236,1909.14,182.37602600000002,1726.7639739999997,7084.86,3508.1200000000003,-510.034356,-644.2343530000003
ask_p,0.5,0.675,agrees,75.0,200.0,0.50 < ask p < 0.68; spot agrees with selected side; favored spot distance >= $75; |spot-target| <= $200,14,13,1,9,5,11249,429.0,5236,1909.14,182.37602600000002,1726.7639739999997,7084.86,3508.1200000000003,-510.034356,-644.2343530000003
ask_p,0.525,0.675,agrees,75.0,,0.53 < ask p < 0.68; spot agrees with selected side; favored spot distance >= $75,13,13,0,8,5,11249,429.0,5236,1909.14,182.37602600000002,1726.7639739999997,7084.86,3508.1200000000003,-510.034356,-644.2343530000003
ask_p,0.525,0.675,agrees,75.0,200.0,0.53 < ask p < 0.68; spot agrees with selected side; favored spot distance >= $75; |spot-target| <= $200,13,13,0,8,5,11249,429.0,5236,1909.14,182.37602600000002,1726.7639739999997,7084.86,3508.1200000000003,-510.034356,-644.2343530000003
ask_p,0.55,0.675,agrees,75.0,,0.55 < ask p < 0.68; spot agrees with selected side; favored spot distance >= $75,13,13,0,8,5,11249,429.0,5236,1909.14,182.37602600000002,1726.7639739999997,7084.86,3508.1200000000003,-510.034356,-644.2343530000003
ask_p,0.55,0.675,agrees,75.0,200.0,0.55 < ask p < 0.68; spot agrees with selected side; favored spot distance >= $75; |spot-target| <= $200,13,13,0,8,5,11249,429.0,5236,1909.14,182.37602600000002,1726.7639739999997,7084.86,3508.1200000000003,-510.034356,-644.2343530000003
mid_p,0.75,0.875,agrees,,,0.75 < mid p < 0.88; spot agrees with selected side,33,18,15,28,5,15407,711.0,2610,1902.9499999999996,189.596141,1713.3538589999998,11895.05,2009.7,35.89488,-984.43125
mid_p,0.75,0.8,agrees,,,0.75 < mid p < 0.80; spot agrees with selected side,18,18,0,15,3,15407,711.0,2610,1902.9499999999998,189.596141,1713.3538589999998,11895.050000000001,2009.7,35.89488,-984.43125
mid_p,0.75,0.95,agrees,,,0.75 < mid p < 0.95; spot agrees with selected side,43,18,25,37,6,15407,711.0,2610,1902.9499999999998,189.596141,1713.3538589999996,11895.050000000001,2009.7,35.89488,-984.43125
mid_p,0.75,0.925,agrees,,,0.75 < mid p < 0.93; spot agrees with selected side,39,18,21,33,6,15407,711.0,2610,1902.9499999999998,189.59614099999996,1713.3538589999996,11895.050000000003,2009.7,35.89488,-984.43125
mid_p,0.75,0.9,agrees,,,0.75 < mid p < 0.90; spot agrees with selected side,35,18,17,30,5,15407,711.0,2610,1902.9499999999998,189.596141,1713.3538589999996,11895.050000000001,2009.7,35.89488,-984.43125
mid_p,0.75,0.85,agrees,,,0.75 < mid p < 0.85; spot agrees with selected side,29,18,11,24,5,15407,711.0,2610,1902.9499999999998,189.596141,1713.3538589999996,11895.050000000001,2009.7,35.89488,-984.43125
mid_p,0.75,0.825,agrees,,,0.75 < mid p < 0.82; spot agrees with selected side,21,18,3,17,4,15407,711.0,2610,1902.9499999999998,189.59614099999996,1713.3538589999996,11895.050000000003,2009.7,35.89488,-984.43125
ask_p,0.775,0.8,none,,,0.78 < ask p < 0.80,16,16,0,13,3,15979,711.0,5231,1903.1699999999996,191.173269,1711.9967309999997,12482.83,4080.1800000000003,-1009.023288,-222.84841400000005
ask_p,0.55,0.7,agrees,50.0,100.0,0.55 < ask p < 0.70; spot agrees with selected side; favored spot distance >= $50; |spot-target| <= $100,9,9,0,5,4,7632,316.0,3458,1832.2999999999997,123.074546,1709.2254539999997,4854.7,2282.28,-231.41108999999997,-357.5786129999999
ask_p,0.5,0.7,agrees,50.0,100.0,0.50 < ask p < 0.70; spot agrees with selected side; favored spot distance >= $50; |spot-target| <= $100,11,9,2,7,4,7632,316.0,3458,1832.2999999999997,123.074546,1709.2254539999994,4854.7,2282.28,-231.41108999999997,-357.5786129999999
ask_p,0.525,0.7,agrees,50.0,100.0,0.53 < ask p < 0.70; spot agrees with selected side; favored spot distance >= $50; |spot-target| <= $100,11,9,2,7,4,7632,316.0,3458,1832.2999999999997,123.074546,1709.2254539999994,4854.7,2282.28,-231.41108999999997,-357.5786129999999
ask_p,0.7,0.775,agrees,50.0,75.0,0.70 < ask p < 0.78; spot agrees with selected side; favored spot distance >= $50; |spot-target| <= $75,6,6,0,6,0,7070,1045.5,2115,1800.96,93.703596,1707.256404,5269.040000000001,1565.1,94.22209899999999,0.0
mid_p,0.6,0.75,agrees,,75.0,0.60 < mid p < 0.75; spot agrees with selected side; |spot-target| <= $75,15,15,0,11,4,24805,1108.0,4986,2084.31,380.8944790000001,1703.415521,16601.689999999995,3191.04,-3389.692826,-3207.809792
mid_p,0.625,0.75,agrees,,100.0,0.62 < mid p < 0.75; spot agrees with selected side; |spot-target| <= $100,10,10,0,8,2,10402,723.0,3389,1850.7400000000002,148.35808400000002,1702.381916,7396.26,2507.86,-181.88303399999998,-570.933324
ask_p,0.5,0.625,agrees,50.0,150.0,0.50 < ask p < 0.62; spot agrees with selected side; favored spot distance >= $50; |spot-target| <= $150,12,10,2,9,3,6115,372.5,1594,1794.3799999999999,103.13185400000002,1691.2481460000001,3633.6200000000003,956.4,-49.528056,-357.578613
ask_p,0.5,0.65,agrees,50.0,150.0,0.50 < ask p < 0.65; spot agrees with selected side; favored spot distance >= $50; |spot-target| <= $150,12,10,2,9,3,6115,372.5,1594,1794.3799999999999,103.13185400000002,1691.2481460000001,3633.6200000000003,956.4,-49.528056,-357.578613
ask_p,0.525,0.625,agrees,50.0,150.0,0.53 < ask p < 0.62; spot agrees with selected side; favored spot distance >= $50; |spot-target| <= $150,12,10,2,9,3,6115,372.5,1594,1794.3799999999999,103.13185400000002,1691.2481460000001,3633.6200000000003,956.4,-49.528056,-357.578613
ask_p,0.525,0.65,agrees,50.0,150.0,0.53 < ask p < 0.65; spot agrees with selected side; favored spot distance >= $50; |spot-target| <= $150,12,10,2,9,3,6115,372.5,1594,1794.3799999999999,103.13185400000002,1691.2481460000001,3633.6200000000003,956.4,-49.528056,-357.578613
ask_p,0.55,0.625,agrees,50.0,150.0,0.55 < ask p < 0.62; spot agrees with selected side; favored spot distance >= $50; |spot-target| <= $150,10,10,0,7,3,6115,372.5,1594,1794.38,103.13185400000002,1691.2481460000001,3633.62,956.4,-49.528056,-357.578613
ask_p,0.55,0.65,agrees,50.0,150.0,0.55 < ask p < 0.65; spot agrees with selected side; favored spot distance >= $50; |spot-target| <= $150,10,10,0,7,3,6115,372.5,1594,1794.38,103.13185400000002,1691.2481460000001,3633.62,956.4,-49.528056,-357.578613
mid_p,0.575,0.625,agrees,50.0,75.0,0.57 < mid p < 0.62; spot agrees with selected side; favored spot distance >= $50; |spot-target| <= $75,3,3,0,2,1,5127,1594.0,3458,1766.8199999999997,82.334364,1684.4856359999997,3285.1800000000003,2282.28,-47.7369,0.0
ask_p,0.525,0.7,none,,,0.53 < ask p < 0.70,52,45,7,34,18,62317,897.0,5236,2692.81,1009.872199,1682.937801,39347.19,3508.1200000000003,-5150.4842419999995,-6172.478641999999
ask_p,0.5,0.7,none,,,0.50 < ask p < 0.70,60,45,15,38,22,62317,897.0,5236,2692.810000000001,1009.8721990000001,1682.9378009999991,39347.19,3508.1200000000003,-5150.4842419999995,-6172.478641999999
ask_p,0.55,0.7,none,,,0.55 < ask p < 0.70,45,45,0,30,15,62317,897.0,5236,2692.81,1009.872199,1682.9378009999982,39347.19,3508.1200000000003,-5150.4842419999995,-6172.478641999999
ask_p,0.725,0.775,agrees,50.0,100.0,0.72 < ask p < 0.78; spot agrees with selected side; favored spot distance >= $50; |spot-target| <= $100,6,6,0,6,0,7317,1321.5,2115,1775.23,94.04509100000001,1681.1849089999998,5541.77,1565.1,94.22209899999999,0.0
ask_p,0.75,0.95,agrees,,,0.75 < ask p < 0.95; spot agrees with selected side,41,17,24,35,6,15380,720.0,2610,1867.4899999999998,187.603451,1679.8865489999998,11919.510000000002,2009.7,-914.801189,-1009.023288
ask_p,0.75,0.925,agrees,,,0.75 < ask p < 0.93; spot agrees with selected side,37,17,20,31,6,15380,720.0,2610,1867.4899999999998,187.603451,1679.8865489999998,11919.510000000002,2009.7,-914.801189,-1009.023288
ask_p,0.75,0.9,agrees,,,0.75 < ask p < 0.90; spot agrees with selected side,33,17,16,28,5,15380,720.0,2610,1867.4899999999998,187.603451,1679.8865489999996,11919.510000000002,2009.7,-914.801189,-1009.023288
ask_p,0.75,0.875,agrees,,,0.75 < ask p < 0.88; spot agrees with selected side,32,17,15,27,5,15380,720.0,2610,1867.4899999999998,187.603451,1679.8865489999996,11919.510000000002,2009.7,-914.801189,-1009.023288
