timestamp_utc,event,contract_id,close_time,remaining_seconds,entry_seconds,band_low,band_high,yes_bid,yes_ask,no_bid,no_ask,yes_mid,selected_side,selected_probability,selected_ask,selected_ask_qty,contracts,dry_run,order_status,order_id,fill_price,filled_size,actual_side,actual_label,correct,kalshi_price,kalshi_target,kalshi_target_source,successful_count,unsuccessful_count,skipped_count,valid_orderbook,invalid_orderbook_reasons,reason
2026-06-05T17:04:33.369Z,decision,KXBTC15M-26JUN051315-15,2026-06-05T17:15:00Z,629.735,630.0,0.55,0.8,0.32,0.33,0.67,0.68,0.425,NO,0.575,0.58,2395.12,2,0,filled,529e66d1-6b20-4c86-9aeb-498be0b73e2e,0.53,2.0,,,,,,,38,12,25,1,,filled 2 at 53.0c
2026-06-05T17:15:09.447Z,outcome,KXBTC15M-26JUN051315-15,2026-06-05T17:15:00Z,-6.347,630.0,0.55,0.8,,,,,,NO,0.575,0.58,2395.12,2,0,filled,529e66d1-6b20-4c86-9aeb-498be0b73e2e,0.53,2.0,NO,0,1,61051.53,61389.54,observed_source_snapshot,39,12,25,1,,successful
2026-06-05T17:19:35.852Z,decision,KXBTC15M-26JUN051330-30,2026-06-05T17:30:00Z,627.588,630.0,0.55,0.8,0.16,0.17,0.83,0.84,0.165,,0.835,,,2,0,skip,,,,,,,,,,39,12,26,1,,more likely side 0.8350 outside band 0.55-0.80
2026-06-05T17:30:07.577Z,outcome,KXBTC15M-26JUN051330-30,2026-06-05T17:30:00Z,-6.654,630.0,0.55,0.8,,,,,,,0.835,,,2,0,skip,,,0.0,NO,0,,60754.17,61033.93,observed_source_snapshot,39,12,26,1,,skipped
2026-06-05T17:34:33.701Z,decision,KXBTC15M-26JUN051345-45,2026-06-05T17:45:00Z,629.033,630.0,0.55,0.8,0.82,0.83,0.17,0.18,0.825,,0.825,,,2,0,skip,,,,,,,,,,39,12,27,1,,more likely side 0.8250 outside band 0.55-0.80
2026-06-05T17:45:08.038Z,outcome,KXBTC15M-26JUN051345-45,2026-06-05T17:45:00Z,-7.144,630.0,0.55,0.8,,,,,,,0.825,,,2,0,skip,,,0.0,YES,1,,60932.68,60651.79,observed_source_snapshot,39,12,27,1,,skipped
2026-06-05T17:49:34.508Z,decision,KXBTC15M-26JUN051400-00,2026-06-05T18:00:00Z,627.669,630.0,0.55,0.8,0.22,0.23,0.77,0.78,0.245,NO,0.755,0.76,702.04,2,0,filled,ba1ff2f6-f7e5-43d6-8e04-a5cb26b7fa3b,0.76,2.0,,,,,,,39,12,27,1,,filled 2 at 76.0c
2026-06-05T18:00:06.500Z,outcome,KXBTC15M-26JUN051400-00,2026-06-05T18:00:00Z,-5.663,630.0,0.55,0.8,,,,,,NO,0.755,0.76,702.04,2,0,filled,ba1ff2f6-f7e5-43d6-8e04-a5cb26b7fa3b,0.76,2.0,NO,0,1,60782.27,60816.1,observed_source_snapshot,40,12,27,1,,successful
2026-06-05T18:04:35.931Z,decision,KXBTC15M-26JUN051415-15,2026-06-05T18:15:00Z,626.947,630.0,0.55,0.8,0.38,0.39,0.61,0.62,0.375,NO,0.625,0.63,3186.78,2,0,filled,319dcf8c-fb12-46d2-9bd4-6c2bf6f76603,0.63,2.0,,,,,,,40,12,27,1,,filled 2 at 63.0c
2026-06-05T18:15:07.312Z,outcome,KXBTC15M-26JUN051415-15,2026-06-05T18:15:00Z,-6.416,630.0,0.55,0.8,,,,,,NO,0.625,0.63,3186.78,2,0,filled,319dcf8c-fb12-46d2-9bd4-6c2bf6f76603,0.63,2.0,NO,0,1,60684.06,60750.02,observed_source_snapshot,41,12,27,1,,successful
2026-06-05T18:19:34.407Z,decision,KXBTC15M-26JUN051430-30,2026-06-05T18:30:00Z,628.628,630.0,0.55,0.8,0.13,0.14,0.86,0.87,0.135,,0.865,,,2,0,skip,,,,,,,,,,41,12,28,1,,more likely side 0.8650 outside band 0.55-0.80
2026-06-05T18:30:06.456Z,outcome,KXBTC15M-26JUN051430-30,2026-06-05T18:30:00Z,-5.618,630.0,0.55,0.8,,,,,,,0.865,,,2,0,skip,,,0.0,NO,0,,60180.29,60639.5,observed_source_snapshot,41,12,28,1,,skipped
2026-06-05T18:34:33.473Z,decision,KXBTC15M-26JUN051445-45,2026-06-05T18:45:00Z,629.113,630.0,0.55,0.8,0.57,0.59,0.41,0.43,0.595,YES,0.595,0.6,450.0,2,0,filled,2633dcf4-6b48-4413-accc-baac794d334a,0.58,2.0,,,,,,,41,12,28,1,,filled 2 at 58.0c
2026-06-05T18:45:06.947Z,outcome,KXBTC15M-26JUN051445-45,2026-06-05T18:45:00Z,-6.091,630.0,0.55,0.8,,,,,,YES,0.595,0.6,450.0,2,0,filled,2633dcf4-6b48-4413-accc-baac794d334a,0.58,2.0,NO,0,0,59956.82,60112.3,observed_source_snapshot,41,13,28,1,,unsuccessful
2026-06-05T18:49:32.585Z,decision,KXBTC15M-26JUN051500-00,2026-06-05T19:00:00Z,629.982,630.0,0.55,0.8,0.44,0.45,0.55,0.56,0.445,NO,0.5549999999999999,0.56,48.0,2,0,filled,286f75ca-8bb7-4aee-a2af-0d4d82312dfa,0.56,2.0,,,,,,,41,13,28,1,,filled 2 at 56.0c
2026-06-05T19:00:07.930Z,outcome,KXBTC15M-26JUN051500-00,2026-06-05T19:00:00Z,-7.052,630.0,0.55,0.8,,,,,,NO,0.5549999999999999,0.56,48.0,2,0,filled,286f75ca-8bb7-4aee-a2af-0d4d82312dfa,0.56,2.0,NO,0,1,59379.08,59790.42,observed_source_snapshot,42,13,28,1,,successful
2026-06-05T19:04:33.784Z,decision,KXBTC15M-26JUN051515-15,2026-06-05T19:15:00Z,629.028,630.0,0.55,0.8,0.43,0.45,0.55,0.57,0.515,NO,0.56,0.49,376.0,2,0,skip,,,0.0,,,,,,,42,13,29,1,,no fill/valid liquidity after 10 attempts; last=more likely side 0.5150 outside band 0.55-0.80
2026-06-05T19:15:06.192Z,outcome,KXBTC15M-26JUN051515-15,2026-06-05T19:15:00Z,-5.385,630.0,0.55,0.8,,,,,,NO,0.56,0.49,376.0,2,0,skip,,,0.0,YES,1,,59389.43,59366.86,observed_source_snapshot,42,13,29,1,,skipped
2026-06-05T19:19:32.892Z,decision,KXBTC15M-26JUN051530-30,2026-06-05T19:30:00Z,629.666,630.0,0.55,0.8,0.28,0.3,0.7,0.72,0.255,NO,0.745,0.75,637.15,2,0,filled,0400688a-72f3-4963-a53f-11ecb0988c4a,0.75,2.0,,,,,,,42,13,29,1,,filled 2 at 75.0c
2026-06-05T19:30:06.526Z,outcome,KXBTC15M-26JUN051530-30,2026-06-05T19:30:00Z,-5.701,630.0,0.55,0.8,,,,,,NO,0.745,0.75,637.15,2,0,filled,0400688a-72f3-4963-a53f-11ecb0988c4a,0.75,2.0,YES,1,0,59811.8,59345.73,observed_source_snapshot,42,14,29,1,,unsuccessful
2026-06-05T19:34:33.608Z,decision,KXBTC15M-26JUN051545-45,2026-06-05T19:45:00Z,628.954,630.0,0.55,0.8,0.23,0.25,0.75,0.77,0.235,NO,0.765,0.77,2610.61,2,0,filled,f7e73ca7-2508-46d2-960b-d035e07ef0ec,0.77,2.0,,,,,,,42,14,29,1,,filled 2 at 77.0c
2026-06-05T19:45:04.547Z,outcome,KXBTC15M-26JUN051545-45,2026-06-05T19:45:00Z,-2.455,630.0,0.55,0.8,,,,,,NO,0.765,0.77,2610.61,2,0,filled,f7e73ca7-2508-46d2-960b-d035e07ef0ec,0.77,2.0,NO,0,1,59620.42,59803.02,observed_source_snapshot,43,14,29,1,,successful
2026-06-05T19:49:34.331Z,decision,KXBTC15M-26JUN051600-00,2026-06-05T20:00:00Z,628.363,630.0,0.55,0.8,0.939,0.943,0.057,0.061,0.941,,0.941,,,2,0,skip,,,,,,,,,,43,14,30,1,,more likely side 0.9410 outside band 0.55-0.80
2026-06-05T20:00:07.426Z,outcome,KXBTC15M-26JUN051600-00,2026-06-05T20:00:00Z,-6.501,630.0,0.55,0.8,,,,,,,0.941,,,2,0,skip,,,0.0,YES,1,,60248.49,59665.61,observed_source_snapshot,43,14,30,1,,skipped
2026-06-05T20:04:34.028Z,decision,KXBTC15M-26JUN051615-15,2026-06-05T20:15:00Z,628.790,630.0,0.55,0.8,0.1,0.11,0.89,0.9,0.10500000000000001,,0.895,,,2,0,skip,,,,,,,,,,43,14,31,1,,more likely side 0.8950 outside band 0.55-0.80
2026-06-05T20:15:06.983Z,outcome,KXBTC15M-26JUN051615-15,2026-06-05T20:15:00Z,-5.301,630.0,0.55,0.8,,,,,,,0.895,,,2,0,skip,,,0.0,YES,1,,60717.44,60340.2,observed_source_snapshot,43,14,31,1,,skipped
2026-06-05T20:19:34.491Z,decision,KXBTC15M-26JUN051630-30,2026-06-05T20:30:00Z,628.302,630.0,0.55,0.8,0.61,0.62,0.38,0.39,0.595,YES,0.595,0.6,308.0,2,0,filled,98f3f7d2-9f2c-4ebc-b062-509a8e34204c,0.6,2.0,,,,,,,43,14,31,1,,filled 2 at 60.0c
2026-06-05T20:30:07.689Z,outcome,KXBTC15M-26JUN051630-30,2026-06-05T20:30:00Z,-6.738,630.0,0.55,0.8,,,,,,YES,0.595,0.6,308.0,2,0,filled,98f3f7d2-9f2c-4ebc-b062-509a8e34204c,0.6,2.0,YES,1,1,61009.89,60775.15,observed_source_snapshot,44,14,31,1,,successful
2026-06-05T20:34:35.846Z,decision,KXBTC15M-26JUN051645-45,2026-06-05T20:45:00Z,626.788,630.0,0.55,0.8,0.5,0.52,0.48,0.5,0.51,,0.51,,,2,0,skip,,,,,,,,,,44,14,32,1,,more likely side 0.5100 outside band 0.55-0.80
2026-06-05T20:45:07.345Z,outcome,KXBTC15M-26JUN051645-45,2026-06-05T20:45:00Z,-6.503,630.0,0.55,0.8,,,,,,,0.51,,,2,0,skip,,,0.0,YES,1,,61256.69,60941.59,observed_source_snapshot,44,14,32,1,,skipped
2026-06-05T20:49:35.547Z,decision,KXBTC15M-26JUN051700-00,2026-06-05T21:00:00Z,626.951,630.0,0.55,0.8,0.69,0.7,0.3,0.31,0.705,YES,0.705,0.71,200.0,2,0,filled,88ab013f-08d8-4e78-95f5-133a8228f542,0.71,2.0,,,,,,,44,14,32,1,,filled 2 at 71.0c
2026-06-05T21:00:09.047Z,outcome,KXBTC15M-26JUN051700-00,2026-06-05T21:00:00Z,-7.165,630.0,0.55,0.8,,,,,,YES,0.705,0.71,200.0,2,0,filled,88ab013f-08d8-4e78-95f5-133a8228f542,0.71,2.0,YES,1,1,61619.16,61261.31,observed_source_snapshot,45,14,32,1,,successful
2026-06-05T21:04:36.024Z,decision,KXBTC15M-26JUN051715-15,2026-06-05T21:15:00Z,626.707,630.0,0.55,0.8,0.85,0.86,0.14,0.15,0.855,,0.855,,,2,0,skip,,,,,,,,,,45,14,33,1,,more likely side 0.8550 outside band 0.55-0.80
2026-06-05T21:15:07.030Z,outcome,KXBTC15M-26JUN051715-15,2026-06-05T21:15:00Z,-5.716,630.0,0.55,0.8,,,,,,,0.855,,,2,0,skip,,,0.0,YES,1,,61775.6,61638.06,observed_source_snapshot,45,14,33,1,,skipped
2026-06-05T21:19:32.668Z,decision,KXBTC15M-26JUN051730-30,2026-06-05T21:30:00Z,629.750,630.0,0.55,0.8,0.35,0.36,0.64,0.65,0.325,NO,0.675,0.68,61.66,2,0,filled,f4c8b113-2ee5-478c-b54c-b2f2985049cf,0.68,2.0,,,,,,,45,14,33,1,,filled 2 at 68.0c
2026-06-05T21:30:06.700Z,outcome,KXBTC15M-26JUN051730-30,2026-06-05T21:30:00Z,-5.737,630.0,0.55,0.8,,,,,,NO,0.675,0.68,61.66,2,0,filled,f4c8b113-2ee5-478c-b54c-b2f2985049cf,0.68,2.0,NO,0,1,61544.9,61808.19,observed_source_snapshot,46,14,33,1,,successful
2026-06-05T21:34:33.463Z,decision,KXBTC15M-26JUN051745-45,2026-06-05T21:45:00Z,628.630,630.0,0.55,0.8,0.3,0.31,0.69,0.7,0.305,NO,0.6950000000000001,0.7,1693.47,2,0,filled,db8b11ee-e42f-475b-929e-057399872aba,0.7,2.0,,,,,,,46,14,33,1,,filled 2 at 70.0c
2026-06-05T21:45:04.994Z,outcome,KXBTC15M-26JUN051745-45,2026-06-05T21:45:00Z,-2.426,630.0,0.55,0.8,,,,,,NO,0.6950000000000001,0.7,1693.47,2,0,filled,db8b11ee-e42f-475b-929e-057399872aba,0.7,2.0,YES,1,0,61909.88,61570.77,observed_source_snapshot,46,15,33,1,,unsuccessful
2026-06-05T21:49:34.506Z,decision,KXBTC15M-26JUN051800-00,2026-06-05T22:00:00Z,627.984,630.0,0.55,0.8,0.32,0.33,0.67,0.68,0.33,NO,0.6699999999999999,0.68,1151.43,2,0,filled,889c5542-3b1b-4397-960c-cc273a93f879,0.68,2.0,,,,,,,46,15,33,1,,filled 2 at 68.0c
2026-06-05T22:04:33.529Z,decision,KXBTC15M-26JUN051815-15,2026-06-05T22:15:00Z,629.902,630.0,0.55,0.8,0.11,0.12,0.88,0.89,0.11499999999999999,,0.885,,,2,0,skip,,,,,,,,,,46,15,34,1,,more likely side 0.8850 outside band 0.55-0.80
2026-06-05T22:15:07.445Z,outcome,KXBTC15M-26JUN051815-15,2026-06-05T22:15:00Z,-6.257,630.0,0.55,0.8,,,,,,,0.885,,,2,0,skip,,,0.0,NO,0,,61369.46,61658.1,observed_source_snapshot,46,15,34,1,,skipped
2026-06-05T22:19:34.979Z,decision,KXBTC15M-26JUN051830-30,2026-06-05T22:30:00Z,627.655,630.0,0.55,0.8,0.7,0.71,0.29,0.3,0.74,YES,0.74,0.75,300.0,2,0,filled,54f62188-538d-4c1b-b873-14fbc78f5414,0.75,2.0,,,,,,,46,15,34,1,,filled 2 at 75.0c
2026-06-05T22:30:07.690Z,outcome,KXBTC15M-26JUN051830-30,2026-06-05T22:30:00Z,-6.894,630.0,0.55,0.8,,,,,,YES,0.74,0.75,300.0,2,0,filled,54f62188-538d-4c1b-b873-14fbc78f5414,0.75,2.0,YES,1,1,61479.53,61354.66,observed_source_snapshot,47,15,34,1,,successful
2026-06-05T22:34:34.972Z,decision,KXBTC15M-26JUN051845-45,2026-06-05T22:45:00Z,628.141,630.0,0.55,0.8,0.8,0.82,0.18,0.2,0.81,,0.81,,,2,0,skip,,,,,,,,,,47,15,35,1,,more likely side 0.8100 outside band 0.55-0.80
2026-06-05T22:45:06.953Z,outcome,KXBTC15M-26JUN051845-45,2026-06-05T22:45:00Z,-6.008,630.0,0.55,0.8,,,,,,,0.81,,,2,0,skip,,,0.0,YES,1,,61766.1,61474.35,observed_source_snapshot,47,15,35,1,,skipped
2026-06-05T22:49:34.648Z,decision,KXBTC15M-26JUN051900-00,2026-06-05T23:00:00Z,628.218,630.0,0.55,0.8,0.58,0.59,0.41,0.42,0.61,YES,0.61,0.62,1692.0,2,0,filled,d9f8693a-49d3-452f-b294-28dd2c8e81fa,0.62,2.0,,,,,,,47,15,35,1,,filled 2 at 62.0c
2026-06-05T23:00:07.577Z,outcome,KXBTC15M-26JUN051900-00,2026-06-05T23:00:00Z,-5.005,630.0,0.55,0.8,,,,,,YES,0.61,0.62,1692.0,2,0,filled,d9f8693a-49d3-452f-b294-28dd2c8e81fa,0.62,2.0,NO,0,0,61739.08,61762.61,observed_source_snapshot,47,16,35,1,,unsuccessful
2026-06-05T23:04:34.810Z,decision,KXBTC15M-26JUN051915-15,2026-06-05T23:15:00Z,627.834,630.0,0.55,0.8,0.42,0.43,0.57,0.58,0.5,NO,0.575,0.51,3267.0,2,0,skip,,,0.0,,,,,,,47,16,36,1,,no fill/valid liquidity after 10 attempts; last=more likely side 0.5000 outside band 0.55-0.80
2026-06-05T23:15:06.331Z,outcome,KXBTC15M-26JUN051915-15,2026-06-05T23:15:00Z,-5.459,630.0,0.55,0.8,,,,,,NO,0.575,0.51,3267.0,2,0,skip,,,0.0,NO,0,,61350.26,61584.39,observed_source_snapshot,47,16,36,1,,skipped
2026-06-05T23:19:32.971Z,decision,KXBTC15M-26JUN051930-30,2026-06-05T23:30:00Z,629.671,630.0,0.55,0.8,0.11,0.12,0.88,0.89,0.11499999999999999,,0.885,,,2,0,skip,,,,,,,,,,47,16,37,1,,more likely side 0.8850 outside band 0.55-0.80
2026-06-05T23:30:07.328Z,outcome,KXBTC15M-26JUN051930-30,2026-06-05T23:30:00Z,-6.490,630.0,0.55,0.8,,,,,,,0.885,,,2,0,skip,,,0.0,NO,0,,60976.62,61377.54,observed_source_snapshot,47,16,37,1,,skipped
2026-06-05T23:34:34.341Z,decision,KXBTC15M-26JUN051945-45,2026-06-05T23:45:00Z,628.942,630.0,0.55,0.8,0.05,0.051000000000000004,0.949,0.95,0.0505,,0.9495,,,2,0,skip,,,,,,,,,,47,16,38,1,,more likely side 0.9495 outside band 0.55-0.80
2026-06-05T23:45:06.969Z,outcome,KXBTC15M-26JUN051945-45,2026-06-05T23:45:00Z,-4.886,630.0,0.55,0.8,,,,,,,0.9495,,,2,0,skip,,,0.0,NO,0,,60721.8,60977.66,observed_source_snapshot,47,16,38,1,,skipped
2026-06-05T23:49:34.569Z,decision,KXBTC15M-26JUN052000-00,2026-06-06T00:00:00Z,629.343,630.0,0.55,0.8,0.51,0.52,0.48,0.49,0.515,,0.515,,,2,0,skip,,,,,,,,,,47,16,39,1,,more likely side 0.5150 outside band 0.55-0.80
2026-06-06T00:00:08.992Z,outcome,KXBTC15M-26JUN052000-00,2026-06-06T00:00:00Z,-8.131,630.0,0.55,0.8,,,,,,,0.515,,,2,0,skip,,,0.0,YES,1,,60934.91,60775.28,observed_source_snapshot,47,16,39,1,,skipped
2026-06-06T00:04:33.047Z,decision,KXBTC15M-26JUN052015-15,2026-06-06T00:15:00Z,629.414,630.0,0.55,0.8,0.943,0.946,0.054,0.057,0.9444999999999999,,0.9444999999999999,,,2,0,skip,,,,,,,,,,47,16,40,1,,more likely side 0.9445 outside band 0.55-0.80
2026-06-06T00:15:05.674Z,outcome,KXBTC15M-26JUN052015-15,2026-06-06T00:15:00Z,-4.486,630.0,0.55,0.8,,,,,,,0.9444999999999999,,,2,0,skip,,,0.0,YES,1,,61413.36,60967.28,observed_source_snapshot,47,16,40,1,,skipped
2026-06-06T00:19:34.335Z,decision,KXBTC15M-26JUN052030-30,2026-06-06T00:30:00Z,629.106,630.0,0.55,0.8,0.27,0.28,0.72,0.73,0.25,NO,0.75,0.76,1053.74,2,0,filled,846e4a04-d415-4e11-a1e5-a3028c73bfe2,0.76,2.0,,,,,,,47,16,40,1,,filled 2 at 76.0c
2026-06-06T00:30:07.407Z,outcome,KXBTC15M-26JUN052030-30,2026-06-06T00:30:00Z,-6.510,630.0,0.55,0.8,,,,,,NO,0.75,0.76,1053.74,2,0,filled,846e4a04-d415-4e11-a1e5-a3028c73bfe2,0.76,2.0,NO,0,1,61293.51,61405.05,observed_source_snapshot,48,16,40,1,,successful
2026-06-06T00:34:36.250Z,decision,KXBTC15M-26JUN052045-45,2026-06-06T00:45:00Z,626.793,630.0,0.55,0.8,0.56,0.57,0.43,0.44,0.59,YES,0.59,0.6,609.0,2,0,filled,7e324f81-680c-416a-b77f-f2f467bacabc,0.6,2.0,,,,,,,48,16,40,1,,filled 2 at 60.0c
2026-06-06T00:45:05.965Z,outcome,KXBTC15M-26JUN052045-45,2026-06-06T00:45:00Z,-5.072,630.0,0.55,0.8,,,,,,YES,0.59,0.6,609.0,2,0,filled,7e324f81-680c-416a-b77f-f2f467bacabc,0.6,2.0,NO,0,0,61220.55,61295.83,observed_source_snapshot,48,17,40,1,,unsuccessful
2026-06-06T00:49:33.944Z,decision,KXBTC15M-26JUN052100-00,2026-06-06T01:00:00Z,628.793,630.0,0.55,0.8,0.63,0.64,0.36,0.37,0.625,YES,0.625,0.63,4986.34,2,0,filled,eed57af7-84ab-4625-8291-5a85cfc0e670,0.55,2.0,,,,,,,48,17,40,1,,filled 2 at 55.0c
2026-06-06T01:00:07.189Z,outcome,KXBTC15M-26JUN052100-00,2026-06-06T01:00:00Z,-6.176,630.0,0.55,0.8,,,,,,YES,0.625,0.63,4986.34,2,0,filled,eed57af7-84ab-4625-8291-5a85cfc0e670,0.55,2.0,YES,1,1,61269.72,61217.03,observed_source_snapshot,49,17,40,1,,successful
2026-06-06T01:04:34.901Z,decision,KXBTC15M-26JUN052115-15,2026-06-06T01:15:00Z,627.834,630.0,0.55,0.8,0.72,0.73,0.27,0.28,0.725,YES,0.725,0.73,132.0,2,0,filled,5add4f73-b9a6-4d9e-aca4-4dd9bbb10faa,0.73,2.0,,,,,,,49,17,40,1,,filled 2 at 73.0c
2026-06-06T01:15:07.707Z,outcome,KXBTC15M-26JUN052115-15,2026-06-06T01:15:00Z,-6.889,630.0,0.55,0.8,,,,,,YES,0.725,0.73,132.0,2,0,filled,5add4f73-b9a6-4d9e-aca4-4dd9bbb10faa,0.73,2.0,NO,0,0,61143.98,61266.3,observed_source_snapshot,49,18,40,1,,unsuccessful
2026-06-06T01:19:34.251Z,decision,KXBTC15M-26JUN052130-30,2026-06-06T01:30:00Z,628.140,630.0,0.55,0.8,0.58,0.59,0.41,0.42,0.385,YES,0.585,0.39,1158.45,2,0,skip,,,0.0,,,,,,,49,18,41,1,,no fill/valid liquidity after 10 attempts; last=current side changed to NO
2026-06-06T01:30:05.949Z,outcome,KXBTC15M-26JUN052130-30,2026-06-06T01:30:00Z,-2.428,630.0,0.55,0.8,,,,,,YES,0.585,0.39,1158.45,2,0,skip,,,0.0,YES,1,,61267.61,61120.91,observed_source_snapshot,49,18,41,1,,skipped
2026-06-06T01:34:33.134Z,decision,KXBTC15M-26JUN052145-45,2026-06-06T01:45:00Z,629.028,630.0,0.55,0.8,0.47,0.48,0.52,0.53,0.475,,0.525,,,2,0,skip,,,,,,,,,,49,18,42,1,,more likely side 0.5250 outside band 0.55-0.80
2026-06-06T01:45:06.984Z,outcome,KXBTC15M-26JUN052145-45,2026-06-06T01:45:00Z,-4.649,630.0,0.55,0.8,,,,,,,0.525,,,2,0,skip,,,0.0,NO,0,,61029.39,61262.04,observed_source_snapshot,49,18,42,1,,skipped
2026-06-06T01:49:34.427Z,decision,KXBTC15M-26JUN052200-00,2026-06-06T02:00:00Z,627.832,630.0,0.55,0.8,0.54,0.55,0.45,0.46,0.545,,0.545,,,2,0,skip,,,,,,,,,,49,18,43,1,,more likely side 0.5450 outside band 0.55-0.80
2026-06-06T02:00:07.939Z,outcome,KXBTC15M-26JUN052200-00,2026-06-06T02:00:00Z,-7.070,630.0,0.55,0.8,,,,,,,0.545,,,2,0,skip,,,0.0,YES,1,,61056.52,61038.88,observed_source_snapshot,49,18,43,1,,skipped
2026-06-06T02:04:36.089Z,decision,KXBTC15M-26JUN052215-15,2026-06-06T02:15:00Z,626.711,630.0,0.55,0.8,0.21,0.22,0.78,0.79,0.20500000000000002,NO,0.7949999999999999,0.8,1224.3,2,0,filled,af855c18-ca1a-4b25-a664-4ac37ee02a33,0.8,2.0,,,,,,,49,18,43,1,,filled 2 at 80.0c
2026-06-06T02:15:07.220Z,outcome,KXBTC15M-26JUN052215-15,2026-06-06T02:15:00Z,-5.606,630.0,0.55,0.8,,,,,,NO,0.7949999999999999,0.8,1224.3,2,0,filled,af855c18-ca1a-4b25-a664-4ac37ee02a33,0.8,2.0,NO,0,1,60882.8,61074.46,observed_source_snapshot,50,18,43,1,,successful
2026-06-06T02:19:33.127Z,decision,KXBTC15M-26JUN052230-30,2026-06-06T02:30:00Z,629.827,630.0,0.55,0.8,0.12,0.13,0.87,0.88,0.125,,0.875,,,2,0,skip,,,,,,,,,,50,18,44,1,,more likely side 0.8750 outside band 0.55-0.80
2026-06-06T02:30:07.288Z,outcome,KXBTC15M-26JUN052230-30,2026-06-06T02:30:00Z,-6.499,630.0,0.55,0.8,,,,,,,0.875,,,2,0,skip,,,0.0,NO,0,,60839.83,60876.98,observed_source_snapshot,50,18,44,1,,skipped
2026-06-06T02:34:34.741Z,decision,KXBTC15M-26JUN052245-45,2026-06-06T02:45:00Z,628.302,630.0,0.55,0.8,0.77,0.78,0.22,0.23,0.78,YES,0.78,0.79,271.46,2,0,filled,3ebf5d75-d97f-48f7-9a7d-fabb81293701,0.79,2.0,,,,,,,50,18,44,1,,filled 2 at 79.0c
2026-06-06T02:45:05.770Z,outcome,KXBTC15M-26JUN052245-45,2026-06-06T02:45:00Z,-4.665,630.0,0.55,0.8,,,,,,YES,0.78,0.79,271.46,2,0,filled,3ebf5d75-d97f-48f7-9a7d-fabb81293701,0.79,2.0,YES,1,1,60943.98,60828.36,observed_source_snapshot,51,18,44,1,,successful
2026-06-06T02:49:35.530Z,decision,KXBTC15M-26JUN052300-00,2026-06-06T03:00:00Z,626.866,630.0,0.55,0.8,0.86,0.87,0.13,0.14,0.865,,0.865,,,2,0,skip,,,,,,,,,,51,18,45,1,,more likely side 0.8650 outside band 0.55-0.80
2026-06-06T03:00:07.424Z,outcome,KXBTC15M-26JUN052300-00,2026-06-06T03:00:00Z,-6.518,630.0,0.55,0.8,,,,,,,0.865,,,2,0,skip,,,0.0,YES,1,,60953.36,60932.69,observed_source_snapshot,51,18,45,1,,skipped
2026-06-06T03:04:35.712Z,decision,KXBTC15M-26JUN052315-15,2026-06-06T03:15:00Z,626.948,630.0,0.55,0.8,0.14,0.16,0.84,0.86,0.15000000000000002,,0.85,,,2,0,skip,,,,,,,,,,51,18,46,1,,more likely side 0.8500 outside band 0.55-0.80
2026-06-06T03:15:07.835Z,outcome,KXBTC15M-26JUN052315-15,2026-06-06T03:15:00Z,-7.000,630.0,0.55,0.8,,,,,,,0.85,,,2,0,skip,,,0.0,NO,0,,60829.78,60954.07,observed_source_snapshot,51,18,46,1,,skipped
2026-06-06T03:19:33.611Z,decision,KXBTC15M-26JUN052330-30,2026-06-06T03:30:00Z,628.550,630.0,0.55,0.8,0.5,0.51,0.49,0.5,0.505,,0.505,,,2,0,skip,,,,,,,,,,51,18,47,1,,more likely side 0.5050 outside band 0.55-0.80
2026-06-06T03:34:33.383Z,decision,KXBTC15M-26JUN052345-45,2026-06-06T03:45:00Z,629.907,630.0,0.55,0.8,0.068,0.069,0.931,0.932,0.0685,,0.9315,,,2,0,skip,,,,,,,,,,51,18,48,1,,more likely side 0.9315 outside band 0.55-0.80
2026-06-06T03:45:10.497Z,outcome,KXBTC15M-26JUN052345-45,2026-06-06T03:45:00Z,-7.046,630.0,0.55,0.8,,,,,,,0.9315,,,2,0,skip,,,0.0,NO,0,,60615.68,60770.85,observed_source_snapshot,51,18,48,1,,skipped
2026-06-06T03:49:32.568Z,decision,KXBTC15M-26JUN060000-00,2026-06-06T04:00:00Z,629.667,630.0,0.55,0.8,0.49,0.5,0.5,0.51,0.495,,0.505,,,2,0,skip,,,,,,,,,,51,18,49,1,,more likely side 0.5050 outside band 0.55-0.80
2026-06-06T04:00:07.471Z,outcome,KXBTC15M-26JUN060000-00,2026-06-06T04:00:00Z,-6.666,630.0,0.55,0.8,,,,,,,0.505,,,2,0,skip,,,0.0,YES,1,,60667.71,60636.91,observed_source_snapshot,51,18,49,1,,skipped
2026-06-06T04:04:32.656Z,decision,KXBTC15M-26JUN060015-15,2026-06-06T04:15:00Z,629.508,630.0,0.55,0.8,0.49,0.5,0.5,0.51,0.495,,0.505,,,2,0,skip,,,,,,,,,,51,18,50,1,,more likely side 0.5050 outside band 0.55-0.80
2026-06-06T04:15:07.774Z,outcome,KXBTC15M-26JUN060015-15,2026-06-06T04:15:00Z,-6.408,630.0,0.55,0.8,,,,,,,0.505,,,2,0,skip,,,0.0,NO,0,,60159.19,60670.3,observed_source_snapshot,51,18,50,1,,skipped
