timestamp_utc,kalshi_timestamp_utc,kalshi_ticker,kalshi_title,kalshi_event_ticker,kalshi_close_time,kalshi_status,kalshi_yes_bid,kalshi_yes_ask,kalshi_no_bid,kalshi_no_ask,kalshi_yes_mid,kalshi_last_price,kalshi_volume,kalshi_open_interest,kalshi_best_yes_bid_qty,kalshi_best_no_bid_qty,polymarket_timestamp_utc,polymarket_ticker,polymarket_title,polymarket_event_ticker,polymarket_close_time,polymarket_status,polymarket_yes_bid,polymarket_yes_ask,polymarket_no_bid,polymarket_no_ask,polymarket_yes_mid,polymarket_last_price,polymarket_volume,polymarket_open_interest,polymarket_best_yes_bid_qty,polymarket_best_no_bid_qty,source_timestamp_utc,kalshi_btc_source,kalshi_btc_price,kalshi_btc_target,kalshi_btc_settlement_avg,kalshi_btc_settlement_sample_count,kalshi_btc_settlement_window_start,kalshi_btc_settlement_window_end,polymarket_btc_source,polymarket_btc_price,polymarket_btc_target,k_plus_np,nk_plus_p,polymarket_error
2026-05-17T03:22:55.216Z,2026-05-17T03:22:53.951Z,KXBTC15M-26MAY162330-30,BTC price up in next 15 mins?,KXBTC15M-26MAY162330,2026-05-17T03:30:00Z,active,0.76,0.77,0.23,0.24,0.765,0.67,265372.77,120971.01,1892.62,407.38,2026-05-17T03:22:54.184Z,btc-updown-15m-1778987700,"Bitcoin Up or Down - May 16, 11:15PM-11:30PM ET",btc-updown-15m-1778987700,2026-05-17T03:30:00Z,,0.72,0.73,0.27,0.28,0.725,0.69,3920.731728,,380.06,77.8,2026-05-17T03:22:55.216Z,BRTI,77957.14,77935.35,,,,,Polymarket RTDS,77952.65974894291,77929.86498865283,1.05,0.97,
2026-05-17T03:22:56.526Z,2026-05-17T03:22:55.466Z,KXBTC15M-26MAY162330-30,BTC price up in next 15 mins?,KXBTC15M-26MAY162330,2026-05-17T03:30:00Z,active,0.76,0.77,0.23,0.24,0.765,0.67,265372.77,120971.01,2682.82,387.45,2026-05-17T03:22:55.644Z,btc-updown-15m-1778987700,"Bitcoin Up or Down - May 16, 11:15PM-11:30PM ET",btc-updown-15m-1778987700,2026-05-17T03:30:00Z,,0.72,0.73,0.27,0.28,0.725,0.69,3920.731728,,360.06,62.8,2026-05-17T03:22:56.526Z,BRTI,77956.81,77935.35,,,,,Polymarket RTDS,77953.07523403855,77929.86498865283,1.05,0.97,
2026-05-17T03:23:01.063Z,2026-05-17T03:22:58.040Z,KXBTC15M-26MAY162330-30,BTC price up in next 15 mins?,KXBTC15M-26MAY162330,2026-05-17T03:30:00Z,active,0.76,0.77,0.23,0.24,0.765,0.67,265372.77,120971.01,1004.55,138.0,2026-05-17T03:22:58.679Z,btc-updown-15m-1778987700,"Bitcoin Up or Down - May 16, 11:15PM-11:30PM ET",btc-updown-15m-1778987700,2026-05-17T03:30:00Z,,0.72,0.73,0.27,0.28,0.725,0.69,3920.731728,,129.35,77.68,2026-05-17T03:23:01.063Z,BRTI,77957.14,77935.35,,,,,Polymarket RTDS,77952.26439243571,77929.86498865283,1.05,0.97,
2026-05-17T03:23:03.913Z,2026-05-17T03:23:01.801Z,KXBTC15M-26MAY162330-30,BTC price up in next 15 mins?,KXBTC15M-26MAY162330,2026-05-17T03:30:00Z,active,0.68,0.69,0.31,0.32,0.685,0.72,276686.89,127065.85,17.0,1235.0,2026-05-17T03:23:02.198Z,btc-updown-15m-1778987700,"Bitcoin Up or Down - May 16, 11:15PM-11:30PM ET",btc-updown-15m-1778987700,2026-05-17T03:30:00Z,,0.68,0.69,0.31,0.32,0.685,0.69,3920.731728,,5.0,13.96,2026-05-17T03:23:03.913Z,BRTI,77950.27,77935.35,,,,,Polymarket RTDS,77949.23610103388,77929.86498865283,1.01,1.01,
2026-05-17T03:23:07.619Z,2026-05-17T03:23:04.649Z,KXBTC15M-26MAY162330-30,BTC price up in next 15 mins?,KXBTC15M-26MAY162330,2026-05-17T03:30:00Z,active,0.67,0.68,0.32,0.33,0.675,0.72,276686.89,127065.85,25.0,1019.0,2026-05-17T03:23:06.135Z,btc-updown-15m-1778987700,"Bitcoin Up or Down - May 16, 11:15PM-11:30PM ET",btc-updown-15m-1778987700,2026-05-17T03:30:00Z,,0.62,0.63,0.37,0.38,0.625,0.69,3920.731728,,20.13,35.0,2026-05-17T03:23:07.619Z,BRTI,77956.78,77935.35,,,,,Polymarket RTDS,77948.13245864955,77929.86498865283,1.06,0.96,
2026-05-17T03:23:11.283Z,2026-05-17T03:23:08.419Z,KXBTC15M-26MAY162330-30,BTC price up in next 15 mins?,KXBTC15M-26MAY162330,2026-05-17T03:30:00Z,active,0.78,0.79,0.21,0.22,0.785,0.72,276686.89,127065.85,834.02,187.74,2026-05-17T03:23:08.979Z,btc-updown-15m-1778987700,"Bitcoin Up or Down - May 16, 11:15PM-11:30PM ET",btc-updown-15m-1778987700,2026-05-17T03:30:00Z,,0.67,0.72,0.28,0.33,0.6950000000000001,0.69,3920.731728,,78.87,5.0,2026-05-17T03:23:11.283Z,BRTI,77956.78,77935.35,,,,,Polymarket RTDS,77953.91285019623,77929.86498865283,1.12,0.94,
2026-05-17T03:23:13.511Z,2026-05-17T03:23:12.026Z,KXBTC15M-26MAY162330-30,BTC price up in next 15 mins?,KXBTC15M-26MAY162330,2026-05-17T03:30:00Z,active,0.84,0.85,0.15,0.16,0.845,0.72,276686.89,127065.85,503.29,1259.33,2026-05-17T03:23:12.550Z,btc-updown-15m-1778987700,"Bitcoin Up or Down - May 16, 11:15PM-11:30PM ET",btc-updown-15m-1778987700,2026-05-17T03:30:00Z,,0.79,0.8,0.2,0.21,0.795,0.69,3920.731728,,79.27,31.45,2026-05-17T03:23:13.511Z,BRTI,77956.81,77935.35,,,,,Polymarket RTDS,77962.842991826,77929.86498865283,1.06,0.9600000000000001,
2026-05-17T03:23:16.769Z,2026-05-17T03:23:13.874Z,KXBTC15M-26MAY162330-30,BTC price up in next 15 mins?,KXBTC15M-26MAY162330,2026-05-17T03:30:00Z,active,0.84,0.85,0.15,0.16,0.845,0.72,276686.89,127065.85,659.3,1305.51,2026-05-17T03:23:14.065Z,btc-updown-15m-1778987700,"Bitcoin Up or Down - May 16, 11:15PM-11:30PM ET",btc-updown-15m-1778987700,2026-05-17T03:30:00Z,,0.79,0.8,0.2,0.21,0.795,0.69,3920.731728,,172.27,45.2,2026-05-17T03:23:16.769Z,BRTI,77950.22,77935.35,,,,,Polymarket RTDS,77963.88680339386,77929.86498865283,1.06,0.9600000000000001,
2026-05-17T03:23:17.989Z,2026-05-17T03:23:17.015Z,KXBTC15M-26MAY162330-30,BTC price up in next 15 mins?,KXBTC15M-26MAY162330,2026-05-17T03:30:00Z,active,0.85,0.86,0.14,0.15,0.855,0.72,276686.89,127065.85,1232.0,75.0,2026-05-17T03:23:17.207Z,btc-updown-15m-1778987700,"Bitcoin Up or Down - May 16, 11:15PM-11:30PM ET",btc-updown-15m-1778987700,2026-05-17T03:30:00Z,,0.8,0.83,0.17,0.2,0.815,0.69,3920.731728,,12.0,11.65,2026-05-17T03:23:17.989Z,BRTI,77950.22,77935.35,,,,,Polymarket RTDS,77963.98885263527,77929.86498865283,1.06,0.98,
2026-05-17T03:23:20.074Z,2026-05-17T03:23:19.019Z,KXBTC15M-26MAY162330-30,BTC price up in next 15 mins?,KXBTC15M-26MAY162330,2026-05-17T03:30:00Z,active,0.86,0.87,0.13,0.14,0.865,0.72,276686.89,127065.85,1898.97,273.85,2026-05-17T03:23:19.203Z,btc-updown-15m-1778987700,"Bitcoin Up or Down - May 16, 11:15PM-11:30PM ET",btc-updown-15m-1778987700,2026-05-17T03:30:00Z,,0.83,0.84,0.16,0.17,0.835,0.69,3920.731728,,5.52,12.0,2026-05-17T03:23:20.074Z,BRTI,77950.89,77935.35,,,,,Polymarket RTDS,77967.67461309602,77929.86498865283,1.04,0.98,
2026-05-17T03:23:22.050Z,2026-05-17T03:23:21.038Z,KXBTC15M-26MAY162330-30,BTC price up in next 15 mins?,KXBTC15M-26MAY162330,2026-05-17T03:30:00Z,active,0.87,0.88,0.12,0.13,0.875,0.72,276686.89,127065.85,1029.0,240.49,2026-05-17T03:23:21.267Z,btc-updown-15m-1778987700,"Bitcoin Up or Down - May 16, 11:15PM-11:30PM ET",btc-updown-15m-1778987700,2026-05-17T03:30:00Z,,0.83,0.84,0.16,0.17,0.835,0.69,3920.731728,,340.8,210.67,2026-05-17T03:23:22.050Z,BRTI,77952.2,77935.35,,,,,Polymarket RTDS,77968.07641194333,77929.86498865283,1.05,0.97,
2026-05-17T03:23:24.134Z,2026-05-17T03:23:23.025Z,KXBTC15M-26MAY162330-30,BTC price up in next 15 mins?,KXBTC15M-26MAY162330,2026-05-17T03:30:00Z,active,0.87,0.88,0.12,0.13,0.875,0.72,276686.89,127065.85,775.14,215.0,2026-05-17T03:23:23.208Z,btc-updown-15m-1778987700,"Bitcoin Up or Down - May 16, 11:15PM-11:30PM ET",btc-updown-15m-1778987700,2026-05-17T03:30:00Z,,0.83,0.84,0.16,0.17,0.835,0.69,3920.731728,,237.72,208.8,2026-05-17T03:23:24.134Z,BRTI,77956.81,77935.35,,,,,Polymarket RTDS,77967.39976693422,77929.86498865283,1.05,0.97,
2026-05-17T03:23:26.228Z,2026-05-17T03:23:25.062Z,KXBTC15M-26MAY162330-30,BTC price up in next 15 mins?,KXBTC15M-26MAY162330,2026-05-17T03:30:00Z,active,0.87,0.88,0.12,0.13,0.875,0.72,276686.89,127065.85,500.08,418.24,2026-05-17T03:23:25.246Z,btc-updown-15m-1778987700,"Bitcoin Up or Down - May 16, 11:15PM-11:30PM ET",btc-updown-15m-1778987700,2026-05-17T03:30:00Z,,0.84,0.85,0.15,0.16,0.845,0.69,3920.731728,,24.45,107.0,2026-05-17T03:23:26.228Z,BRTI,77956.81,77935.35,,,,,Polymarket RTDS,77967.52047952265,77929.86498865283,1.04,0.98,
2026-05-17T03:23:30.400Z,2026-05-17T03:23:27.547Z,KXBTC15M-26MAY162330-30,BTC price up in next 15 mins?,KXBTC15M-26MAY162330,2026-05-17T03:30:00Z,active,0.86,0.88,0.12,0.14,0.87,0.72,276686.89,127065.85,1125.0,23.55,2026-05-17T03:23:28.354Z,btc-updown-15m-1778987700,"Bitcoin Up or Down - May 16, 11:15PM-11:30PM ET",btc-updown-15m-1778987700,2026-05-17T03:30:00Z,,0.84,0.85,0.15,0.16,0.845,0.69,3920.731728,,131.75,111.58,2026-05-17T03:23:30.400Z,BRTI,77950.11,77935.35,,,,,Polymarket RTDS,77969.8617002713,77929.86498865283,1.04,0.99,
2026-05-17T03:23:32.542Z,2026-05-17T03:23:31.133Z,KXBTC15M-26MAY162330-30,BTC price up in next 15 mins?,KXBTC15M-26MAY162330,2026-05-17T03:30:00Z,active,0.86,0.87,0.13,0.14,0.865,0.72,276686.89,127065.85,812.57,183.63,2026-05-17T03:23:31.582Z,btc-updown-15m-1778987700,"Bitcoin Up or Down - May 16, 11:15PM-11:30PM ET",btc-updown-15m-1778987700,2026-05-17T03:30:00Z,,0.84,0.85,0.15,0.16,0.845,0.69,3920.731728,,99.82,30.81,2026-05-17T03:23:32.542Z,BRTI,77950.27,77935.35,,,,,Polymarket RTDS,77970.18777784597,77929.86498865283,1.03,0.99,
2026-05-17T03:23:33.889Z,2026-05-17T03:23:32.785Z,KXBTC15M-26MAY162330-30,BTC price up in next 15 mins?,KXBTC15M-26MAY162330,2026-05-17T03:30:00Z,active,0.87,0.88,0.12,0.13,0.875,0.86,302118.65,134483.34,75.0,3169.11,2026-05-17T03:23:32.975Z,btc-updown-15m-1778987700,"Bitcoin Up or Down - May 16, 11:15PM-11:30PM ET",btc-updown-15m-1778987700,2026-05-17T03:30:00Z,,0.84,0.85,0.15,0.16,0.845,0.69,3920.731728,,83.57,17.28,2026-05-17T03:23:33.889Z,BRTI,77950.47,77935.35,,,,,Polymarket RTDS,77968.68329069583,77929.86498865283,1.04,0.98,
2026-05-17T03:23:37.878Z,2026-05-17T03:23:35.233Z,KXBTC15M-26MAY162330-30,BTC price up in next 15 mins?,KXBTC15M-26MAY162330,2026-05-17T03:30:00Z,active,0.87,0.88,0.12,0.13,0.875,0.86,302118.65,134483.34,1886.53,3183.37,2026-05-17T03:23:35.853Z,btc-updown-15m-1778987700,"Bitcoin Up or Down - May 16, 11:15PM-11:30PM ET",btc-updown-15m-1778987700,2026-05-17T03:30:00Z,,0.84,0.85,0.15,0.16,0.845,0.69,3920.731728,,43.86,86.38,2026-05-17T03:23:37.878Z,BRTI,77977.53,77935.35,,,,,Polymarket RTDS,77969.90452364167,77929.86498865283,1.04,0.98,
2026-05-17T03:23:40.522Z,2026-05-17T03:23:38.881Z,KXBTC15M-26MAY162330-30,BTC price up in next 15 mins?,KXBTC15M-26MAY162330,2026-05-17T03:30:00Z,active,0.87,0.88,0.12,0.13,0.875,0.86,302118.65,134483.34,1579.57,3037.62,2026-05-17T03:23:39.489Z,btc-updown-15m-1778987700,"Bitcoin Up or Down - May 16, 11:15PM-11:30PM ET",btc-updown-15m-1778987700,2026-05-17T03:30:00Z,,0.84,0.85,0.15,0.16,0.845,0.69,3920.731728,,157.83,74.32,2026-05-17T03:23:40.522Z,BRTI,77950.22,77935.35,,,,,Polymarket RTDS,77969.94970608952,77929.86498865283,1.04,0.98,
2026-05-17T03:23:41.901Z,2026-05-17T03:23:40.774Z,KXBTC15M-26MAY162330-30,BTC price up in next 15 mins?,KXBTC15M-26MAY162330,2026-05-17T03:30:00Z,active,0.87,0.88,0.12,0.13,0.875,0.86,302118.65,134483.34,23.64,2803.01,2026-05-17T03:23:40.973Z,btc-updown-15m-1778987700,"Bitcoin Up or Down - May 16, 11:15PM-11:30PM ET",btc-updown-15m-1778987700,2026-05-17T03:30:00Z,,0.84,0.85,0.15,0.16,0.845,0.69,3920.731728,,107.59,74.32,2026-05-17T03:23:41.901Z,BRTI,77950.11,77935.35,,,,,Polymarket RTDS,77970.1117933692,77929.86498865283,1.04,0.98,
2026-05-17T03:23:44.059Z,2026-05-17T03:23:42.825Z,KXBTC15M-26MAY162330-30,BTC price up in next 15 mins?,KXBTC15M-26MAY162330,2026-05-17T03:30:00Z,active,0.87,0.88,0.12,0.13,0.875,0.86,302118.65,134483.34,1003.64,2556.29,2026-05-17T03:23:43.015Z,btc-updown-15m-1778987700,"Bitcoin Up or Down - May 16, 11:15PM-11:30PM ET",btc-updown-15m-1778987700,2026-05-17T03:30:00Z,,0.84,0.85,0.15,0.16,0.845,0.69,3920.731728,,107.59,73.43,2026-05-17T03:23:44.059Z,BRTI,77950.47,77935.35,,,,,Polymarket RTDS,77970.4262842551,77929.86498865283,1.04,0.98,
2026-05-17T03:23:45.956Z,2026-05-17T03:23:44.765Z,KXBTC15M-26MAY162330-30,BTC price up in next 15 mins?,KXBTC15M-26MAY162330,2026-05-17T03:30:00Z,active,0.87,0.88,0.12,0.13,0.875,0.86,302118.65,134483.34,878.33,1494.37,2026-05-17T03:23:44.976Z,btc-updown-15m-1778987700,"Bitcoin Up or Down - May 16, 11:15PM-11:30PM ET",btc-updown-15m-1778987700,2026-05-17T03:30:00Z,,0.84,0.85,0.15,0.16,0.845,0.69,3920.731728,,102.59,83.43,2026-05-17T03:23:45.956Z,BRTI,77950.89,77935.35,,,,,Polymarket RTDS,77970.4077132779,77929.86498865283,1.04,0.98,
2026-05-17T03:23:48.168Z,2026-05-17T03:23:46.759Z,KXBTC15M-26MAY162330-30,BTC price up in next 15 mins?,KXBTC15M-26MAY162330,2026-05-17T03:30:00Z,active,0.87,0.88,0.12,0.13,0.875,0.86,302118.65,134483.34,407.85,1388.39,2026-05-17T03:23:47.024Z,btc-updown-15m-1778987700,"Bitcoin Up or Down - May 16, 11:15PM-11:30PM ET",btc-updown-15m-1778987700,2026-05-17T03:30:00Z,,0.84,0.85,0.15,0.16,0.845,0.69,3920.731728,,112.59,88.43,2026-05-17T03:23:48.168Z,BRTI,77949.78,77935.35,,,,,Polymarket RTDS,77970.60883061636,77929.86498865283,1.04,0.98,
2026-05-17T03:23:49.957Z,2026-05-17T03:23:48.768Z,KXBTC15M-26MAY162330-30,BTC price up in next 15 mins?,KXBTC15M-26MAY162330,2026-05-17T03:30:00Z,active,0.87,0.88,0.12,0.13,0.875,0.86,302118.65,134483.34,834.79,1334.51,2026-05-17T03:23:49.014Z,btc-updown-15m-1778987700,"Bitcoin Up or Down - May 16, 11:15PM-11:30PM ET",btc-updown-15m-1778987700,2026-05-17T03:30:00Z,,0.84,0.85,0.15,0.16,0.845,0.69,3920.731728,,127.59,83.43,2026-05-17T03:23:49.957Z,BRTI,77949.78,77935.35,,,,,Polymarket RTDS,77970.44999174752,77929.86498865283,1.04,0.98,
2026-05-17T03:23:52.028Z,2026-05-17T03:23:50.783Z,KXBTC15M-26MAY162330-30,BTC price up in next 15 mins?,KXBTC15M-26MAY162330,2026-05-17T03:30:00Z,active,0.87,0.88,0.12,0.13,0.875,0.86,302118.65,134483.34,1002.95,834.98,2026-05-17T03:23:51.011Z,btc-updown-15m-1778987700,"Bitcoin Up or Down - May 16, 11:15PM-11:30PM ET",btc-updown-15m-1778987700,2026-05-17T03:30:00Z,,0.84,0.85,0.15,0.16,0.845,0.69,3920.731728,,127.59,88.43,2026-05-17T03:23:52.028Z,BRTI,77950.47,77935.35,,,,,Polymarket RTDS,77970.4883494832,77929.86498865283,1.04,0.98,
2026-05-17T03:23:53.845Z,2026-05-17T03:23:52.771Z,KXBTC15M-26MAY162330-30,BTC price up in next 15 mins?,KXBTC15M-26MAY162330,2026-05-17T03:30:00Z,active,0.87,0.88,0.12,0.13,0.875,0.86,302118.65,134483.34,382.05,147.0,2026-05-17T03:23:52.961Z,btc-updown-15m-1778987700,"Bitcoin Up or Down - May 16, 11:15PM-11:30PM ET",btc-updown-15m-1778987700,2026-05-17T03:30:00Z,,0.84,0.85,0.15,0.16,0.845,0.69,3920.731728,,118.84,88.43,2026-05-17T03:23:53.845Z,BRTI,77950.27,77935.35,,,,,Polymarket RTDS,77970.27661933968,77929.86498865283,1.04,0.98,
2026-05-17T03:23:55.908Z,2026-05-17T03:23:54.780Z,KXBTC15M-26MAY162330-30,BTC price up in next 15 mins?,KXBTC15M-26MAY162330,2026-05-17T03:30:00Z,active,0.86,0.87,0.13,0.14,0.865,0.86,302118.65,134483.34,987.79,78.48,2026-05-17T03:23:54.981Z,btc-updown-15m-1778987700,"Bitcoin Up or Down - May 16, 11:15PM-11:30PM ET",btc-updown-15m-1778987700,2026-05-17T03:30:00Z,,0.84,0.85,0.15,0.16,0.845,0.69,3920.731728,,153.82,62.0,2026-05-17T03:23:55.908Z,BRTI,77949.78,77935.35,,,,,Polymarket RTDS,77970.3176387857,77929.86498865283,1.03,0.99,
2026-05-17T03:23:58.036Z,2026-05-17T03:23:56.817Z,KXBTC15M-26MAY162330-30,BTC price up in next 15 mins?,KXBTC15M-26MAY162330,2026-05-17T03:30:00Z,active,0.89,0.9,0.1,0.11,0.895,0.86,302118.65,134483.34,1085.0,568.77,2026-05-17T03:23:57.053Z,btc-updown-15m-1778987700,"Bitcoin Up or Down - May 16, 11:15PM-11:30PM ET",btc-updown-15m-1778987700,2026-05-17T03:30:00Z,,0.87,0.88,0.12,0.13,0.875,0.69,3920.731728,,359.68,43.66,2026-05-17T03:23:58.036Z,BRTI,77950.11,77935.35,,,,,Polymarket RTDS,77971.501375,77929.86498865283,1.03,0.99,
2026-05-17T03:23:59.853Z,2026-05-17T03:23:58.770Z,KXBTC15M-26MAY162330-30,BTC price up in next 15 mins?,KXBTC15M-26MAY162330,2026-05-17T03:30:00Z,active,0.89,0.9,0.1,0.11,0.895,0.86,302118.65,134483.34,2606.25,374.0,2026-05-17T03:23:58.986Z,btc-updown-15m-1778987700,"Bitcoin Up or Down - May 16, 11:15PM-11:30PM ET",btc-updown-15m-1778987700,2026-05-17T03:30:00Z,,0.87,0.89,0.11,0.13,0.88,0.69,3920.731728,,109.03,5.0,2026-05-17T03:23:59.853Z,BRTI,77956.78,77935.35,,,,,Polymarket RTDS,77973.57680617593,77929.86498865283,1.03,1.0,
2026-05-17T03:24:07.223Z,2026-05-17T03:24:02.553Z,KXBTC15M-26MAY162330-30,BTC price up in next 15 mins?,KXBTC15M-26MAY162330,2026-05-17T03:30:00Z,active,0.89,0.9,0.1,0.11,0.895,0.89,317614.31,143256.04,1205.9,59.34,2026-05-17T03:24:04.081Z,btc-updown-15m-1778987700,"Bitcoin Up or Down - May 16, 11:15PM-11:30PM ET",btc-updown-15m-1778987700,2026-05-17T03:30:00Z,,0.89,0.9,0.1,0.11,0.895,0.69,3920.731728,,170.36,39.62,2026-05-17T03:24:07.223Z,BRTI,77983.22,77935.35,,,,,Polymarket RTDS,77977.05559699095,77929.86498865283,1.01,1.01,
2026-05-17T03:24:08.722Z,2026-05-17T03:24:07.471Z,KXBTC15M-26MAY162330-30,BTC price up in next 15 mins?,KXBTC15M-26MAY162330,2026-05-17T03:30:00Z,active,0.903,0.91,0.09,0.097,0.9065000000000001,0.89,317614.31,143256.04,75.0,506.98,2026-05-17T03:24:07.778Z,btc-updown-15m-1778987700,"Bitcoin Up or Down - May 16, 11:15PM-11:30PM ET",btc-updown-15m-1778987700,2026-05-17T03:30:00Z,,0.89,0.9,0.1,0.11,0.895,0.69,3920.731728,,358.59,31.15,2026-05-17T03:24:08.722Z,BRTI,77976.81,77935.35,,,,,Polymarket RTDS,77977.08833157229,77929.86498865283,1.02,0.997,
2026-05-17T03:24:12.986Z,2026-05-17T03:24:09.833Z,KXBTC15M-26MAY162330-30,BTC price up in next 15 mins?,KXBTC15M-26MAY162330,2026-05-17T03:30:00Z,active,0.911,0.914,0.086,0.089,0.9125000000000001,0.89,317614.31,143256.04,90.13,75.0,2026-05-17T03:24:10.435Z,btc-updown-15m-1778987700,"Bitcoin Up or Down - May 16, 11:15PM-11:30PM ET",btc-updown-15m-1778987700,2026-05-17T03:30:00Z,,0.89,0.9,0.1,0.11,0.895,0.69,3920.731728,,319.06,34.99,2026-05-17T03:24:12.986Z,BRTI,77956.78,77935.35,,,,,Polymarket RTDS,77976.99056751205,77929.86498865283,1.024,0.989,
2026-05-17T03:24:15.452Z,2026-05-17T03:24:13.914Z,KXBTC15M-26MAY162330-30,BTC price up in next 15 mins?,KXBTC15M-26MAY162330,2026-05-17T03:30:00Z,active,0.922,0.929,0.071,0.078,0.9255,0.89,317614.31,143256.04,74.45,175.0,2026-05-17T03:24:14.385Z,btc-updown-15m-1778987700,"Bitcoin Up or Down - May 16, 11:15PM-11:30PM ET",btc-updown-15m-1778987700,2026-05-17T03:30:00Z,,0.9,0.91,0.09,0.1,0.905,0.69,3920.731728,,353.91,40.0,2026-05-17T03:24:15.452Z,BRTI,77949.78,77935.35,,,,,Polymarket RTDS,77978.74433868378,77929.86498865283,1.0290000000000001,0.988,
2026-05-17T03:24:16.883Z,2026-05-17T03:24:15.711Z,KXBTC15M-26MAY162330-30,BTC price up in next 15 mins?,KXBTC15M-26MAY162330,2026-05-17T03:30:00Z,active,0.922,0.929,0.071,0.078,0.9255,0.89,317614.31,143256.04,835.22,98.16,2026-05-17T03:24:15.914Z,btc-updown-15m-1778987700,"Bitcoin Up or Down - May 16, 11:15PM-11:30PM ET",btc-updown-15m-1778987700,2026-05-17T03:30:00Z,,0.9,0.91,0.09,0.1,0.905,0.69,3920.731728,,355.91,26.58,2026-05-17T03:24:16.883Z,BRTI,77976.57,77935.35,,,,,Polymarket RTDS,77978.74433868378,77929.86498865283,1.0290000000000001,0.988,
2026-05-17T03:24:21.365Z,2026-05-17T03:24:18.239Z,KXBTC15M-26MAY162330-30,BTC price up in next 15 mins?,KXBTC15M-26MAY162330,2026-05-17T03:30:00Z,active,0.922,0.929,0.071,0.078,0.9255,0.89,317614.31,143256.04,723.98,173.16,2026-05-17T03:24:18.885Z,btc-updown-15m-1778987700,"Bitcoin Up or Down - May 16, 11:15PM-11:30PM ET",btc-updown-15m-1778987700,2026-05-17T03:30:00Z,,0.9,0.91,0.09,0.1,0.905,0.69,3920.731728,,153.3,21.59,2026-05-17T03:24:21.365Z,BRTI,77983.22,77935.35,,,,,Polymarket RTDS,77976.42143440724,77929.86498865283,1.0290000000000001,0.988,
2026-05-17T03:24:23.205Z,2026-05-17T03:24:22.082Z,KXBTC15M-26MAY162330-30,BTC price up in next 15 mins?,KXBTC15M-26MAY162330,2026-05-17T03:30:00Z,active,0.922,0.923,0.077,0.078,0.9225000000000001,0.89,317614.31,143256.04,74.9,12.42,2026-05-17T03:24:22.310Z,btc-updown-15m-1778987700,"Bitcoin Up or Down - May 16, 11:15PM-11:30PM ET",btc-updown-15m-1778987700,2026-05-17T03:30:00Z,,0.93,0.94,0.06,0.07,0.935,0.69,3920.731728,,33.99,376.36,2026-05-17T03:24:23.205Z,BRTI,77983.29,77935.35,,,,,Polymarket RTDS,77978.15227444738,77929.86498865283,0.9930000000000001,1.018,
2026-05-17T03:24:24.887Z,2026-05-17T03:24:23.654Z,KXBTC15M-26MAY162330-30,BTC price up in next 15 mins?,KXBTC15M-26MAY162330,2026-05-17T03:30:00Z,active,0.921,0.923,0.077,0.079,0.922,0.89,317614.31,143256.04,132.87,10.2,2026-05-17T03:24:23.902Z,btc-updown-15m-1778987700,"Bitcoin Up or Down - May 16, 11:15PM-11:30PM ET",btc-updown-15m-1778987700,2026-05-17T03:30:00Z,,0.93,0.94,0.06,0.07,0.935,0.69,3920.731728,,12.56,600.01,2026-05-17T03:24:24.887Z,BRTI,77976.81,77935.35,,,,,Polymarket RTDS,77978.26355255795,77929.86498865283,0.9930000000000001,1.019,
2026-05-17T03:24:29.001Z,2026-05-17T03:24:26.139Z,KXBTC15M-26MAY162330-30,BTC price up in next 15 mins?,KXBTC15M-26MAY162330,2026-05-17T03:30:00Z,active,0.923,0.928,0.072,0.077,0.9255,0.89,317614.31,143256.04,75.0,25.0,2026-05-17T03:24:26.770Z,btc-updown-15m-1778987700,"Bitcoin Up or Down - May 16, 11:15PM-11:30PM ET",btc-updown-15m-1778987700,2026-05-17T03:30:00Z,,0.92,0.93,0.07,0.08,0.925,0.69,3920.731728,,326.45,41.3,2026-05-17T03:24:29.001Z,BRTI,77983.29,77935.35,,,,,Polymarket RTDS,77979.11587,77929.86498865283,1.008,1.0070000000000001,
2026-05-17T03:24:31.442Z,2026-05-17T03:24:30.013Z,KXBTC15M-26MAY162330-30,BTC price up in next 15 mins?,KXBTC15M-26MAY162330,2026-05-17T03:30:00Z,active,0.922,0.928,0.072,0.078,0.925,0.89,317614.31,143256.04,899.41,31.72,2026-05-17T03:24:30.525Z,btc-updown-15m-1778987700,"Bitcoin Up or Down - May 16, 11:15PM-11:30PM ET",btc-updown-15m-1778987700,2026-05-17T03:30:00Z,,0.92,0.93,0.07,0.08,0.925,0.69,3920.731728,,66.86,95.9,2026-05-17T03:24:31.442Z,BRTI,77983.51,77935.35,,,,,Polymarket RTDS,77978.8067425001,77929.86498865283,1.008,1.008,
2026-05-17T03:24:32.826Z,2026-05-17T03:24:31.695Z,KXBTC15M-26MAY162330-30,BTC price up in next 15 mins?,KXBTC15M-26MAY162330,2026-05-17T03:30:00Z,active,0.923,0.93,0.07,0.077,0.9265000000000001,0.917,328629.39,149128.85,75.0,85.96,2026-05-17T03:24:31.915Z,btc-updown-15m-1778987700,"Bitcoin Up or Down - May 16, 11:15PM-11:30PM ET",btc-updown-15m-1778987700,2026-05-17T03:30:00Z,,0.92,0.93,0.07,0.08,0.925,0.69,3920.731728,,66.86,95.9,2026-05-17T03:24:32.826Z,BRTI,77983.51,77935.35,,,,,Polymarket RTDS,77978.84022972076,77929.86498865283,1.01,1.0070000000000001,
