open_time_ts,open_time_utc,open,high,low,close,volume,close_time_ts,close_time_utc,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,binance_direction
1771563600,2026-02-20T05:00:00+00:00,67264.83,67275.33000000,67203.19000000,67257.54,60.27907000,1771564499,2026-02-20T05:14:59+00:00,4053819.84744410,12419,17.65602000,1187342.12781630,Down
1771564500,2026-02-20T05:15:00+00:00,67257.55,67450.00000000,67249.13000000,67407.34,128.19665000,1771565399,2026-02-20T05:29:59+00:00,8634861.26702430,21600,64.52283000,4345434.00609060,Up
1771565400,2026-02-20T05:30:00+00:00,67407.34,67949.00000000,67407.34000000,67910.17,499.28355000,1771566299,2026-02-20T05:44:59+00:00,33803232.13861910,79911,307.58765000,20807431.95920920,Up
1771566300,2026-02-20T05:45:00+00:00,67910.17,68006.00000000,67724.09000000,67790.1,419.62671000,1771567199,2026-02-20T05:59:59+00:00,28509063.09601300,53482,279.54535000,18999683.14684010,Down
1771567200,2026-02-20T06:00:00+00:00,67790.11,67894.20000000,67699.38000000,67857.31,174.31055000,1771568099,2026-02-20T06:14:59+00:00,11816257.27401410,33625,61.80813000,4191144.03727020,Up
1771568100,2026-02-20T06:15:00+00:00,67857.31,67888.00000000,67668.16000000,67721.02,122.07414000,1771568999,2026-02-20T06:29:59+00:00,8275283.67751240,27086,48.38269000,3280265.42617150,Down
1771569000,2026-02-20T06:30:00+00:00,67721.03,67844.00000000,67660.12000000,67753.28,107.74731000,1771569899,2026-02-20T06:44:59+00:00,7302828.35522990,31246,41.02839000,2780996.59861320,Up
1771569900,2026-02-20T06:45:00+00:00,67753.28,67893.00000000,67719.85000000,67847.47,78.53353000,1771570799,2026-02-20T06:59:59+00:00,5327818.70776540,24951,46.42536000,3149639.37718740,Up
1771570800,2026-02-20T07:00:00+00:00,67847.47,67863.30000000,67771.76000000,67822.5,98.37881000,1771571699,2026-02-20T07:14:59+00:00,6672337.47506060,22817,59.72999000,4051129.57773050,Down
1771571700,2026-02-20T07:15:00+00:00,67822.5,67990.00000000,67822.50000000,67948.63,113.84036000,1771572599,2026-02-20T07:29:59+00:00,7732407.75077350,26416,73.18164000,4971012.07880680,Up
1771572600,2026-02-20T07:30:00+00:00,67948.63,67955.81000000,67860.81000000,67879.79,130.09606000,1771573499,2026-02-20T07:44:59+00:00,8835278.59325360,30129,59.56066000,4044810.63803050,Down
1771573500,2026-02-20T07:45:00+00:00,67879.79,67941.28000000,67767.40000000,67825.91,116.71982000,1771574399,2026-02-20T07:59:59+00:00,7920012.09714070,22331,51.15002000,3470894.10004480,Down
1771574400,2026-02-20T08:00:00+00:00,67825.91,67896.53000000,67803.57000000,67869.99,68.66069000,1771575299,2026-02-20T08:14:59+00:00,4658721.62841690,15147,27.02036000,1833401.46549050,Up
1771575300,2026-02-20T08:15:00+00:00,67869.99,67950.85000000,67847.45000000,67870.0,84.74037000,1771576199,2026-02-20T08:29:59+00:00,5752737.48514730,17184,49.20357000,3340044.67493700,Up
1771576200,2026-02-20T08:30:00+00:00,67870.01,67896.75000000,67747.33000000,67792.86,89.59378000,1771577099,2026-02-20T08:44:59+00:00,6074346.98662430,23045,41.80355000,2834104.01106760,Down
1771577100,2026-02-20T08:45:00+00:00,67792.87,67900.00000000,67779.27000000,67879.99,47.00551000,1771577999,2026-02-20T08:59:59+00:00,3188577.29633310,23036,21.61207000,1466008.52406900,Up
1771578000,2026-02-20T09:00:00+00:00,67879.99,68230.01000000,67879.99000000,68132.01,661.08273000,1771578899,2026-02-20T09:14:59+00:00,45039114.53760080,76620,432.08569000,29429324.45588890,Up
1771578900,2026-02-20T09:15:00+00:00,68132.01,68208.08000000,68106.00000000,68200.6,148.85927000,1771579799,2026-02-20T09:29:59+00:00,10145147.41017020,32112,72.26551000,4925004.05987630,Up
1771579800,2026-02-20T09:30:00+00:00,68200.6,68224.80000000,68118.64000000,68135.42,89.86522000,1771580699,2026-02-20T09:44:59+00:00,6126216.53157950,30430,41.11562000,2803063.81664040,Down
1771580700,2026-02-20T09:45:00+00:00,68135.42,68226.10000000,68130.03000000,68218.85,96.98068000,1771581599,2026-02-20T09:59:59+00:00,6612742.43540670,19218,56.25303000,3835906.81132880,Up
1771581600,2026-02-20T10:00:00+00:00,68218.85,68318.39000000,68103.04000000,68182.18,174.74888000,1771582499,2026-02-20T10:14:59+00:00,11920445.54481000,41278,80.10886000,5465272.48705000,Down
1771582500,2026-02-20T10:15:00+00:00,68182.19,68294.91000000,68130.00000000,68263.0,90.82352000,1771583399,2026-02-20T10:29:59+00:00,6195970.41278740,31826,47.82082000,3262350.56524250,Up
1771583400,2026-02-20T10:30:00+00:00,68263.01,68291.65000000,68144.05000000,68162.35,90.42025000,1771584299,2026-02-20T10:44:59+00:00,6168629.91689860,21640,30.60309000,2087796.88707620,Down
1771584300,2026-02-20T10:45:00+00:00,68162.35,68187.01000000,67843.42000000,67948.99,282.74993000,1771585199,2026-02-20T10:59:59+00:00,19224945.80018280,44756,84.66025000,5756923.76649940,Down
1771585200,2026-02-20T11:00:00+00:00,67948.99,67983.91000000,67787.46000000,67869.99,233.30390000,1771586099,2026-02-20T11:14:59+00:00,15841934.00409450,36834,90.41438000,6140907.35270490,Down
1771586100,2026-02-20T11:15:00+00:00,67869.99,67888.40000000,67779.99000000,67874.58,273.49106000,1771586999,2026-02-20T11:29:59+00:00,18547175.46335520,25774,140.57155000,9531202.73738510,Up
1771587000,2026-02-20T11:30:00+00:00,67874.59,67895.20000000,67388.39000000,67443.55,646.84456000,1771587899,2026-02-20T11:44:59+00:00,43745815.15647610,48983,104.89740000,7095087.45247160,Down
1771587900,2026-02-20T11:45:00+00:00,67443.56,67609.00000000,67280.60000000,67318.41,335.46437000,1771588799,2026-02-20T11:59:59+00:00,22636269.80044140,53464,149.97612000,10121070.33343100,Down
1771588800,2026-02-20T12:00:00+00:00,67318.41,67500.00000000,67276.41000000,67477.54,153.43717000,1771589699,2026-02-20T12:14:59+00:00,10343009.61602420,41332,79.06570000,5330283.88055520,Up
1771589700,2026-02-20T12:15:00+00:00,67477.54,67531.53000000,67280.00000000,67323.72,177.53419000,1771590599,2026-02-20T12:29:59+00:00,11963598.93030250,33796,52.93256000,3567387.88195170,Down
1771590600,2026-02-20T12:30:00+00:00,67323.72,67500.00000000,67304.45000000,67475.31,99.26266000,1771591499,2026-02-20T12:44:59+00:00,6691809.52381420,25715,51.83617000,3494572.63865860,Up
1771591500,2026-02-20T12:45:00+00:00,67475.31,67594.00000000,67464.00000000,67541.77,172.92382000,1771592399,2026-02-20T12:59:59+00:00,11675112.34715780,25631,93.60419000,6320401.02042010,Up
1771592400,2026-02-20T13:00:00+00:00,67541.78,67541.78000000,67084.71000000,67143.24,391.38023000,1771593299,2026-02-20T13:14:59+00:00,26329623.32367640,66103,128.61027000,8646811.27020650,Down
1771593300,2026-02-20T13:15:00+00:00,67143.24,67253.61000000,66983.00000000,67202.01,200.23899000,1771594199,2026-02-20T13:29:59+00:00,13435496.61471910,40611,97.27541000,6528491.55185650,Up
1771594200,2026-02-20T13:30:00+00:00,67202.01,67220.88000000,66280.20000000,66624.09,2631.31210000,1771595099,2026-02-20T13:44:59+00:00,175213286.39363060,177226,788.73689000,52544599.45855900,Down
1771595100,2026-02-20T13:45:00+00:00,66624.09,66957.48000000,66500.00000000,66801.62,3855.66359000,1771595999,2026-02-20T13:59:59+00:00,257275281.61481520,170469,1104.58350000,73759193.08741770,Up
1771596000,2026-02-20T14:00:00+00:00,66801.62,67000.00000000,66772.17000000,66926.73,330.20677000,1771596899,2026-02-20T14:14:59+00:00,22093868.21800260,48911,187.21665000,12527961.19241070,Up
1771596900,2026-02-20T14:15:00+00:00,66926.74,67079.98000000,66532.87000000,66976.34,2647.72909000,1771597799,2026-02-20T14:29:59+00:00,176720169.10395090,107440,752.49366000,50239586.82635460,Up
1771597800,2026-02-20T14:30:00+00:00,66976.34,67317.50000000,66755.82000000,67065.3,2046.52044000,1771598699,2026-02-20T14:44:59+00:00,136993271.39514520,164301,810.24789000,54290715.84450710,Up
1771598700,2026-02-20T14:45:00+00:00,67065.3,67147.94000000,66866.66000000,67069.65,239.03178000,1771599599,2026-02-20T14:59:59+00:00,16020124.64040300,89404,105.54434000,7072714.72599680,Up
1771599600,2026-02-20T15:00:00+00:00,67069.65,68083.98000000,66866.88000000,66889.91,1602.78899000,1771600499,2026-02-20T15:14:59+00:00,108235386.74605070,263897,899.58660000,60755955.82227740,Down
1771600500,2026-02-20T15:15:00+00:00,66889.9,67598.94000000,66536.64000000,67453.71,635.70389000,1771601399,2026-02-20T15:29:59+00:00,42689733.48205700,184548,345.07692000,23177364.52068970,Up
1771601400,2026-02-20T15:30:00+00:00,67453.71,67475.37000000,66936.03000000,67229.99,449.31679000,1771602299,2026-02-20T15:44:59+00:00,30164490.53367020,153014,252.93769000,16977328.44435390,Down
1771602300,2026-02-20T15:45:00+00:00,67229.98,67676.92000000,67151.45000000,67582.95,455.40089000,1771603199,2026-02-20T15:59:59+00:00,30724960.36776790,113394,274.93216000,18550547.88143200,Up
1771603200,2026-02-20T16:00:00+00:00,67582.95,67796.40000000,67502.38000000,67725.13,458.30545000,1771604099,2026-02-20T16:14:59+00:00,31028609.02653560,111267,243.20537000,16464416.31976740,Up
1771604100,2026-02-20T16:15:00+00:00,67725.13,67921.70000000,67307.29000000,67316.87,409.97942000,1771604999,2026-02-20T16:29:59+00:00,27732206.50186350,114909,196.13829000,13273667.38981620,Down
1771605000,2026-02-20T16:30:00+00:00,67316.86,67528.12000000,67283.24000000,67495.45,182.46288000,1771605899,2026-02-20T16:44:59+00:00,12300244.83166230,84265,95.07286000,6408045.27790180,Up
1771605900,2026-02-20T16:45:00+00:00,67495.45,67914.70000000,67491.47000000,67795.47,262.15528000,1771606799,2026-02-20T16:59:59+00:00,17755660.79888540,65415,172.91044000,11713436.24855190,Up
1771606800,2026-02-20T17:00:00+00:00,67795.48,67795.48000000,67057.17000000,67067.03,489.74623000,1771607699,2026-02-20T17:14:59+00:00,33017883.14916100,91167,160.40415000,10823350.76011390,Down
1771607700,2026-02-20T17:15:00+00:00,67067.04,67255.23000000,67005.53000000,67031.71,483.71173000,1771608599,2026-02-20T17:29:59+00:00,32457250.80796330,103390,239.28423000,16057364.98796920,Down
1771608600,2026-02-20T17:30:00+00:00,67031.71,67312.33000000,66952.11000000,67238.0,321.79068000,1771609499,2026-02-20T17:44:59+00:00,21600212.25179230,91203,147.75466000,9918792.48384260,Up
1771609500,2026-02-20T17:45:00+00:00,67238.0,67680.79000000,66971.21000000,67613.37,4789.90686000,1771610399,2026-02-20T17:59:59+00:00,321798151.73373750,198894,1398.49157000,94043766.71735120,Up
1771610400,2026-02-20T18:00:00+00:00,67613.38,67784.46000000,67484.13000000,67574.97,326.38466000,1771611299,2026-02-20T18:14:59+00:00,22075578.29780780,71478,199.85424000,13518079.45160910,Down
1771611300,2026-02-20T18:15:00+00:00,67574.97,67687.20000000,67466.11000000,67664.75,214.13210000,1771612199,2026-02-20T18:29:59+00:00,14466421.49839140,75270,108.78554000,7349474.07277050,Up
1771612200,2026-02-20T18:30:00+00:00,67664.56,68000.00000000,67527.01000000,67791.66,474.90839000,1771613099,2026-02-20T18:44:59+00:00,32189659.16395030,118455,307.01599000,20814368.43368340,Up
1771613100,2026-02-20T18:45:00+00:00,67791.67,67977.28000000,67683.73000000,67924.21,306.20745000,1771613999,2026-02-20T18:59:59+00:00,20771760.28391750,78603,171.10293000,11607371.18034430,Up
1771614000,2026-02-20T19:00:00+00:00,67924.22,68000.00000000,67672.32000000,67709.07,251.02037000,1771614899,2026-02-20T19:14:59+00:00,17026336.98370660,66480,124.43176000,8439472.39801290,Down
1771614900,2026-02-20T19:15:00+00:00,67709.08,67796.40000000,67557.52000000,67625.23,200.74641000,1771615799,2026-02-20T19:29:59+00:00,13585654.87128060,47161,78.41133000,5307220.90957260,Down
1771615800,2026-02-20T19:30:00+00:00,67625.23,67836.60000000,67548.85000000,67610.6,148.77071000,1771616699,2026-02-20T19:44:59+00:00,10071054.34739890,40745,90.42103000,6121129.72525940,Down
1771616700,2026-02-20T19:45:00+00:00,67610.6,67729.58000000,67570.58000000,67646.03,253.91818000,1771617599,2026-02-20T19:59:59+00:00,17179424.61495820,37075,189.09181000,12794776.74817850,Up
1771617600,2026-02-20T20:00:00+00:00,67646.03,67885.55000000,67636.30000000,67816.34,260.99094000,1771618499,2026-02-20T20:14:59+00:00,17693790.78051000,45299,214.21980000,14524400.55816600,Up
1771618500,2026-02-20T20:15:00+00:00,67816.33,67816.33000000,67565.52000000,67580.1,137.83055000,1771619399,2026-02-20T20:29:59+00:00,9328691.78607860,38599,75.91663000,5137483.77633910,Down
1771619400,2026-02-20T20:30:00+00:00,67580.09,67734.01000000,67520.30000000,67734.0,107.43878000,1771620299,2026-02-20T20:44:59+00:00,7266249.11498490,31655,71.37193000,4826911.45089900,Up
1771620300,2026-02-20T20:45:00+00:00,67734.0,67762.49000000,67631.14000000,67750.4,179.67807000,1771621199,2026-02-20T20:59:59+00:00,12166908.00755210,29982,106.69317000,7224455.94701900,Up
1771621200,2026-02-20T21:00:00+00:00,67750.4,67806.25000000,67639.29000000,67720.54,178.58861000,1771622099,2026-02-20T21:14:59+00:00,12096233.20372440,32494,116.18128000,7869169.24864550,Down
1771622100,2026-02-20T21:15:00+00:00,67720.55,67748.84000000,67659.50000000,67746.05,95.87028000,1771622999,2026-02-20T21:29:59+00:00,6491507.68592720,15924,66.19098000,4482173.44644520,Up
1771623000,2026-02-20T21:30:00+00:00,67746.05,67840.00000000,67704.30000000,67764.0,88.81896000,1771623899,2026-02-20T21:44:59+00:00,6020254.23124290,20233,54.03449000,3662500.07059120,Up
1771623900,2026-02-20T21:45:00+00:00,67764.01,67832.28000000,67725.00000000,67825.87,88.64742000,1771624799,2026-02-20T21:59:59+00:00,6009768.47310420,17337,55.99944000,3796363.13879600,Up
1771624800,2026-02-20T22:00:00+00:00,67825.87,67830.00000000,67639.31000000,67659.4,141.67928000,1771625699,2026-02-20T22:14:59+00:00,9596929.35873770,22687,57.46205000,3892340.68438760,Down
1771625700,2026-02-20T22:15:00+00:00,67659.41,68000.00000000,67659.40000000,67936.48,208.59105000,1771626599,2026-02-20T22:29:59+00:00,14157137.66376110,35549,145.71782000,9888585.18449420,Up
1771626600,2026-02-20T22:30:00+00:00,67936.49,68116.60000000,67890.88000000,67963.75,205.81216000,1771627499,2026-02-20T22:44:59+00:00,13998392.88306400,38151,139.80564000,9509147.47174330,Up
1771627500,2026-02-20T22:45:00+00:00,67963.76,68104.00000000,67924.27000000,68078.13,113.55348000,1771628399,2026-02-20T22:59:59+00:00,7724700.84305820,30459,77.75513000,5289157.09233370,Up
1771628400,2026-02-20T23:00:00+00:00,68078.13,68233.99000000,68017.24000000,68026.4,222.45804000,1771629299,2026-02-20T23:14:59+00:00,15154763.00787350,42161,139.78877000,9522921.50955030,Down
1771629300,2026-02-20T23:15:00+00:00,68026.41,68059.30000000,67953.95000000,67996.48,104.94902000,1771630199,2026-02-20T23:29:59+00:00,7137144.68867110,17017,71.17737000,4840459.07025710,Down
1771630200,2026-02-20T23:30:00+00:00,67996.47,68032.01000000,67914.00000000,67975.91,129.97186000,1771631099,2026-02-20T23:44:59+00:00,8835440.02434210,20578,77.78039000,5287350.77788080,Down
1771631100,2026-02-20T23:45:00+00:00,67975.91,68040.46000000,67962.66000000,68020.01,125.36009000,1771631999,2026-02-20T23:59:59+00:00,8526169.59796070,14841,84.76754000,5765258.38246340,Up
1771632000,2026-02-21T00:00:00+00:00,68020.0,68051.16000000,67950.00000000,68017.36,132.18200000,1771632899,2026-02-21T00:14:59+00:00,8986871.23620280,20722,76.38432000,5193789.79337540,Down
1771632900,2026-02-21T00:15:00+00:00,68017.36,68017.36000000,67891.72000000,67927.99,105.78930000,1771633799,2026-02-21T00:29:59+00:00,7188914.26358550,16800,57.87171000,3932626.90803010,Down
1771633800,2026-02-21T00:30:00+00:00,67927.99,67947.33000000,67830.00000000,67840.67,148.93760000,1771634699,2026-02-21T00:44:59+00:00,10109907.47514180,18691,61.88704000,4201700.92857470,Down
1771634700,2026-02-21T00:45:00+00:00,67840.68,67871.36000000,67787.19000000,67841.0,150.63604000,1771635599,2026-02-21T00:59:59+00:00,10217430.13930520,19765,73.15577000,4962268.57047230,Up
1771635600,2026-02-21T01:00:00+00:00,67841.0,67928.82000000,67841.00000000,67928.82,85.53928000,1771636499,2026-02-21T01:14:59+00:00,5806611.30960640,16732,62.06687000,4213198.94133250,Up
1771636500,2026-02-21T01:15:00+00:00,67928.81,67928.81000000,67856.59000000,67856.59,81.34852000,1771637399,2026-02-21T01:29:59+00:00,5521946.90744710,10837,57.18627000,3881751.96424650,Down
1771637400,2026-02-21T01:30:00+00:00,67856.6,68003.74000000,67856.60000000,67976.28,48.42422000,1771638299,2026-02-21T01:44:59+00:00,3289691.08899080,13198,29.43896000,1999962.81062080,Up
1771638300,2026-02-21T01:45:00+00:00,67976.27,68005.99000000,67944.56000000,67951.24,35.31495000,1771639199,2026-02-21T01:59:59+00:00,2400646.79205820,9041,20.55977000,1397610.80551920,Down
1771639200,2026-02-21T02:00:00+00:00,67951.25,68016.56000000,67913.30000000,67989.01,78.54613000,1771640099,2026-02-21T02:14:59+00:00,5338941.96962080,11256,62.90744000,4276113.41065580,Up
1771640100,2026-02-21T02:15:00+00:00,67989.01,68055.22000000,67974.77000000,68055.21,40.04279000,1771640999,2026-02-21T02:29:59+00:00,2723931.30281550,11029,25.86907000,1759818.59105840,Up
1771641000,2026-02-21T02:30:00+00:00,68055.22,68099.54000000,68013.40000000,68077.87,63.67845000,1771641899,2026-02-21T02:44:59+00:00,4333411.96158930,12755,29.55115000,2011071.21424070,Up
1771641900,2026-02-21T02:45:00+00:00,68077.86,68077.86000000,67990.70000000,68001.05,42.29760000,1771642799,2026-02-21T02:59:59+00:00,2876882.38719220,11902,17.04158000,1158977.50405960,Down
1771642800,2026-02-21T03:00:00+00:00,68001.04,68001.04000000,67676.61000000,67761.42,251.70908000,1771643699,2026-02-21T03:14:59+00:00,17064581.94250340,34466,95.08645000,6445077.41474140,Down
1771643700,2026-02-21T03:15:00+00:00,67761.42,67828.33000000,67735.99000000,67800.29,104.39952000,1771644599,2026-02-21T03:29:59+00:00,7078074.84222050,14365,61.61148000,4177262.87905450,Up
1771644600,2026-02-21T03:30:00+00:00,67800.3,67830.10000000,67534.69000000,67616.93,159.81944000,1771645499,2026-02-21T03:44:59+00:00,10812854.86398810,23166,55.42827000,3749022.78434830,Down
1771645500,2026-02-21T03:45:00+00:00,67616.93,67670.99000000,67587.10000000,67667.77,53.43049000,1771646399,2026-02-21T03:59:59+00:00,3613399.64678310,17393,27.16484000,1837006.61004510,Up
1771646400,2026-02-21T04:00:00+00:00,67667.77,67704.40000000,67595.80000000,67662.19,67.26923000,1771647299,2026-02-21T04:14:59+00:00,4551227.61195060,14665,32.35789000,2189359.50340590,Down
1771647300,2026-02-21T04:15:00+00:00,67662.2,67721.32000000,67593.99000000,67717.0,55.63240000,1771648199,2026-02-21T04:29:59+00:00,3763700.94852570,14420,33.54530000,2269449.53362830,Up
1771648200,2026-02-21T04:30:00+00:00,67717.01,67763.36000000,67691.82000000,67691.82,45.90930000,1771649099,2026-02-21T04:44:59+00:00,3109196.06976000,12622,29.94781000,2028158.16173380,Down
1771649100,2026-02-21T04:45:00+00:00,67691.83,67846.88000000,67691.83000000,67816.97,59.81348000,1771649999,2026-02-21T04:59:59+00:00,4052673.12667220,13223,41.36423000,2802603.20056610,Up
1771650000,2026-02-21T05:00:00+00:00,67816.98,67876.00000000,67816.97000000,67848.19,24.84130000,1771650899,2026-02-21T05:14:59+00:00,1685537.62813660,10356,15.15757000,1028468.10603340,Up
1771650900,2026-02-21T05:15:00+00:00,67848.2,67879.05000000,67818.10000000,67860.94,67.46323000,1771651799,2026-02-21T05:29:59+00:00,4577214.59969090,9925,40.69871000,2761427.04070110,Up
1771651800,2026-02-21T05:30:00+00:00,67860.93,67888.40000000,67799.70000000,67858.55,32.78843000,1771652699,2026-02-21T05:44:59+00:00,2224495.25296550,11214,11.61806000,788219.39561730,Down
1771652700,2026-02-21T05:45:00+00:00,67858.54,67867.88000000,67823.25000000,67851.93,16.15418000,1771653599,2026-02-21T05:59:59+00:00,1096012.99147840,7501,7.06259000,479159.13786430,Down
1771653600,2026-02-21T06:00:00+00:00,67851.93,67924.39000000,67846.88000000,67917.32,106.70012000,1771654499,2026-02-21T06:14:59+00:00,7243374.69355700,13098,66.09951000,4486980.34972690,Up
1771654500,2026-02-21T06:15:00+00:00,67917.32,67922.14000000,67873.25000000,67873.26,26.40590000,1771655399,2026-02-21T06:29:59+00:00,1792964.71655790,7431,6.86867000,466390.05848680,Down
1771655400,2026-02-21T06:30:00+00:00,67873.25,67873.26000000,67752.30000000,67783.71,72.56408000,1771656299,2026-02-21T06:44:59+00:00,4919601.43674750,14747,24.58471000,1666608.74433330,Down
1771656300,2026-02-21T06:45:00+00:00,67783.71,67795.36000000,67750.96000000,67793.38,22.48041000,1771657199,2026-02-21T06:59:59+00:00,1523645.60329730,7874,9.27891000,628893.88806470,Up
1771657200,2026-02-21T07:00:00+00:00,67793.39,67850.01000000,67749.59000000,67825.45,24.20960000,1771658099,2026-02-21T07:14:59+00:00,1641567.59620470,9357,11.58596000,785677.92305210,Up
1771658100,2026-02-21T07:15:00+00:00,67825.45,67860.68000000,67825.44000000,67856.01,24.56248000,1771658999,2026-02-21T07:29:59+00:00,1666431.66234100,4939,14.01748000,950981.01497310,Up
1771659000,2026-02-21T07:30:00+00:00,67856.01,67884.74000000,67818.96000000,67834.07,29.34936000,1771659899,2026-02-21T07:44:59+00:00,1991410.31431360,8997,8.43158000,572120.33762670,Down
1771659900,2026-02-21T07:45:00+00:00,67834.08,67858.56000000,67834.07000000,67856.01,40.08867000,1771660799,2026-02-21T07:59:59+00:00,2719932.42390150,6608,12.99206000,881453.81911090,Up
1771660800,2026-02-21T08:00:00+00:00,67856.01,67910.50000000,67807.30000000,67910.49,64.03227000,1771661699,2026-02-21T08:14:59+00:00,4345580.40937310,8136,26.21780000,1779421.11399190,Up
1771661700,2026-02-21T08:15:00+00:00,67910.49,67996.48000000,67910.49000000,67980.85,69.50956000,1771662599,2026-02-21T08:29:59+00:00,4724237.74103730,13421,33.67190000,2288412.83718030,Up
1771662600,2026-02-21T08:30:00+00:00,67980.84,68010.00000000,67937.84000000,68000.02,55.73937000,1771663499,2026-02-21T08:44:59+00:00,3788943.86290380,11877,22.92250000,1558291.96951930,Up
1771663500,2026-02-21T08:45:00+00:00,68000.02,68079.41000000,67960.06000000,68055.03,103.88201000,1771664399,2026-02-21T08:59:59+00:00,7065672.12464380,15945,61.73990000,4199527.89985800,Up
1771664400,2026-02-21T09:00:00+00:00,68055.04,68070.08000000,67978.90000000,68000.27,61.10460000,1771665299,2026-02-21T09:14:59+00:00,4156485.51879710,11838,20.08557000,1366165.83070240,Down
1771665300,2026-02-21T09:15:00+00:00,68000.27,68272.85000000,68000.27000000,68235.09,241.58237000,1771666199,2026-02-21T09:29:59+00:00,16473755.42317630,33101,157.42623000,10733686.03098510,Up
1771666200,2026-02-21T09:30:00+00:00,68235.1,68314.54000000,68125.72000000,68194.9,201.85559000,1771667099,2026-02-21T09:44:59+00:00,13771571.79384260,25714,117.76519000,8035513.61138850,Down
1771667100,2026-02-21T09:45:00+00:00,68194.9,68220.01000000,68141.03000000,68147.53,95.24998000,1771667999,2026-02-21T09:59:59+00:00,6495066.64740230,11201,44.13357000,3009621.23278740,Down
1771668000,2026-02-21T10:00:00+00:00,68147.54,68250.00000000,68147.53000000,68182.25,63.03765000,1771668899,2026-02-21T10:14:59+00:00,4299348.28499530,14444,39.65688000,2704725.67748950,Up
1771668900,2026-02-21T10:15:00+00:00,68182.25,68213.15000000,68139.65000000,68184.94,61.32947000,1771669799,2026-02-21T10:29:59+00:00,4181219.02764050,13504,28.55699000,1946908.22641630,Up
1771669800,2026-02-21T10:30:00+00:00,68184.95,68236.29000000,68181.82000000,68230.84,60.03346000,1771670699,2026-02-21T10:44:59+00:00,4094371.62906650,12985,38.68989000,2638597.10441290,Up
1771670700,2026-02-21T10:45:00+00:00,68230.84,68234.42000000,68164.30000000,68215.54,27.81708000,1771671599,2026-02-21T10:59:59+00:00,1897136.15050600,10762,12.94325000,882715.56632140,Down
1771671600,2026-02-21T11:00:00+00:00,68215.55,68271.45000000,68195.47000000,68269.92,59.63245000,1771672499,2026-02-21T11:14:59+00:00,4069379.76915680,16199,30.45115000,2078028.65993850,Up
1771672500,2026-02-21T11:15:00+00:00,68269.91,68283.34000000,68177.22000000,68185.61,90.49953000,1771673399,2026-02-21T11:29:59+00:00,6175496.93999630,20021,41.40106000,2825251.21338700,Down
1771673400,2026-02-21T11:30:00+00:00,68185.6,68198.20000000,68090.06000000,68094.0,82.45827000,1771674299,2026-02-21T11:44:59+00:00,5618663.78594810,15620,35.90931000,2446821.17669790,Down
1771674300,2026-02-21T11:45:00+00:00,68094.0,68120.72000000,68084.00000000,68092.45,46.73406000,1771675199,2026-02-21T11:59:59+00:00,3182776.61626740,14154,23.91273000,1628483.89963950,Down
1771675200,2026-02-21T12:00:00+00:00,68092.45,68137.99000000,67953.83000000,67989.96,116.57984000,1771676099,2026-02-21T12:14:59+00:00,7930083.43074210,19688,24.14524000,1642593.79775250,Down
1771676100,2026-02-21T12:15:00+00:00,67989.96,68013.03000000,67954.85000000,67968.0,53.17874000,1771676999,2026-02-21T12:29:59+00:00,3615395.03846700,12980,26.73702000,1817788.40843470,Down
1771677000,2026-02-21T12:30:00+00:00,67968.0,68036.41000000,67915.00000000,68031.31,47.07137000,1771677899,2026-02-21T12:44:59+00:00,3199596.65807850,14036,24.10574000,1638771.24514690,Up
1771677900,2026-02-21T12:45:00+00:00,68031.3,68218.20000000,68031.30000000,68203.42,91.05412000,1771678799,2026-02-21T12:59:59+00:00,6202952.48657150,20533,56.57662000,3854076.81936850,Up
1771678800,2026-02-21T13:00:00+00:00,68203.42,68203.42000000,68130.53000000,68147.29,43.00446000,1771679699,2026-02-21T13:14:59+00:00,2931347.85437440,13131,14.02015000,955650.81894390,Down
1771679700,2026-02-21T13:15:00+00:00,68147.29,68250.00000000,68106.89000000,68237.93,74.91840000,1771680599,2026-02-21T13:29:59+00:00,5108378.68158160,18416,39.09139000,2665573.53830390,Up
1771680600,2026-02-21T13:30:00+00:00,68237.92,68243.47000000,68167.61000000,68167.61,35.99476000,1771681499,2026-02-21T13:44:59+00:00,2454963.60731190,12570,17.08605000,1165353.94753840,Down
1771681500,2026-02-21T13:45:00+00:00,68167.62,68260.00000000,68167.61000000,68259.99,48.34183000,1771682399,2026-02-21T13:59:59+00:00,3298024.33962830,11806,31.38528000,2141300.86908150,Up
1771682400,2026-02-21T14:00:00+00:00,68259.99,68268.00000000,68180.53000000,68267.99,84.68817000,1771683299,2026-02-21T14:14:59+00:00,5778332.90846660,18320,45.10724000,3077672.14814840,Up
1771683300,2026-02-21T14:15:00+00:00,68267.99,68644.00000000,68219.23000000,68432.8,430.60149000,1771684199,2026-02-21T14:29:59+00:00,29481227.84754760,56954,233.22549000,15965172.26063200,Up
1771684200,2026-02-21T14:30:00+00:00,68432.8,68624.40000000,68415.71000000,68541.67,275.22000000,1771685099,2026-02-21T14:44:59+00:00,18862528.44144470,34905,155.27160000,10641858.08958240,Up
1771685100,2026-02-21T14:45:00+00:00,68541.68,68586.48000000,68438.00000000,68450.01,90.00778000,1771685999,2026-02-21T14:59:59+00:00,6166633.95656830,23603,35.70604000,2446058.19298710,Down
